[2024-02-12 11:06:33,154][root][INFO] - Experiment name: xgb_regression_da_normalzied_tune
[2024-02-12 11:07:41,913][hyperopt.tpe][INFO] - TPE using 267/267 trials with best loss 0.167006
[2024-02-12 11:07:42,013][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001592 seconds
[2024-02-12 11:07:42,013][hyperopt.tpe][INFO] - TPE using 268/268 trials with best loss 0.167006
[2024-02-12 11:07:42,114][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001583 seconds
[2024-02-12 11:07:42,114][hyperopt.tpe][INFO] - TPE using 269/269 trials with best loss 0.167006
[2024-02-12 11:07:42,216][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001528 seconds
[2024-02-12 11:07:42,216][hyperopt.tpe][INFO] - TPE using 270/270 trials with best loss 0.167006
[2024-02-12 11:07:42,316][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001583 seconds
[2024-02-12 11:07:42,316][hyperopt.tpe][INFO] - TPE using 271/271 trials with best loss 0.167006
[2024-02-12 11:07:42,418][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001583 seconds
[2024-02-12 11:07:42,419][hyperopt.tpe][INFO] - TPE using 272/272 trials with best loss 0.167006
[2024-02-12 11:07:42,539][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001475 seconds
[2024-02-12 11:07:42,540][hyperopt.tpe][INFO] - TPE using 273/273 trials with best loss 0.167006
[2024-02-12 11:07:42,638][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001431 seconds
[2024-02-12 11:07:42,638][hyperopt.tpe][INFO] - TPE using 274/274 trials with best loss 0.167006
[2024-02-12 11:07:42,737][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001420 seconds
[2024-02-12 11:07:42,737][hyperopt.tpe][INFO] - TPE using 275/275 trials with best loss 0.167006
[2024-02-12 11:07:42,853][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001469 seconds
[2024-02-12 11:07:42,854][hyperopt.tpe][INFO] - TPE using 276/276 trials with best loss 0.167006
[2024-02-12 11:07:42,927][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001415 seconds
[2024-02-12 11:07:42,927][hyperopt.tpe][INFO] - TPE using 277/277 trials with best loss 0.167006
[2024-02-12 11:07:43,029][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001497 seconds
[2024-02-12 11:07:43,030][hyperopt.tpe][INFO] - TPE using 278/278 trials with best loss 0.167006
[2024-02-12 11:07:43,130][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001715 seconds
[2024-02-12 11:07:43,130][hyperopt.tpe][INFO] - TPE using 279/279 trials with best loss 0.167006
[2024-02-12 11:07:43,233][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001482 seconds
[2024-02-12 11:07:43,233][hyperopt.tpe][INFO] - TPE using 280/280 trials with best loss 0.167006
[2024-02-12 11:07:43,352][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001464 seconds
[2024-02-12 11:07:43,352][hyperopt.tpe][INFO] - TPE using 281/281 trials with best loss 0.167006
[2024-02-12 11:07:43,455][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001503 seconds
[2024-02-12 11:07:43,455][hyperopt.tpe][INFO] - TPE using 282/282 trials with best loss 0.167006
[2024-02-12 11:07:43,555][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001416 seconds
[2024-02-12 11:07:43,556][hyperopt.tpe][INFO] - TPE using 283/283 trials with best loss 0.167006
[2024-02-12 11:07:43,636][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001413 seconds
[2024-02-12 11:07:43,636][hyperopt.tpe][INFO] - TPE using 284/284 trials with best loss 0.167006
[2024-02-12 11:07:43,751][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001451 seconds
[2024-02-12 11:07:43,751][hyperopt.tpe][INFO] - TPE using 285/285 trials with best loss 0.167006
[2024-02-12 11:07:43,842][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001652 seconds
[2024-02-12 11:07:43,843][hyperopt.tpe][INFO] - TPE using 286/286 trials with best loss 0.167006
[2024-02-12 11:07:43,942][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001433 seconds
[2024-02-12 11:07:43,942][hyperopt.tpe][INFO] - TPE using 287/287 trials with best loss 0.167006
[2024-02-12 11:07:44,044][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001410 seconds
[2024-02-12 11:07:44,044][hyperopt.tpe][INFO] - TPE using 288/288 trials with best loss 0.167006
[2024-02-12 11:07:44,166][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001410 seconds
[2024-02-12 11:07:44,204][hyperopt.tpe][INFO] - TPE using 289/289 trials with best loss 0.167006
[2024-02-12 11:07:44,316][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001491 seconds
[2024-02-12 11:07:44,316][hyperopt.tpe][INFO] - TPE using 290/290 trials with best loss 0.167006
[2024-02-12 11:07:44,420][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001497 seconds
[2024-02-12 11:07:44,420][hyperopt.tpe][INFO] - TPE using 291/291 trials with best loss 0.167006
[2024-02-12 11:07:44,503][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001568 seconds
[2024-02-12 11:07:44,503][hyperopt.tpe][INFO] - TPE using 292/292 trials with best loss 0.167006
[2024-02-12 11:07:44,606][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001454 seconds
[2024-02-12 11:07:44,606][hyperopt.tpe][INFO] - TPE using 293/293 trials with best loss 0.167006
[2024-02-12 11:07:44,722][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001485 seconds
[2024-02-12 11:07:44,722][hyperopt.tpe][INFO] - TPE using 294/294 trials with best loss 0.167006
[2024-02-12 11:07:44,824][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001427 seconds
[2024-02-12 11:07:44,824][hyperopt.tpe][INFO] - TPE using 295/295 trials with best loss 0.167006
[2024-02-12 11:07:44,915][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001441 seconds
[2024-02-12 11:07:44,915][hyperopt.tpe][INFO] - TPE using 296/296 trials with best loss 0.167006
[2024-02-12 11:07:45,036][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001465 seconds
[2024-02-12 11:07:45,036][hyperopt.tpe][INFO] - TPE using 297/297 trials with best loss 0.167006
[2024-02-12 11:07:45,141][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001511 seconds
[2024-02-12 11:07:45,141][hyperopt.tpe][INFO] - TPE using 298/298 trials with best loss 0.167006
[2024-02-12 11:07:45,257][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001424 seconds
[2024-02-12 11:07:45,257][hyperopt.tpe][INFO] - TPE using 299/299 trials with best loss 0.167006
[2024-02-12 11:07:45,339][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001424 seconds
[2024-02-12 11:07:45,339][hyperopt.tpe][INFO] - TPE using 300/300 trials with best loss 0.167006
[2024-02-12 11:07:45,440][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001424 seconds
[2024-02-12 11:07:45,440][hyperopt.tpe][INFO] - TPE using 301/301 trials with best loss 0.167006
[2024-02-12 11:07:45,541][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001560 seconds
[2024-02-12 11:07:45,541][hyperopt.tpe][INFO] - TPE using 302/302 trials with best loss 0.167006
[2024-02-12 11:07:45,642][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001491 seconds
[2024-02-12 11:07:45,643][hyperopt.tpe][INFO] - TPE using 303/303 trials with best loss 0.167006
[2024-02-12 11:07:45,732][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001575 seconds
[2024-02-12 11:07:45,733][hyperopt.tpe][INFO] - TPE using 304/304 trials with best loss 0.167006
[2024-02-12 11:07:45,853][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001467 seconds
[2024-02-12 11:07:45,853][hyperopt.tpe][INFO] - TPE using 305/305 trials with best loss 0.167006
[2024-02-12 11:07:45,955][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001387 seconds
[2024-02-12 11:07:45,956][hyperopt.tpe][INFO] - TPE using 306/306 trials with best loss 0.167006
[2024-02-12 11:07:46,057][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001471 seconds
[2024-02-12 11:07:46,057][hyperopt.tpe][INFO] - TPE using 307/307 trials with best loss 0.167006
[2024-02-12 11:07:46,140][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001519 seconds
[2024-02-12 11:07:46,140][hyperopt.tpe][INFO] - TPE using 308/308 trials with best loss 0.167006
[2024-02-12 11:07:46,244][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001469 seconds
[2024-02-12 11:07:46,244][hyperopt.tpe][INFO] - TPE using 309/309 trials with best loss 0.167006
[2024-02-12 11:07:46,344][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001566 seconds
[2024-02-12 11:07:46,345][hyperopt.tpe][INFO] - TPE using 310/310 trials with best loss 0.167006
[2024-02-12 11:07:46,443][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001414 seconds
[2024-02-12 11:07:46,443][hyperopt.tpe][INFO] - TPE using 311/311 trials with best loss 0.167006
[2024-02-12 11:07:46,546][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001473 seconds
[2024-02-12 11:07:46,546][hyperopt.tpe][INFO] - TPE using 312/312 trials with best loss 0.167006
[2024-02-12 11:07:46,653][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001442 seconds
[2024-02-12 11:07:46,654][hyperopt.tpe][INFO] - TPE using 313/313 trials with best loss 0.167006
[2024-02-12 11:07:46,764][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001439 seconds
[2024-02-12 11:07:46,764][hyperopt.tpe][INFO] - TPE using 314/314 trials with best loss 0.167006
[2024-02-12 11:07:46,864][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001493 seconds
[2024-02-12 11:07:46,864][hyperopt.tpe][INFO] - TPE using 315/315 trials with best loss 0.167006
[2024-02-12 11:07:46,968][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001432 seconds
[2024-02-12 11:07:46,968][hyperopt.tpe][INFO] - TPE using 316/316 trials with best loss 0.167006
[2024-02-12 11:07:47,053][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001514 seconds
[2024-02-12 11:07:47,053][hyperopt.tpe][INFO] - TPE using 317/317 trials with best loss 0.167006
[2024-02-12 11:07:47,150][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001559 seconds
[2024-02-12 11:07:47,150][hyperopt.tpe][INFO] - TPE using 318/318 trials with best loss 0.167006
[2024-02-12 11:07:47,266][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001479 seconds
[2024-02-12 11:07:47,266][hyperopt.tpe][INFO] - TPE using 319/319 trials with best loss 0.167006
[2024-02-12 11:07:47,394][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001420 seconds
[2024-02-12 11:07:47,394][hyperopt.tpe][INFO] - TPE using 320/320 trials with best loss 0.167006
[2024-02-12 11:07:47,513][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001561 seconds
[2024-02-12 11:07:47,513][hyperopt.tpe][INFO] - TPE using 321/321 trials with best loss 0.167006
[2024-02-12 11:07:47,602][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001386 seconds
[2024-02-12 11:07:47,602][hyperopt.tpe][INFO] - TPE using 322/322 trials with best loss 0.167006
[2024-02-12 11:07:47,702][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001473 seconds
[2024-02-12 11:07:47,702][hyperopt.tpe][INFO] - TPE using 323/323 trials with best loss 0.167006
[2024-02-12 11:07:47,802][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001414 seconds
[2024-02-12 11:07:47,802][hyperopt.tpe][INFO] - TPE using 324/324 trials with best loss 0.167006
[2024-02-12 11:07:47,889][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001415 seconds
[2024-02-12 11:07:47,890][hyperopt.tpe][INFO] - TPE using 325/325 trials with best loss 0.167006
[2024-02-12 11:07:48,003][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001465 seconds
[2024-02-12 11:07:48,003][hyperopt.tpe][INFO] - TPE using 326/326 trials with best loss 0.167006
[2024-02-12 11:07:48,118][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001482 seconds
[2024-02-12 11:07:48,118][hyperopt.tpe][INFO] - TPE using 327/327 trials with best loss 0.167006
[2024-02-12 11:07:48,220][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001430 seconds
[2024-02-12 11:07:48,220][hyperopt.tpe][INFO] - TPE using 328/328 trials with best loss 0.167006
[2024-02-12 11:07:48,332][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001472 seconds
[2024-02-12 11:07:48,332][hyperopt.tpe][INFO] - TPE using 329/329 trials with best loss 0.167006
[2024-02-12 11:07:48,438][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001408 seconds
[2024-02-12 11:07:48,439][hyperopt.tpe][INFO] - TPE using 330/330 trials with best loss 0.167006
[2024-02-12 11:07:48,537][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001439 seconds
[2024-02-12 11:07:48,537][hyperopt.tpe][INFO] - TPE using 331/331 trials with best loss 0.167006
[2024-02-12 11:07:48,634][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001509 seconds
[2024-02-12 11:07:48,634][hyperopt.tpe][INFO] - TPE using 332/332 trials with best loss 0.167006
[2024-02-12 11:07:48,705][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001479 seconds
[2024-02-12 11:07:48,705][hyperopt.tpe][INFO] - TPE using 333/333 trials with best loss 0.167006
[2024-02-12 11:07:48,869][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.055269 seconds
[2024-02-12 11:07:48,870][hyperopt.tpe][INFO] - TPE using 334/334 trials with best loss 0.167006
[2024-02-12 11:07:48,970][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001476 seconds
[2024-02-12 11:07:48,971][hyperopt.tpe][INFO] - TPE using 335/335 trials with best loss 0.167006
[2024-02-12 11:07:49,076][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001335 seconds
[2024-02-12 11:07:49,077][hyperopt.tpe][INFO] - TPE using 336/336 trials with best loss 0.167006
[2024-02-12 11:07:49,193][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001406 seconds
[2024-02-12 11:07:49,193][hyperopt.tpe][INFO] - TPE using 337/337 trials with best loss 0.167006
[2024-02-12 11:07:49,289][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001450 seconds
[2024-02-12 11:07:49,290][hyperopt.tpe][INFO] - TPE using 338/338 trials with best loss 0.167006
[2024-02-12 11:07:49,329][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001429 seconds
[2024-02-12 11:07:49,330][hyperopt.tpe][INFO] - TPE using 339/339 trials with best loss 0.167006
[2024-02-12 11:07:49,426][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001327 seconds
[2024-02-12 11:07:49,426][hyperopt.tpe][INFO] - TPE using 340/340 trials with best loss 0.167006
[2024-02-12 11:07:49,546][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001474 seconds
[2024-02-12 11:07:49,547][hyperopt.tpe][INFO] - TPE using 341/341 trials with best loss 0.167006
[2024-02-12 11:07:49,619][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001456 seconds
[2024-02-12 11:07:49,619][hyperopt.tpe][INFO] - TPE using 342/342 trials with best loss 0.167006
[2024-02-12 11:07:49,729][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001315 seconds
[2024-02-12 11:07:49,730][hyperopt.tpe][INFO] - TPE using 343/343 trials with best loss 0.167006
[2024-02-12 11:07:49,816][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001356 seconds
[2024-02-12 11:07:49,816][hyperopt.tpe][INFO] - TPE using 344/344 trials with best loss 0.167006
[2024-02-12 11:07:49,919][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001441 seconds
[2024-02-12 11:07:49,919][hyperopt.tpe][INFO] - TPE using 345/345 trials with best loss 0.167006
[2024-02-12 11:07:50,034][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001431 seconds
[2024-02-12 11:07:50,034][hyperopt.tpe][INFO] - TPE using 346/346 trials with best loss 0.167006
[2024-02-12 11:07:50,074][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001310 seconds
[2024-02-12 11:07:50,075][hyperopt.tpe][INFO] - TPE using 347/347 trials with best loss 0.167006
[2024-02-12 11:07:50,199][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001421 seconds
[2024-02-12 11:07:50,200][hyperopt.tpe][INFO] - TPE using 348/348 trials with best loss 0.167006
[2024-02-12 11:07:50,301][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001437 seconds
[2024-02-12 11:07:50,301][hyperopt.tpe][INFO] - TPE using 349/349 trials with best loss 0.167006
[2024-02-12 11:07:50,396][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001382 seconds
[2024-02-12 11:07:50,397][hyperopt.tpe][INFO] - TPE using 350/350 trials with best loss 0.167006
[2024-02-12 11:07:50,476][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001433 seconds
[2024-02-12 11:07:50,476][hyperopt.tpe][INFO] - TPE using 351/351 trials with best loss 0.167006
[2024-02-12 11:07:50,564][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001434 seconds
[2024-02-12 11:07:50,564][hyperopt.tpe][INFO] - TPE using 352/352 trials with best loss 0.167006
[2024-02-12 11:07:50,674][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001354 seconds
[2024-02-12 11:07:50,674][hyperopt.tpe][INFO] - TPE using 353/353 trials with best loss 0.167006
[2024-02-12 11:07:50,760][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001413 seconds
[2024-02-12 11:07:50,760][hyperopt.tpe][INFO] - TPE using 354/354 trials with best loss 0.167006
[2024-02-12 11:07:50,804][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001382 seconds
[2024-02-12 11:07:50,804][hyperopt.tpe][INFO] - TPE using 355/355 trials with best loss 0.167006
[2024-02-12 11:07:50,907][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001321 seconds
[2024-02-12 11:07:50,907][hyperopt.tpe][INFO] - TPE using 356/356 trials with best loss 0.167006
[2024-02-12 11:07:51,023][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001436 seconds
[2024-02-12 11:07:51,024][hyperopt.tpe][INFO] - TPE using 357/357 trials with best loss 0.167006
[2024-02-12 11:07:51,116][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001382 seconds
[2024-02-12 11:07:51,116][hyperopt.tpe][INFO] - TPE using 358/358 trials with best loss 0.167006
[2024-02-12 11:07:51,210][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001386 seconds
[2024-02-12 11:07:51,210][hyperopt.tpe][INFO] - TPE using 359/359 trials with best loss 0.167006
[2024-02-12 11:07:51,291][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001455 seconds
[2024-02-12 11:07:51,291][hyperopt.tpe][INFO] - TPE using 360/360 trials with best loss 0.167006
[2024-02-12 11:07:51,388][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001444 seconds
[2024-02-12 11:07:51,388][hyperopt.tpe][INFO] - TPE using 361/361 trials with best loss 0.167006
[2024-02-12 11:07:51,483][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001348 seconds
[2024-02-12 11:07:51,483][hyperopt.tpe][INFO] - TPE using 362/362 trials with best loss 0.167006
[2024-02-12 11:07:51,569][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001317 seconds
[2024-02-12 11:07:51,569][hyperopt.tpe][INFO] - TPE using 363/363 trials with best loss 0.167006
[2024-02-12 11:07:51,612][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001434 seconds
[2024-02-12 11:07:51,612][hyperopt.tpe][INFO] - TPE using 364/364 trials with best loss 0.167006
[2024-02-12 11:07:51,711][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001316 seconds
[2024-02-12 11:07:51,712][hyperopt.tpe][INFO] - TPE using 365/365 trials with best loss 0.167006
[2024-02-12 11:07:51,826][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001376 seconds
[2024-02-12 11:07:51,826][hyperopt.tpe][INFO] - TPE using 366/366 trials with best loss 0.167006
[2024-02-12 11:07:51,920][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001317 seconds
[2024-02-12 11:07:51,920][hyperopt.tpe][INFO] - TPE using 367/367 trials with best loss 0.167006
[2024-02-12 11:07:52,016][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001424 seconds
[2024-02-12 11:07:52,016][hyperopt.tpe][INFO] - TPE using 368/368 trials with best loss 0.167006
[2024-02-12 11:07:52,098][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001423 seconds
[2024-02-12 11:07:52,099][hyperopt.tpe][INFO] - TPE using 369/369 trials with best loss 0.167006
[2024-02-12 11:07:52,199][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001402 seconds
[2024-02-12 11:07:52,200][hyperopt.tpe][INFO] - TPE using 370/370 trials with best loss 0.167006
[2024-02-12 11:07:52,294][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001399 seconds
[2024-02-12 11:07:52,295][hyperopt.tpe][INFO] - TPE using 371/371 trials with best loss 0.167006
[2024-02-12 11:07:52,387][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001331 seconds
[2024-02-12 11:07:52,387][hyperopt.tpe][INFO] - TPE using 372/372 trials with best loss 0.167006
[2024-02-12 11:07:52,433][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001407 seconds
[2024-02-12 11:07:52,433][hyperopt.tpe][INFO] - TPE using 373/373 trials with best loss 0.167006
[2024-02-12 11:07:52,519][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001370 seconds
[2024-02-12 11:07:52,519][hyperopt.tpe][INFO] - TPE using 374/374 trials with best loss 0.167006
[2024-02-12 11:07:52,633][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001376 seconds
[2024-02-12 11:07:52,633][hyperopt.tpe][INFO] - TPE using 375/375 trials with best loss 0.167006
[2024-02-12 11:07:52,728][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001328 seconds
[2024-02-12 11:07:52,729][hyperopt.tpe][INFO] - TPE using 376/376 trials with best loss 0.167006
[2024-02-12 11:07:52,826][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001426 seconds
[2024-02-12 11:07:52,827][hyperopt.tpe][INFO] - TPE using 377/377 trials with best loss 0.167006
[2024-02-12 11:07:52,923][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001467 seconds
[2024-02-12 11:07:52,923][hyperopt.tpe][INFO] - TPE using 378/378 trials with best loss 0.167006
[2024-02-12 11:07:53,000][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001316 seconds
[2024-02-12 11:07:53,000][hyperopt.tpe][INFO] - TPE using 379/379 trials with best loss 0.167006
[2024-02-12 11:07:53,096][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001445 seconds
[2024-02-12 11:07:53,096][hyperopt.tpe][INFO] - TPE using 380/380 trials with best loss 0.167006
[2024-02-12 11:07:53,191][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001420 seconds
[2024-02-12 11:07:53,191][hyperopt.tpe][INFO] - TPE using 381/381 trials with best loss 0.167006
[2024-02-12 11:07:53,279][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001427 seconds
[2024-02-12 11:07:53,280][hyperopt.tpe][INFO] - TPE using 382/382 trials with best loss 0.167006
[2024-02-12 11:07:53,322][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001460 seconds
[2024-02-12 11:07:53,323][hyperopt.tpe][INFO] - TPE using 383/383 trials with best loss 0.167006
[2024-02-12 11:07:53,424][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001336 seconds
[2024-02-12 11:07:53,424][hyperopt.tpe][INFO] - TPE using 384/384 trials with best loss 0.167006
[2024-02-12 11:07:53,534][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001466 seconds
[2024-02-12 11:07:53,535][hyperopt.tpe][INFO] - TPE using 385/385 trials with best loss 0.167006
[2024-02-12 11:07:53,637][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001458 seconds
[2024-02-12 11:07:53,637][hyperopt.tpe][INFO] - TPE using 386/386 trials with best loss 0.167006
[2024-02-12 11:07:53,712][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001373 seconds
[2024-02-12 11:07:53,713][hyperopt.tpe][INFO] - TPE using 387/387 trials with best loss 0.167006
[2024-02-12 11:07:53,807][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001363 seconds
[2024-02-12 11:07:53,807][hyperopt.tpe][INFO] - TPE using 388/388 trials with best loss 0.167006
[2024-02-12 11:07:53,918][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001318 seconds
[2024-02-12 11:07:53,919][hyperopt.tpe][INFO] - TPE using 389/389 trials with best loss 0.167006
[2024-02-12 11:07:54,014][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001319 seconds
[2024-02-12 11:07:54,015][hyperopt.tpe][INFO] - TPE using 390/390 trials with best loss 0.167006
[2024-02-12 11:07:54,058][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001450 seconds
[2024-02-12 11:07:54,059][hyperopt.tpe][INFO] - TPE using 391/391 trials with best loss 0.167006
[2024-02-12 11:07:54,147][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001320 seconds
[2024-02-12 11:07:54,148][hyperopt.tpe][INFO] - TPE using 392/392 trials with best loss 0.167006
[2024-02-12 11:07:54,264][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001325 seconds
[2024-02-12 11:07:54,264][hyperopt.tpe][INFO] - TPE using 393/393 trials with best loss 0.167006
[2024-02-12 11:07:54,350][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001389 seconds
[2024-02-12 11:07:54,351][hyperopt.tpe][INFO] - TPE using 394/394 trials with best loss 0.167006
[2024-02-12 11:07:54,447][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001438 seconds
[2024-02-12 11:07:54,447][hyperopt.tpe][INFO] - TPE using 395/395 trials with best loss 0.167006
[2024-02-12 11:07:54,540][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001437 seconds
[2024-02-12 11:07:54,540][hyperopt.tpe][INFO] - TPE using 396/396 trials with best loss 0.167006
[2024-02-12 11:07:54,626][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001353 seconds
[2024-02-12 11:07:54,627][hyperopt.tpe][INFO] - TPE using 397/397 trials with best loss 0.167006
[2024-02-12 11:07:54,749][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001378 seconds
[2024-02-12 11:07:54,749][hyperopt.tpe][INFO] - TPE using 398/398 trials with best loss 0.167006
[2024-02-12 11:07:54,846][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001326 seconds
[2024-02-12 11:07:54,846][hyperopt.tpe][INFO] - TPE using 399/399 trials with best loss 0.167006
[2024-02-12 11:07:54,885][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001423 seconds
[2024-02-12 11:07:54,886][hyperopt.tpe][INFO] - TPE using 400/400 trials with best loss 0.167006
[2024-02-12 11:07:54,982][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001348 seconds
