[2024-01-01 15:44:47,237][root][INFO] - Experiment name: xgb_regression_da_and_d1_elastic_net
[2024-01-01 15:45:25,546][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000556 seconds
[2024-01-01 15:45:25,546][hyperopt.tpe][INFO] - TPE using 267/267 trials with best loss 0.269393
[2024-01-01 15:45:25,683][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000565 seconds
[2024-01-01 15:45:25,684][hyperopt.tpe][INFO] - TPE using 268/268 trials with best loss 0.269393
[2024-01-01 15:45:25,808][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000562 seconds
[2024-01-01 15:45:25,808][hyperopt.tpe][INFO] - TPE using 269/269 trials with best loss 0.269393
[2024-01-01 15:45:25,940][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000543 seconds
[2024-01-01 15:45:25,941][hyperopt.tpe][INFO] - TPE using 270/270 trials with best loss 0.269393
[2024-01-01 15:45:26,068][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000547 seconds
[2024-01-01 15:45:26,068][hyperopt.tpe][INFO] - TPE using 271/271 trials with best loss 0.269393
[2024-01-01 15:45:26,202][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000563 seconds
[2024-01-01 15:45:26,202][hyperopt.tpe][INFO] - TPE using 272/272 trials with best loss 0.269393
[2024-01-01 15:45:26,339][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000546 seconds
[2024-01-01 15:45:26,339][hyperopt.tpe][INFO] - TPE using 273/273 trials with best loss 0.269393
[2024-01-01 15:45:26,469][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000562 seconds
[2024-01-01 15:45:26,469][hyperopt.tpe][INFO] - TPE using 274/274 trials with best loss 0.269393
[2024-01-01 15:45:26,595][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000558 seconds
[2024-01-01 15:45:26,596][hyperopt.tpe][INFO] - TPE using 275/275 trials with best loss 0.269393
[2024-01-01 15:45:26,740][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000555 seconds
[2024-01-01 15:45:26,740][hyperopt.tpe][INFO] - TPE using 276/276 trials with best loss 0.269393
[2024-01-01 15:45:26,869][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000559 seconds
[2024-01-01 15:45:26,869][hyperopt.tpe][INFO] - TPE using 277/277 trials with best loss 0.269393
[2024-01-01 15:45:26,992][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000544 seconds
[2024-01-01 15:45:26,993][hyperopt.tpe][INFO] - TPE using 278/278 trials with best loss 0.269393
[2024-01-01 15:45:27,133][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000555 seconds
[2024-01-01 15:45:27,133][hyperopt.tpe][INFO] - TPE using 279/279 trials with best loss 0.269393
[2024-01-01 15:45:27,262][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000553 seconds
[2024-01-01 15:45:27,262][hyperopt.tpe][INFO] - TPE using 280/280 trials with best loss 0.269393
[2024-01-01 15:45:27,387][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000563 seconds
[2024-01-01 15:45:27,387][hyperopt.tpe][INFO] - TPE using 281/281 trials with best loss 0.269393
[2024-01-01 15:45:27,523][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000565 seconds
[2024-01-01 15:45:27,523][hyperopt.tpe][INFO] - TPE using 282/282 trials with best loss 0.269393
[2024-01-01 15:45:27,650][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000549 seconds
[2024-01-01 15:45:27,650][hyperopt.tpe][INFO] - TPE using 283/283 trials with best loss 0.269393
[2024-01-01 15:45:27,781][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000560 seconds
[2024-01-01 15:45:27,781][hyperopt.tpe][INFO] - TPE using 284/284 trials with best loss 0.269393
[2024-01-01 15:45:27,905][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000555 seconds
[2024-01-01 15:45:27,905][hyperopt.tpe][INFO] - TPE using 285/285 trials with best loss 0.269393
[2024-01-01 15:45:28,039][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000561 seconds
[2024-01-01 15:45:28,040][hyperopt.tpe][INFO] - TPE using 286/286 trials with best loss 0.269393
[2024-01-01 15:45:28,172][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000558 seconds
[2024-01-01 15:45:28,172][hyperopt.tpe][INFO] - TPE using 287/287 trials with best loss 0.269393
[2024-01-01 15:45:28,295][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000551 seconds
[2024-01-01 15:45:28,295][hyperopt.tpe][INFO] - TPE using 288/288 trials with best loss 0.269393
[2024-01-01 15:45:28,417][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000550 seconds
[2024-01-01 15:45:28,417][hyperopt.tpe][INFO] - TPE using 289/289 trials with best loss 0.269393
[2024-01-01 15:45:28,555][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000544 seconds
[2024-01-01 15:45:28,555][hyperopt.tpe][INFO] - TPE using 290/290 trials with best loss 0.269393
[2024-01-01 15:45:28,684][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000558 seconds
[2024-01-01 15:45:28,684][hyperopt.tpe][INFO] - TPE using 291/291 trials with best loss 0.269393
[2024-01-01 15:45:28,808][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000561 seconds
[2024-01-01 15:45:28,809][hyperopt.tpe][INFO] - TPE using 292/292 trials with best loss 0.269393
[2024-01-01 15:45:28,935][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000551 seconds
[2024-01-01 15:45:28,935][hyperopt.tpe][INFO] - TPE using 293/293 trials with best loss 0.269393
[2024-01-01 15:45:29,073][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000554 seconds
[2024-01-01 15:45:29,073][hyperopt.tpe][INFO] - TPE using 294/294 trials with best loss 0.269393
[2024-01-01 15:45:29,192][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000554 seconds
[2024-01-01 15:45:29,192][hyperopt.tpe][INFO] - TPE using 295/295 trials with best loss 0.269393
[2024-01-01 15:45:29,314][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000561 seconds
[2024-01-01 15:45:29,314][hyperopt.tpe][INFO] - TPE using 296/296 trials with best loss 0.269393
[2024-01-01 15:45:29,436][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000571 seconds
[2024-01-01 15:45:29,437][hyperopt.tpe][INFO] - TPE using 297/297 trials with best loss 0.269393
[2024-01-01 15:45:29,572][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000555 seconds
[2024-01-01 15:45:29,572][hyperopt.tpe][INFO] - TPE using 298/298 trials with best loss 0.269393
[2024-01-01 15:45:29,703][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000548 seconds
[2024-01-01 15:45:29,703][hyperopt.tpe][INFO] - TPE using 299/299 trials with best loss 0.269393
[2024-01-01 15:45:29,822][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000563 seconds
[2024-01-01 15:45:29,822][hyperopt.tpe][INFO] - TPE using 300/300 trials with best loss 0.269393
[2024-01-01 15:45:29,950][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000556 seconds
[2024-01-01 15:45:29,951][hyperopt.tpe][INFO] - TPE using 301/301 trials with best loss 0.269393
[2024-01-01 15:45:30,075][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000563 seconds
[2024-01-01 15:45:30,075][hyperopt.tpe][INFO] - TPE using 302/302 trials with best loss 0.269393
[2024-01-01 15:45:30,196][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000545 seconds
[2024-01-01 15:45:30,197][hyperopt.tpe][INFO] - TPE using 303/303 trials with best loss 0.269393
[2024-01-01 15:45:30,326][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000563 seconds
[2024-01-01 15:45:30,326][hyperopt.tpe][INFO] - TPE using 304/304 trials with best loss 0.269393
[2024-01-01 15:45:30,461][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000556 seconds
[2024-01-01 15:45:30,461][hyperopt.tpe][INFO] - TPE using 305/305 trials with best loss 0.269393
[2024-01-01 15:45:30,580][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000554 seconds
[2024-01-01 15:45:30,580][hyperopt.tpe][INFO] - TPE using 306/306 trials with best loss 0.269393
[2024-01-01 15:45:30,699][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000557 seconds
[2024-01-01 15:45:30,700][hyperopt.tpe][INFO] - TPE using 307/307 trials with best loss 0.269393
[2024-01-01 15:45:30,819][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000563 seconds
[2024-01-01 15:45:30,819][hyperopt.tpe][INFO] - TPE using 308/308 trials with best loss 0.269393
[2024-01-01 15:45:30,956][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000572 seconds
[2024-01-01 15:45:30,957][hyperopt.tpe][INFO] - TPE using 309/309 trials with best loss 0.269393
[2024-01-01 15:45:31,084][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000558 seconds
[2024-01-01 15:45:31,084][hyperopt.tpe][INFO] - TPE using 310/310 trials with best loss 0.269393
[2024-01-01 15:45:31,207][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000545 seconds
[2024-01-01 15:45:31,207][hyperopt.tpe][INFO] - TPE using 311/311 trials with best loss 0.269393
[2024-01-01 15:45:31,330][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000560 seconds
[2024-01-01 15:45:31,331][hyperopt.tpe][INFO] - TPE using 312/312 trials with best loss 0.269393
[2024-01-01 15:45:31,450][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000555 seconds
[2024-01-01 15:45:31,450][hyperopt.tpe][INFO] - TPE using 313/313 trials with best loss 0.269393
[2024-01-01 15:45:31,593][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000549 seconds
[2024-01-01 15:45:31,593][hyperopt.tpe][INFO] - TPE using 314/314 trials with best loss 0.269393
[2024-01-01 15:45:31,723][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000560 seconds
[2024-01-01 15:45:31,723][hyperopt.tpe][INFO] - TPE using 315/315 trials with best loss 0.269393
[2024-01-01 15:45:31,851][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000558 seconds
[2024-01-01 15:45:31,851][hyperopt.tpe][INFO] - TPE using 316/316 trials with best loss 0.269393
[2024-01-01 15:45:31,977][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000552 seconds
[2024-01-01 15:45:31,977][hyperopt.tpe][INFO] - TPE using 317/317 trials with best loss 0.269393
[2024-01-01 15:45:32,110][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000556 seconds
[2024-01-01 15:45:32,111][hyperopt.tpe][INFO] - TPE using 318/318 trials with best loss 0.269393
[2024-01-01 15:45:32,230][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000548 seconds
[2024-01-01 15:45:32,230][hyperopt.tpe][INFO] - TPE using 319/319 trials with best loss 0.269393
[2024-01-01 15:45:32,370][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000551 seconds
[2024-01-01 15:45:32,370][hyperopt.tpe][INFO] - TPE using 320/320 trials with best loss 0.269393
[2024-01-01 15:45:32,499][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000567 seconds
[2024-01-01 15:45:32,500][hyperopt.tpe][INFO] - TPE using 321/321 trials with best loss 0.269393
[2024-01-01 15:45:32,638][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000560 seconds
[2024-01-01 15:45:32,638][hyperopt.tpe][INFO] - TPE using 322/322 trials with best loss 0.269393
[2024-01-01 15:45:32,763][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000551 seconds
[2024-01-01 15:45:32,763][hyperopt.tpe][INFO] - TPE using 323/323 trials with best loss 0.269393
[2024-01-01 15:45:32,895][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000557 seconds
[2024-01-01 15:45:32,896][hyperopt.tpe][INFO] - TPE using 324/324 trials with best loss 0.269393
[2024-01-01 15:45:33,015][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000557 seconds
[2024-01-01 15:45:33,015][hyperopt.tpe][INFO] - TPE using 325/325 trials with best loss 0.269393
[2024-01-01 15:45:33,135][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000561 seconds
[2024-01-01 15:45:33,136][hyperopt.tpe][INFO] - TPE using 326/326 trials with best loss 0.269393
[2024-01-01 15:45:33,263][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000549 seconds
[2024-01-01 15:45:33,264][hyperopt.tpe][INFO] - TPE using 327/327 trials with best loss 0.269393
[2024-01-01 15:45:33,386][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000556 seconds
[2024-01-01 15:45:33,386][hyperopt.tpe][INFO] - TPE using 328/328 trials with best loss 0.269393
[2024-01-01 15:45:33,512][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000561 seconds
[2024-01-01 15:45:33,512][hyperopt.tpe][INFO] - TPE using 329/329 trials with best loss 0.269393
[2024-01-01 15:45:33,644][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000557 seconds
[2024-01-01 15:45:33,644][hyperopt.tpe][INFO] - TPE using 330/330 trials with best loss 0.269393
[2024-01-01 15:45:33,773][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000557 seconds
[2024-01-01 15:45:33,774][hyperopt.tpe][INFO] - TPE using 331/331 trials with best loss 0.269393
[2024-01-01 15:45:33,893][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000569 seconds
[2024-01-01 15:45:33,893][hyperopt.tpe][INFO] - TPE using 332/332 trials with best loss 0.269393
[2024-01-01 15:45:34,033][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000547 seconds
[2024-01-01 15:45:34,034][hyperopt.tpe][INFO] - TPE using 333/333 trials with best loss 0.269393
[2024-01-01 15:45:34,170][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000554 seconds
[2024-01-01 15:45:34,170][hyperopt.tpe][INFO] - TPE using 334/334 trials with best loss 0.269393
[2024-01-01 15:45:34,292][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000552 seconds
[2024-01-01 15:45:34,293][hyperopt.tpe][INFO] - TPE using 335/335 trials with best loss 0.269393
[2024-01-01 15:45:34,412][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000562 seconds
[2024-01-01 15:45:34,413][hyperopt.tpe][INFO] - TPE using 336/336 trials with best loss 0.269393
[2024-01-01 15:45:34,543][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000565 seconds
[2024-01-01 15:45:34,543][hyperopt.tpe][INFO] - TPE using 337/337 trials with best loss 0.269393
[2024-01-01 15:45:34,667][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000549 seconds
[2024-01-01 15:45:34,667][hyperopt.tpe][INFO] - TPE using 338/338 trials with best loss 0.269393
[2024-01-01 15:45:34,787][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000553 seconds
[2024-01-01 15:45:34,787][hyperopt.tpe][INFO] - TPE using 339/339 trials with best loss 0.269393
[2024-01-01 15:45:34,920][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000552 seconds
[2024-01-01 15:45:34,920][hyperopt.tpe][INFO] - TPE using 340/340 trials with best loss 0.269393
[2024-01-01 15:45:35,041][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000563 seconds
[2024-01-01 15:45:35,042][hyperopt.tpe][INFO] - TPE using 341/341 trials with best loss 0.269393
[2024-01-01 15:45:35,182][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000554 seconds
[2024-01-01 15:45:35,183][hyperopt.tpe][INFO] - TPE using 342/342 trials with best loss 0.269393
[2024-01-01 15:45:35,308][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000546 seconds
[2024-01-01 15:45:35,308][hyperopt.tpe][INFO] - TPE using 343/343 trials with best loss 0.269393
[2024-01-01 15:45:35,439][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000560 seconds
[2024-01-01 15:45:35,440][hyperopt.tpe][INFO] - TPE using 344/344 trials with best loss 0.269393
[2024-01-01 15:45:35,561][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000551 seconds
[2024-01-01 15:45:35,561][hyperopt.tpe][INFO] - TPE using 345/345 trials with best loss 0.269393
[2024-01-01 15:45:35,688][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000551 seconds
[2024-01-01 15:45:35,688][hyperopt.tpe][INFO] - TPE using 346/346 trials with best loss 0.269393
[2024-01-01 15:45:35,822][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000560 seconds
[2024-01-01 15:45:35,823][hyperopt.tpe][INFO] - TPE using 347/347 trials with best loss 0.269393
[2024-01-01 15:45:35,967][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000563 seconds
[2024-01-01 15:45:35,968][hyperopt.tpe][INFO] - TPE using 348/348 trials with best loss 0.269393
[2024-01-01 15:45:36,113][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000551 seconds
[2024-01-01 15:45:36,114][hyperopt.tpe][INFO] - TPE using 349/349 trials with best loss 0.269393
[2024-01-01 15:45:36,242][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000548 seconds
[2024-01-01 15:45:36,243][hyperopt.tpe][INFO] - TPE using 350/350 trials with best loss 0.269393
[2024-01-01 15:45:36,364][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000554 seconds
[2024-01-01 15:45:36,364][hyperopt.tpe][INFO] - TPE using 351/351 trials with best loss 0.269393
[2024-01-01 15:45:36,483][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000557 seconds
[2024-01-01 15:45:36,484][hyperopt.tpe][INFO] - TPE using 352/352 trials with best loss 0.269393
[2024-01-01 15:45:36,608][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000553 seconds
[2024-01-01 15:45:36,608][hyperopt.tpe][INFO] - TPE using 353/353 trials with best loss 0.269393
[2024-01-01 15:45:36,734][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000554 seconds
[2024-01-01 15:45:36,734][hyperopt.tpe][INFO] - TPE using 354/354 trials with best loss 0.269393
[2024-01-01 15:45:36,865][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000562 seconds
[2024-01-01 15:45:36,865][hyperopt.tpe][INFO] - TPE using 355/355 trials with best loss 0.269393
[2024-01-01 15:45:37,002][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000566 seconds
[2024-01-01 15:45:37,003][hyperopt.tpe][INFO] - TPE using 356/356 trials with best loss 0.269393
[2024-01-01 15:45:37,135][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000571 seconds
[2024-01-01 15:45:37,135][hyperopt.tpe][INFO] - TPE using 357/357 trials with best loss 0.269393
[2024-01-01 15:45:37,258][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000551 seconds
[2024-01-01 15:45:37,259][hyperopt.tpe][INFO] - TPE using 358/358 trials with best loss 0.269393
[2024-01-01 15:45:37,390][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000568 seconds
[2024-01-01 15:45:37,390][hyperopt.tpe][INFO] - TPE using 359/359 trials with best loss 0.269393
[2024-01-01 15:45:37,517][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000560 seconds
[2024-01-01 15:45:37,517][hyperopt.tpe][INFO] - TPE using 360/360 trials with best loss 0.269393
[2024-01-01 15:45:37,637][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000567 seconds
[2024-01-01 15:45:37,637][hyperopt.tpe][INFO] - TPE using 361/361 trials with best loss 0.269393
[2024-01-01 15:45:37,769][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000562 seconds
[2024-01-01 15:45:37,770][hyperopt.tpe][INFO] - TPE using 362/362 trials with best loss 0.269393
[2024-01-01 15:45:37,916][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000547 seconds
[2024-01-01 15:45:37,916][hyperopt.tpe][INFO] - TPE using 363/363 trials with best loss 0.269393
[2024-01-01 15:45:38,036][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000561 seconds
[2024-01-01 15:45:38,036][hyperopt.tpe][INFO] - TPE using 364/364 trials with best loss 0.269393
[2024-01-01 15:45:38,155][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000550 seconds
[2024-01-01 15:45:38,156][hyperopt.tpe][INFO] - TPE using 365/365 trials with best loss 0.269393
[2024-01-01 15:45:38,301][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000548 seconds
[2024-01-01 15:45:38,302][hyperopt.tpe][INFO] - TPE using 366/366 trials with best loss 0.269393
[2024-01-01 15:45:38,451][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000558 seconds
[2024-01-01 15:45:38,451][hyperopt.tpe][INFO] - TPE using 367/367 trials with best loss 0.269393
[2024-01-01 15:45:38,587][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000559 seconds
[2024-01-01 15:45:38,588][hyperopt.tpe][INFO] - TPE using 368/368 trials with best loss 0.269393
[2024-01-01 15:45:38,721][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000557 seconds
[2024-01-01 15:45:38,721][hyperopt.tpe][INFO] - TPE using 369/369 trials with best loss 0.269393
[2024-01-01 15:45:38,843][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000549 seconds
[2024-01-01 15:45:38,844][hyperopt.tpe][INFO] - TPE using 370/370 trials with best loss 0.269393
[2024-01-01 15:45:38,973][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000559 seconds
[2024-01-01 15:45:38,974][hyperopt.tpe][INFO] - TPE using 371/371 trials with best loss 0.269393
[2024-01-01 15:45:39,115][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000649 seconds
[2024-01-01 15:45:39,115][hyperopt.tpe][INFO] - TPE using 372/372 trials with best loss 0.269393
[2024-01-01 15:45:39,244][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000550 seconds
[2024-01-01 15:45:39,244][hyperopt.tpe][INFO] - TPE using 373/373 trials with best loss 0.269393
[2024-01-01 15:45:39,369][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000568 seconds
[2024-01-01 15:45:39,370][hyperopt.tpe][INFO] - TPE using 374/374 trials with best loss 0.269393
[2024-01-01 15:45:39,490][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000557 seconds
[2024-01-01 15:45:39,491][hyperopt.tpe][INFO] - TPE using 375/375 trials with best loss 0.269393
[2024-01-01 15:45:39,633][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000576 seconds
[2024-01-01 15:45:39,634][hyperopt.tpe][INFO] - TPE using 376/376 trials with best loss 0.269393
[2024-01-01 15:45:39,758][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000560 seconds
[2024-01-01 15:45:39,758][hyperopt.tpe][INFO] - TPE using 377/377 trials with best loss 0.269393
[2024-01-01 15:45:39,885][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000553 seconds
[2024-01-01 15:45:39,885][hyperopt.tpe][INFO] - TPE using 378/378 trials with best loss 0.269393
[2024-01-01 15:45:40,018][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000556 seconds
[2024-01-01 15:45:40,019][hyperopt.tpe][INFO] - TPE using 379/379 trials with best loss 0.269393
[2024-01-01 15:45:40,150][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000571 seconds
[2024-01-01 15:45:40,151][hyperopt.tpe][INFO] - TPE using 380/380 trials with best loss 0.269393
[2024-01-01 15:45:40,279][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000554 seconds
[2024-01-01 15:45:40,279][hyperopt.tpe][INFO] - TPE using 381/381 trials with best loss 0.269393
[2024-01-01 15:45:40,417][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000550 seconds
[2024-01-01 15:45:40,417][hyperopt.tpe][INFO] - TPE using 382/382 trials with best loss 0.269393
[2024-01-01 15:45:40,540][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000556 seconds
[2024-01-01 15:45:40,541][hyperopt.tpe][INFO] - TPE using 383/383 trials with best loss 0.269393
[2024-01-01 15:45:40,685][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000566 seconds
[2024-01-01 15:45:40,686][hyperopt.tpe][INFO] - TPE using 384/384 trials with best loss 0.269393
[2024-01-01 15:45:40,817][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000553 seconds
[2024-01-01 15:45:40,817][hyperopt.tpe][INFO] - TPE using 385/385 trials with best loss 0.269393
[2024-01-01 15:45:40,939][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000555 seconds
[2024-01-01 15:45:40,939][hyperopt.tpe][INFO] - TPE using 386/386 trials with best loss 0.269393
[2024-01-01 15:45:41,079][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000563 seconds
[2024-01-01 15:45:41,079][hyperopt.tpe][INFO] - TPE using 387/387 trials with best loss 0.269393
[2024-01-01 15:45:41,216][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000557 seconds
[2024-01-01 15:45:41,216][hyperopt.tpe][INFO] - TPE using 388/388 trials with best loss 0.269393
[2024-01-01 15:45:41,338][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000565 seconds
[2024-01-01 15:45:41,339][hyperopt.tpe][INFO] - TPE using 389/389 trials with best loss 0.269393
[2024-01-01 15:45:41,465][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000558 seconds
[2024-01-01 15:45:41,465][hyperopt.tpe][INFO] - TPE using 390/390 trials with best loss 0.269393
[2024-01-01 15:45:41,590][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000550 seconds
[2024-01-01 15:45:41,590][hyperopt.tpe][INFO] - TPE using 391/391 trials with best loss 0.269393
[2024-01-01 15:45:41,722][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000566 seconds
[2024-01-01 15:45:41,722][hyperopt.tpe][INFO] - TPE using 392/392 trials with best loss 0.269393
[2024-01-01 15:45:41,843][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000559 seconds
[2024-01-01 15:45:41,844][hyperopt.tpe][INFO] - TPE using 393/393 trials with best loss 0.269393
[2024-01-01 15:45:41,972][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000552 seconds
[2024-01-01 15:45:41,973][hyperopt.tpe][INFO] - TPE using 394/394 trials with best loss 0.269393
[2024-01-01 15:45:42,098][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000559 seconds
[2024-01-01 15:45:42,098][hyperopt.tpe][INFO] - TPE using 395/395 trials with best loss 0.269393
[2024-01-01 15:45:42,237][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000559 seconds
[2024-01-01 15:45:42,237][hyperopt.tpe][INFO] - TPE using 396/396 trials with best loss 0.269393
[2024-01-01 15:45:42,360][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000562 seconds
[2024-01-01 15:45:42,361][hyperopt.tpe][INFO] - TPE using 397/397 trials with best loss 0.269393
[2024-01-01 15:45:42,480][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000554 seconds
[2024-01-01 15:45:42,481][hyperopt.tpe][INFO] - TPE using 398/398 trials with best loss 0.269393
[2024-01-01 15:45:42,624][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000555 seconds
[2024-01-01 15:45:42,625][hyperopt.tpe][INFO] - TPE using 399/399 trials with best loss 0.269393
[2024-01-01 15:45:42,754][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000577 seconds
[2024-01-01 15:45:42,755][hyperopt.tpe][INFO] - TPE using 400/400 trials with best loss 0.269393
