[2024-01-01 15:45:41,138][root][INFO] - Experiment name: xgb_regression_da_and_d2_elastic_net
[2024-01-01 15:46:10,859][root][INFO] - Writing results to /projects/p31961/ENIGMA/results/experiments/endpoint_experiments/xgb_regression_da_and_d2_only_hyperopt_tune_no_reg/xgb_regression_da_and_d2_elastic_net/hyper_opt_results.parquet
[2024-01-01 15:46:10,863][root][INFO] - Experiment complete
[2024-01-02 15:14:04,136][root][INFO] - Experiment name: xgb_regression_da_and_d2_elastic_net
[2024-01-02 15:14:08,699][root][INFO] - Running hyperopt
[2024-01-02 15:14:08,703][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000709 seconds
[2024-01-02 15:14:08,703][hyperopt.tpe][INFO] - TPE using 0 trials
[2024-01-02 15:14:09,136][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000620 seconds
[2024-01-02 15:14:09,136][hyperopt.tpe][INFO] - TPE using 1/1 trials with best loss 0.215654
[2024-01-02 15:14:09,184][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000599 seconds
[2024-01-02 15:14:09,185][hyperopt.tpe][INFO] - TPE using 2/2 trials with best loss 0.215654
[2024-01-02 15:14:09,228][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000655 seconds
[2024-01-02 15:14:09,228][hyperopt.tpe][INFO] - TPE using 3/3 trials with best loss 0.215654
[2024-01-02 15:14:09,272][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000583 seconds
[2024-01-02 15:14:09,272][hyperopt.tpe][INFO] - TPE using 4/4 trials with best loss 0.215654
[2024-01-02 15:14:09,315][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000573 seconds
[2024-01-02 15:14:09,315][hyperopt.tpe][INFO] - TPE using 5/5 trials with best loss 0.215654
[2024-01-02 15:14:09,358][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000592 seconds
[2024-01-02 15:14:09,359][hyperopt.tpe][INFO] - TPE using 6/6 trials with best loss 0.215654
[2024-01-02 15:14:09,402][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000583 seconds
[2024-01-02 15:14:09,402][hyperopt.tpe][INFO] - TPE using 7/7 trials with best loss 0.215654
[2024-01-02 15:14:09,445][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000582 seconds
[2024-01-02 15:14:09,446][hyperopt.tpe][INFO] - TPE using 8/8 trials with best loss 0.215654
[2024-01-02 15:14:09,489][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000565 seconds
[2024-01-02 15:14:09,489][hyperopt.tpe][INFO] - TPE using 9/9 trials with best loss 0.215654
[2024-01-02 15:14:09,532][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000560 seconds
[2024-01-02 15:14:09,615][hyperopt.tpe][INFO] - TPE using 10/10 trials with best loss 0.215654
[2024-01-02 15:14:09,658][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000660 seconds
[2024-01-02 15:14:09,658][hyperopt.tpe][INFO] - TPE using 11/11 trials with best loss 0.215654
[2024-01-02 15:14:09,702][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000577 seconds
[2024-01-02 15:14:09,702][hyperopt.tpe][INFO] - TPE using 12/12 trials with best loss 0.215654
[2024-01-02 15:14:09,748][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000569 seconds
[2024-01-02 15:14:09,748][hyperopt.tpe][INFO] - TPE using 13/13 trials with best loss 0.215654
[2024-01-02 15:14:09,792][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000582 seconds
[2024-01-02 15:14:09,792][hyperopt.tpe][INFO] - TPE using 14/14 trials with best loss 0.215654
[2024-01-02 15:14:09,837][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000571 seconds
[2024-01-02 15:14:09,838][hyperopt.tpe][INFO] - TPE using 15/15 trials with best loss 0.215654
[2024-01-02 15:14:09,881][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000584 seconds
[2024-01-02 15:14:09,881][hyperopt.tpe][INFO] - TPE using 16/16 trials with best loss 0.215654
[2024-01-02 15:14:09,924][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000581 seconds
[2024-01-02 15:14:09,926][hyperopt.tpe][INFO] - TPE using 17/17 trials with best loss 0.215654
[2024-01-02 15:14:09,975][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000651 seconds
[2024-01-02 15:14:09,976][hyperopt.tpe][INFO] - TPE using 18/18 trials with best loss 0.215654
[2024-01-02 15:14:10,020][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000566 seconds
[2024-01-02 15:14:10,020][hyperopt.tpe][INFO] - TPE using 19/19 trials with best loss 0.215654
[2024-01-02 15:14:10,063][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000559 seconds
[2024-01-02 15:14:10,063][hyperopt.tpe][INFO] - TPE using 20/20 trials with best loss 0.215654
[2024-01-02 15:14:10,120][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000565 seconds
[2024-01-02 15:14:10,120][hyperopt.tpe][INFO] - TPE using 21/21 trials with best loss 0.215654
[2024-01-02 15:14:10,165][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000574 seconds
[2024-01-02 15:14:10,166][hyperopt.tpe][INFO] - TPE using 22/22 trials with best loss 0.215654
[2024-01-02 15:14:10,210][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000566 seconds
[2024-01-02 15:14:10,211][hyperopt.tpe][INFO] - TPE using 23/23 trials with best loss 0.215654
[2024-01-02 15:14:10,255][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000568 seconds
[2024-01-02 15:14:10,255][hyperopt.tpe][INFO] - TPE using 24/24 trials with best loss 0.215654
[2024-01-02 15:14:10,300][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000567 seconds
[2024-01-02 15:14:10,301][hyperopt.tpe][INFO] - TPE using 25/25 trials with best loss 0.215654
[2024-01-02 15:14:10,345][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000557 seconds
[2024-01-02 15:14:10,345][hyperopt.tpe][INFO] - TPE using 26/26 trials with best loss 0.215654
[2024-01-02 15:14:10,390][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000557 seconds
[2024-01-02 15:14:10,390][hyperopt.tpe][INFO] - TPE using 27/27 trials with best loss 0.215654
[2024-01-02 15:14:10,435][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000563 seconds
[2024-01-02 15:14:10,435][hyperopt.tpe][INFO] - TPE using 28/28 trials with best loss 0.215654
[2024-01-02 15:14:10,480][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000565 seconds
[2024-01-02 15:14:10,480][hyperopt.tpe][INFO] - TPE using 29/29 trials with best loss 0.215654
[2024-01-02 15:14:10,525][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000562 seconds
[2024-01-02 15:14:10,525][hyperopt.tpe][INFO] - TPE using 30/30 trials with best loss 0.215654
[2024-01-02 15:14:10,570][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000569 seconds
[2024-01-02 15:14:10,570][hyperopt.tpe][INFO] - TPE using 31/31 trials with best loss 0.215654
[2024-01-02 15:14:10,615][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000576 seconds
[2024-01-02 15:14:10,615][hyperopt.tpe][INFO] - TPE using 32/32 trials with best loss 0.215654
[2024-01-02 15:14:10,660][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000569 seconds
[2024-01-02 15:14:10,660][hyperopt.tpe][INFO] - TPE using 33/33 trials with best loss 0.215654
[2024-01-02 15:14:10,705][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000576 seconds
[2024-01-02 15:14:10,705][hyperopt.tpe][INFO] - TPE using 34/34 trials with best loss 0.215654
[2024-01-02 15:14:10,750][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000564 seconds
[2024-01-02 15:14:10,750][hyperopt.tpe][INFO] - TPE using 35/35 trials with best loss 0.215654
[2024-01-02 15:14:10,795][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000567 seconds
[2024-01-02 15:14:10,795][hyperopt.tpe][INFO] - TPE using 36/36 trials with best loss 0.215654
[2024-01-02 15:14:10,840][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000569 seconds
[2024-01-02 15:14:10,840][hyperopt.tpe][INFO] - TPE using 37/37 trials with best loss 0.215654
[2024-01-02 15:14:10,885][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000559 seconds
[2024-01-02 15:14:10,885][hyperopt.tpe][INFO] - TPE using 38/38 trials with best loss 0.215654
[2024-01-02 15:14:10,931][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000580 seconds
[2024-01-02 15:14:10,931][hyperopt.tpe][INFO] - TPE using 39/39 trials with best loss 0.215654
[2024-01-02 15:14:10,976][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000581 seconds
[2024-01-02 15:14:10,976][hyperopt.tpe][INFO] - TPE using 40/40 trials with best loss 0.215654
[2024-01-02 15:14:11,021][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000581 seconds
[2024-01-02 15:14:11,021][hyperopt.tpe][INFO] - TPE using 41/41 trials with best loss 0.215654
[2024-01-02 15:14:11,066][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000568 seconds
[2024-01-02 15:14:11,066][hyperopt.tpe][INFO] - TPE using 42/42 trials with best loss 0.215654
[2024-01-02 15:14:11,111][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000567 seconds
[2024-01-02 15:14:11,111][hyperopt.tpe][INFO] - TPE using 43/43 trials with best loss 0.215654
[2024-01-02 15:14:11,156][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000572 seconds
[2024-01-02 15:14:11,156][hyperopt.tpe][INFO] - TPE using 44/44 trials with best loss 0.215654
[2024-01-02 15:14:11,205][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000670 seconds
[2024-01-02 15:14:11,205][hyperopt.tpe][INFO] - TPE using 45/45 trials with best loss 0.215654
[2024-01-02 15:14:11,250][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000576 seconds
[2024-01-02 15:14:11,251][hyperopt.tpe][INFO] - TPE using 46/46 trials with best loss 0.215654
[2024-01-02 15:14:11,296][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000563 seconds
[2024-01-02 15:14:11,296][hyperopt.tpe][INFO] - TPE using 47/47 trials with best loss 0.215654
[2024-01-02 15:14:11,341][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000571 seconds
[2024-01-02 15:14:11,341][hyperopt.tpe][INFO] - TPE using 48/48 trials with best loss 0.215654
[2024-01-02 15:14:11,386][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000576 seconds
[2024-01-02 15:14:11,386][hyperopt.tpe][INFO] - TPE using 49/49 trials with best loss 0.215654
[2024-01-02 15:14:11,443][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000578 seconds
[2024-01-02 15:14:11,443][hyperopt.tpe][INFO] - TPE using 50/50 trials with best loss 0.215654
[2024-01-02 15:14:11,488][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000577 seconds
[2024-01-02 15:14:11,488][hyperopt.tpe][INFO] - TPE using 51/51 trials with best loss 0.215654
[2024-01-02 15:14:11,534][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000586 seconds
[2024-01-02 15:14:11,534][hyperopt.tpe][INFO] - TPE using 52/52 trials with best loss 0.215654
[2024-01-02 15:14:11,579][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000560 seconds
[2024-01-02 15:14:11,579][hyperopt.tpe][INFO] - TPE using 53/53 trials with best loss 0.215654
[2024-01-02 15:14:11,627][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000570 seconds
[2024-01-02 15:14:11,627][hyperopt.tpe][INFO] - TPE using 54/54 trials with best loss 0.215654
[2024-01-02 15:14:11,672][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000576 seconds
[2024-01-02 15:14:11,673][hyperopt.tpe][INFO] - TPE using 55/55 trials with best loss 0.215654
[2024-01-02 15:14:11,717][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000578 seconds
[2024-01-02 15:14:11,718][hyperopt.tpe][INFO] - TPE using 56/56 trials with best loss 0.215654
[2024-01-02 15:14:11,769][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000575 seconds
[2024-01-02 15:14:11,770][hyperopt.tpe][INFO] - TPE using 57/57 trials with best loss 0.215654
[2024-01-02 15:14:11,815][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000570 seconds
[2024-01-02 15:14:11,815][hyperopt.tpe][INFO] - TPE using 58/58 trials with best loss 0.215654
[2024-01-02 15:14:11,860][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000564 seconds
[2024-01-02 15:14:11,860][hyperopt.tpe][INFO] - TPE using 59/59 trials with best loss 0.215654
[2024-01-02 15:14:11,907][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000575 seconds
[2024-01-02 15:14:11,907][hyperopt.tpe][INFO] - TPE using 60/60 trials with best loss 0.215654
[2024-01-02 15:14:11,952][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000571 seconds
[2024-01-02 15:14:11,952][hyperopt.tpe][INFO] - TPE using 61/61 trials with best loss 0.215654
[2024-01-02 15:14:11,997][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000573 seconds
[2024-01-02 15:14:11,997][hyperopt.tpe][INFO] - TPE using 62/62 trials with best loss 0.215654
[2024-01-02 15:14:12,042][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000564 seconds
[2024-01-02 15:14:12,042][hyperopt.tpe][INFO] - TPE using 63/63 trials with best loss 0.215654
[2024-01-02 15:14:12,087][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000577 seconds
[2024-01-02 15:14:12,088][hyperopt.tpe][INFO] - TPE using 64/64 trials with best loss 0.215654
[2024-01-02 15:14:12,137][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000567 seconds
[2024-01-02 15:14:12,137][hyperopt.tpe][INFO] - TPE using 65/65 trials with best loss 0.215654
[2024-01-02 15:14:12,182][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000563 seconds
[2024-01-02 15:14:12,183][hyperopt.tpe][INFO] - TPE using 66/66 trials with best loss 0.215654
[2024-01-02 15:14:12,228][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000567 seconds
[2024-01-02 15:14:12,228][hyperopt.tpe][INFO] - TPE using 67/67 trials with best loss 0.215654
[2024-01-02 15:14:12,273][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000578 seconds
[2024-01-02 15:14:12,273][hyperopt.tpe][INFO] - TPE using 68/68 trials with best loss 0.215654
[2024-01-02 15:14:12,318][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000576 seconds
[2024-01-02 15:14:12,318][hyperopt.tpe][INFO] - TPE using 69/69 trials with best loss 0.215654
[2024-01-02 15:14:12,363][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000569 seconds
[2024-01-02 15:14:12,363][hyperopt.tpe][INFO] - TPE using 70/70 trials with best loss 0.215654
[2024-01-02 15:14:12,408][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000565 seconds
[2024-01-02 15:14:12,408][hyperopt.tpe][INFO] - TPE using 71/71 trials with best loss 0.215654
[2024-01-02 15:14:12,454][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000568 seconds
[2024-01-02 15:14:12,454][hyperopt.tpe][INFO] - TPE using 72/72 trials with best loss 0.215654
[2024-01-02 15:14:12,499][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000565 seconds
[2024-01-02 15:14:12,499][hyperopt.tpe][INFO] - TPE using 73/73 trials with best loss 0.215654
[2024-01-02 15:14:12,544][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000581 seconds
[2024-01-02 15:14:12,545][hyperopt.tpe][INFO] - TPE using 74/74 trials with best loss 0.215654
[2024-01-02 15:14:12,590][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000572 seconds
[2024-01-02 15:14:12,590][hyperopt.tpe][INFO] - TPE using 75/75 trials with best loss 0.215654
[2024-01-02 15:14:12,637][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000582 seconds
[2024-01-02 15:14:12,637][hyperopt.tpe][INFO] - TPE using 76/76 trials with best loss 0.215654
[2024-01-02 15:14:12,684][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000578 seconds
[2024-01-02 15:14:12,685][hyperopt.tpe][INFO] - TPE using 77/77 trials with best loss 0.215654
[2024-01-02 15:14:12,730][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000654 seconds
[2024-01-02 15:14:12,730][hyperopt.tpe][INFO] - TPE using 78/78 trials with best loss 0.215654
[2024-01-02 15:14:12,779][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000570 seconds
[2024-01-02 15:14:12,780][hyperopt.tpe][INFO] - TPE using 79/79 trials with best loss 0.215654
[2024-01-02 15:14:12,832][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000582 seconds
[2024-01-02 15:14:12,832][hyperopt.tpe][INFO] - TPE using 80/80 trials with best loss 0.215654
[2024-01-02 15:14:12,883][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000591 seconds
[2024-01-02 15:14:12,884][hyperopt.tpe][INFO] - TPE using 81/81 trials with best loss 0.215654
[2024-01-02 15:14:12,929][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000568 seconds
[2024-01-02 15:14:12,929][hyperopt.tpe][INFO] - TPE using 82/82 trials with best loss 0.215654
[2024-01-02 15:14:12,974][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000567 seconds
[2024-01-02 15:14:12,974][hyperopt.tpe][INFO] - TPE using 83/83 trials with best loss 0.215654
[2024-01-02 15:14:13,020][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000587 seconds
[2024-01-02 15:14:13,021][hyperopt.tpe][INFO] - TPE using 84/84 trials with best loss 0.215654
[2024-01-02 15:14:13,067][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000563 seconds
[2024-01-02 15:14:13,067][hyperopt.tpe][INFO] - TPE using 85/85 trials with best loss 0.215654
[2024-01-02 15:14:13,112][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000561 seconds
[2024-01-02 15:14:13,112][hyperopt.tpe][INFO] - TPE using 86/86 trials with best loss 0.215654
[2024-01-02 15:14:13,158][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000574 seconds
[2024-01-02 15:14:13,158][hyperopt.tpe][INFO] - TPE using 87/87 trials with best loss 0.215654
[2024-01-02 15:14:13,203][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000560 seconds
[2024-01-02 15:14:13,203][hyperopt.tpe][INFO] - TPE using 88/88 trials with best loss 0.215654
[2024-01-02 15:14:13,249][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000574 seconds
[2024-01-02 15:14:13,249][hyperopt.tpe][INFO] - TPE using 89/89 trials with best loss 0.215654
[2024-01-02 15:14:13,303][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000670 seconds
[2024-01-02 15:14:13,303][hyperopt.tpe][INFO] - TPE using 90/90 trials with best loss 0.215654
[2024-01-02 15:14:13,351][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000583 seconds
[2024-01-02 15:14:13,352][hyperopt.tpe][INFO] - TPE using 91/91 trials with best loss 0.215654
[2024-01-02 15:14:13,397][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000587 seconds
[2024-01-02 15:14:13,397][hyperopt.tpe][INFO] - TPE using 92/92 trials with best loss 0.215654
[2024-01-02 15:14:13,442][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000568 seconds
[2024-01-02 15:14:13,442][hyperopt.tpe][INFO] - TPE using 93/93 trials with best loss 0.215654
[2024-01-02 15:14:13,487][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000578 seconds
[2024-01-02 15:14:13,487][hyperopt.tpe][INFO] - TPE using 94/94 trials with best loss 0.215654
[2024-01-02 15:14:13,532][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000547 seconds
[2024-01-02 15:14:13,532][hyperopt.tpe][INFO] - TPE using 95/95 trials with best loss 0.215654
[2024-01-02 15:14:13,577][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000562 seconds
[2024-01-02 15:14:13,577][hyperopt.tpe][INFO] - TPE using 96/96 trials with best loss 0.215654
[2024-01-02 15:14:13,623][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000580 seconds
[2024-01-02 15:14:13,623][hyperopt.tpe][INFO] - TPE using 97/97 trials with best loss 0.215654
[2024-01-02 15:14:13,668][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000552 seconds
[2024-01-02 15:14:13,668][hyperopt.tpe][INFO] - TPE using 98/98 trials with best loss 0.215654
[2024-01-02 15:14:13,713][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000567 seconds
[2024-01-02 15:14:13,713][hyperopt.tpe][INFO] - TPE using 99/99 trials with best loss 0.215654
[2024-01-02 15:14:13,759][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000572 seconds
[2024-01-02 15:14:13,759][hyperopt.tpe][INFO] - TPE using 100/100 trials with best loss 0.215654
[2024-01-02 15:14:13,805][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000564 seconds
[2024-01-02 15:14:13,805][hyperopt.tpe][INFO] - TPE using 101/101 trials with best loss 0.215654
[2024-01-02 15:14:13,850][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000574 seconds
[2024-01-02 15:14:13,850][hyperopt.tpe][INFO] - TPE using 102/102 trials with best loss 0.215654
[2024-01-02 15:14:13,895][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000565 seconds
[2024-01-02 15:14:13,895][hyperopt.tpe][INFO] - TPE using 103/103 trials with best loss 0.215654
[2024-01-02 15:14:13,940][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000562 seconds
[2024-01-02 15:14:13,940][hyperopt.tpe][INFO] - TPE using 104/104 trials with best loss 0.215654
[2024-01-02 15:14:13,986][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000575 seconds
[2024-01-02 15:14:13,986][hyperopt.tpe][INFO] - TPE using 105/105 trials with best loss 0.215654
[2024-01-02 15:14:14,032][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000560 seconds
[2024-01-02 15:14:14,032][hyperopt.tpe][INFO] - TPE using 106/106 trials with best loss 0.215654
[2024-01-02 15:14:14,077][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000562 seconds
[2024-01-02 15:14:14,077][hyperopt.tpe][INFO] - TPE using 107/107 trials with best loss 0.215654
[2024-01-02 15:14:14,127][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000663 seconds
[2024-01-02 15:14:14,127][hyperopt.tpe][INFO] - TPE using 108/108 trials with best loss 0.215654
[2024-01-02 15:14:14,178][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000564 seconds
[2024-01-02 15:14:14,178][hyperopt.tpe][INFO] - TPE using 109/109 trials with best loss 0.215654
[2024-01-02 15:14:14,227][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000552 seconds
[2024-01-02 15:14:14,227][hyperopt.tpe][INFO] - TPE using 110/110 trials with best loss 0.215654
[2024-01-02 15:14:14,282][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000560 seconds
[2024-01-02 15:14:14,282][hyperopt.tpe][INFO] - TPE using 111/111 trials with best loss 0.215654
[2024-01-02 15:14:14,335][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000567 seconds
[2024-01-02 15:14:14,335][hyperopt.tpe][INFO] - TPE using 112/112 trials with best loss 0.215654
[2024-01-02 15:14:14,388][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000559 seconds
[2024-01-02 15:14:14,388][hyperopt.tpe][INFO] - TPE using 113/113 trials with best loss 0.215654
[2024-01-02 15:14:14,444][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000566 seconds
[2024-01-02 15:14:14,444][hyperopt.tpe][INFO] - TPE using 114/114 trials with best loss 0.215654
[2024-01-02 15:14:14,496][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000570 seconds
[2024-01-02 15:14:14,496][hyperopt.tpe][INFO] - TPE using 115/115 trials with best loss 0.215654
[2024-01-02 15:14:14,542][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000557 seconds
[2024-01-02 15:14:14,542][hyperopt.tpe][INFO] - TPE using 116/116 trials with best loss 0.215654
[2024-01-02 15:14:14,588][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000571 seconds
[2024-01-02 15:14:14,588][hyperopt.tpe][INFO] - TPE using 117/117 trials with best loss 0.215654
[2024-01-02 15:14:14,633][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000556 seconds
[2024-01-02 15:14:14,633][hyperopt.tpe][INFO] - TPE using 118/118 trials with best loss 0.215654
[2024-01-02 15:14:14,679][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000571 seconds
[2024-01-02 15:14:14,679][hyperopt.tpe][INFO] - TPE using 119/119 trials with best loss 0.215654
[2024-01-02 15:14:14,724][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000555 seconds
[2024-01-02 15:14:14,724][hyperopt.tpe][INFO] - TPE using 120/120 trials with best loss 0.215654
[2024-01-02 15:14:14,771][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000574 seconds
[2024-01-02 15:14:14,771][hyperopt.tpe][INFO] - TPE using 121/121 trials with best loss 0.215654
[2024-01-02 15:14:14,817][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000567 seconds
[2024-01-02 15:14:14,817][hyperopt.tpe][INFO] - TPE using 122/122 trials with best loss 0.215654
[2024-01-02 15:14:14,863][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000570 seconds
[2024-01-02 15:14:14,863][hyperopt.tpe][INFO] - TPE using 123/123 trials with best loss 0.215654
[2024-01-02 15:14:14,908][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000576 seconds
[2024-01-02 15:14:14,909][hyperopt.tpe][INFO] - TPE using 124/124 trials with best loss 0.215654
[2024-01-02 15:14:14,954][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000559 seconds
[2024-01-02 15:14:14,954][hyperopt.tpe][INFO] - TPE using 125/125 trials with best loss 0.215654
[2024-01-02 15:14:14,999][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000564 seconds
[2024-01-02 15:14:15,000][hyperopt.tpe][INFO] - TPE using 126/126 trials with best loss 0.215654
[2024-01-02 15:14:15,045][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000567 seconds
[2024-01-02 15:14:15,045][hyperopt.tpe][INFO] - TPE using 127/127 trials with best loss 0.215654
[2024-01-02 15:14:15,095][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000681 seconds
[2024-01-02 15:14:15,095][hyperopt.tpe][INFO] - TPE using 128/128 trials with best loss 0.215654
[2024-01-02 15:14:15,140][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000578 seconds
[2024-01-02 15:14:15,140][hyperopt.tpe][INFO] - TPE using 129/129 trials with best loss 0.215654
[2024-01-02 15:14:15,186][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000549 seconds
[2024-01-02 15:14:15,186][hyperopt.tpe][INFO] - TPE using 130/130 trials with best loss 0.215654
[2024-01-02 15:14:15,232][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000570 seconds
[2024-01-02 15:14:15,232][hyperopt.tpe][INFO] - TPE using 131/131 trials with best loss 0.215654
