[2024-01-23 11:00:14,656][root][INFO] - Experiment name: xgb_regression_da_and_d1_hyperopt_tune_with_elastic_net
[2024-01-23 11:01:12,235][root][INFO] - Hyperopt complete
[2024-01-23 11:01:12,235][root][INFO] - Best params: {'gamma': 4, 'learning_rate': 0.005, 'max_depth': 12, 'min_child_weight': 9, 'n_estimators': 200, 'reg_alpha': 6.616637112597459, 'reg_lambda': 3.001007164569309, 'subsample': 0.6000000000000001}
[2024-01-23 11:01:12,240][root][INFO] - Parameters written to /projects/p31961/ENIGMA/results/experiments/endpoint_experiments/xgb_regression_da_and_d1_hyperopt_tune_with_elastic_net/best_params.yaml
[2024-01-23 11:01:12,240][root][INFO] - Writing results to /projects/p31961/ENIGMA/results/experiments/endpoint_experiments/xgb_regression_da_and_d1_hyperopt_tune_with_elastic_net/hyper_opt_results.parquet
[2024-01-23 11:01:12,244][root][INFO] - Experiment complete
[2024-01-23 11:02:26,179][root][INFO] - Experiment name: xgb_regression_da_and_d1_hyperopt_tune_with_elastic_net
[2024-01-23 11:02:30,456][root][INFO] - Running hyperopt
[2024-01-23 11:02:30,465][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002341 seconds
[2024-01-23 11:02:30,465][hyperopt.tpe][INFO] - TPE using 0 trials
[2024-01-23 11:02:30,840][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002209 seconds
[2024-01-23 11:02:30,840][hyperopt.tpe][INFO] - TPE using 1/1 trials with best loss 0.280878
[2024-01-23 11:02:30,940][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002692 seconds
[2024-01-23 11:02:30,940][hyperopt.tpe][INFO] - TPE using 2/2 trials with best loss 0.280878
[2024-01-23 11:02:31,068][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002218 seconds
[2024-01-23 11:02:31,068][hyperopt.tpe][INFO] - TPE using 3/3 trials with best loss 0.280878
[2024-01-23 11:02:31,160][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002119 seconds
[2024-01-23 11:02:31,160][hyperopt.tpe][INFO] - TPE using 4/4 trials with best loss 0.280878
[2024-01-23 11:02:31,286][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002097 seconds
[2024-01-23 11:02:31,286][hyperopt.tpe][INFO] - TPE using 5/5 trials with best loss 0.280878
[2024-01-23 11:02:31,352][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002105 seconds
[2024-01-23 11:02:31,352][hyperopt.tpe][INFO] - TPE using 6/6 trials with best loss 0.280878
[2024-01-23 11:02:31,418][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002091 seconds
[2024-01-23 11:02:31,419][hyperopt.tpe][INFO] - TPE using 7/7 trials with best loss 0.280878
[2024-01-23 11:02:31,566][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002184 seconds
[2024-01-23 11:02:31,566][hyperopt.tpe][INFO] - TPE using 8/8 trials with best loss 0.280878
[2024-01-23 11:02:31,612][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002118 seconds
[2024-01-23 11:02:31,612][hyperopt.tpe][INFO] - TPE using 9/9 trials with best loss 0.280878
[2024-01-23 11:02:31,659][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002195 seconds
[2024-01-23 11:02:31,660][hyperopt.tpe][INFO] - TPE using 10/10 trials with best loss 0.280878
[2024-01-23 11:02:31,832][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002223 seconds
[2024-01-23 11:02:31,832][hyperopt.tpe][INFO] - TPE using 11/11 trials with best loss 0.280878
[2024-01-23 11:02:31,966][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002187 seconds
[2024-01-23 11:02:31,967][hyperopt.tpe][INFO] - TPE using 12/12 trials with best loss 0.280878
[2024-01-23 11:02:32,091][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002227 seconds
[2024-01-23 11:02:32,092][hyperopt.tpe][INFO] - TPE using 13/13 trials with best loss 0.280878
[2024-01-23 11:02:32,226][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002267 seconds
[2024-01-23 11:02:32,226][hyperopt.tpe][INFO] - TPE using 14/14 trials with best loss 0.280878
[2024-01-23 11:02:32,323][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002184 seconds
[2024-01-23 11:02:32,323][hyperopt.tpe][INFO] - TPE using 15/15 trials with best loss 0.280878
[2024-01-23 11:02:32,412][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002166 seconds
[2024-01-23 11:02:32,414][hyperopt.tpe][INFO] - TPE using 16/16 trials with best loss 0.280878
[2024-01-23 11:02:32,523][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002182 seconds
[2024-01-23 11:02:32,523][hyperopt.tpe][INFO] - TPE using 17/17 trials with best loss 0.280878
[2024-01-23 11:02:32,704][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002171 seconds
[2024-01-23 11:02:32,704][hyperopt.tpe][INFO] - TPE using 18/18 trials with best loss 0.280878
[2024-01-23 11:02:32,795][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002180 seconds
[2024-01-23 11:02:32,795][hyperopt.tpe][INFO] - TPE using 19/19 trials with best loss 0.280878
[2024-01-23 11:02:32,869][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002232 seconds
[2024-01-23 11:02:32,869][hyperopt.tpe][INFO] - TPE using 20/20 trials with best loss 0.280878
[2024-01-23 11:02:32,925][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002166 seconds
[2024-01-23 11:02:32,925][hyperopt.tpe][INFO] - TPE using 21/21 trials with best loss 0.280878
[2024-01-23 11:02:32,975][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002180 seconds
[2024-01-23 11:02:32,975][hyperopt.tpe][INFO] - TPE using 22/22 trials with best loss 0.280878
[2024-01-23 11:02:33,048][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002384 seconds
[2024-01-23 11:02:33,048][hyperopt.tpe][INFO] - TPE using 23/23 trials with best loss 0.280878
[2024-01-23 11:02:33,102][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002189 seconds
[2024-01-23 11:02:33,102][hyperopt.tpe][INFO] - TPE using 24/24 trials with best loss 0.280878
[2024-01-23 11:02:33,150][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002190 seconds
[2024-01-23 11:02:33,150][hyperopt.tpe][INFO] - TPE using 25/25 trials with best loss 0.280878
[2024-01-23 11:02:33,220][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002241 seconds
[2024-01-23 11:02:33,221][hyperopt.tpe][INFO] - TPE using 26/26 trials with best loss 0.280878
[2024-01-23 11:02:33,274][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002189 seconds
[2024-01-23 11:02:33,274][hyperopt.tpe][INFO] - TPE using 27/27 trials with best loss 0.280878
[2024-01-23 11:02:33,323][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002188 seconds
[2024-01-23 11:02:33,347][hyperopt.tpe][INFO] - TPE using 28/28 trials with best loss 0.280878
[2024-01-23 11:02:33,417][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002201 seconds
[2024-01-23 11:02:33,438][hyperopt.tpe][INFO] - TPE using 29/29 trials with best loss 0.280878
[2024-01-23 11:02:33,492][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002164 seconds
[2024-01-23 11:02:33,492][hyperopt.tpe][INFO] - TPE using 30/30 trials with best loss 0.280878
[2024-01-23 11:02:33,539][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002179 seconds
[2024-01-23 11:02:33,539][hyperopt.tpe][INFO] - TPE using 31/31 trials with best loss 0.280878
[2024-01-23 11:02:33,610][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002256 seconds
[2024-01-23 11:02:33,610][hyperopt.tpe][INFO] - TPE using 32/32 trials with best loss 0.280878
[2024-01-23 11:02:33,665][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002199 seconds
[2024-01-23 11:02:33,665][hyperopt.tpe][INFO] - TPE using 33/33 trials with best loss 0.280878
[2024-01-23 11:02:33,714][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002193 seconds
[2024-01-23 11:02:33,715][hyperopt.tpe][INFO] - TPE using 34/34 trials with best loss 0.280878
[2024-01-23 11:02:33,848][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002210 seconds
[2024-01-23 11:02:33,848][hyperopt.tpe][INFO] - TPE using 35/35 trials with best loss 0.280878
[2024-01-23 11:02:33,933][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002213 seconds
[2024-01-23 11:02:33,933][hyperopt.tpe][INFO] - TPE using 36/36 trials with best loss 0.280878
[2024-01-23 11:02:33,987][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002189 seconds
[2024-01-23 11:02:33,987][hyperopt.tpe][INFO] - TPE using 37/37 trials with best loss 0.280878
[2024-01-23 11:02:34,131][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002338 seconds
[2024-01-23 11:02:34,132][hyperopt.tpe][INFO] - TPE using 38/38 trials with best loss 0.280878
[2024-01-23 11:02:34,180][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002186 seconds
[2024-01-23 11:02:34,181][hyperopt.tpe][INFO] - TPE using 39/39 trials with best loss 0.280878
[2024-01-23 11:02:34,300][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002210 seconds
[2024-01-23 11:02:34,301][hyperopt.tpe][INFO] - TPE using 40/40 trials with best loss 0.280878
[2024-01-23 11:02:34,373][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002192 seconds
[2024-01-23 11:02:34,373][hyperopt.tpe][INFO] - TPE using 41/41 trials with best loss 0.280878
[2024-01-23 11:02:34,444][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002188 seconds
[2024-01-23 11:02:34,444][hyperopt.tpe][INFO] - TPE using 42/42 trials with best loss 0.280878
[2024-01-23 11:02:34,497][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002180 seconds
[2024-01-23 11:02:34,498][hyperopt.tpe][INFO] - TPE using 43/43 trials with best loss 0.280878
[2024-01-23 11:02:34,649][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002251 seconds
[2024-01-23 11:02:34,649][hyperopt.tpe][INFO] - TPE using 44/44 trials with best loss 0.280878
[2024-01-23 11:02:34,763][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002203 seconds
[2024-01-23 11:02:34,763][hyperopt.tpe][INFO] - TPE using 45/45 trials with best loss 0.280878
[2024-01-23 11:02:34,865][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002200 seconds
[2024-01-23 11:02:34,865][hyperopt.tpe][INFO] - TPE using 46/46 trials with best loss 0.280878
[2024-01-23 11:02:34,937][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002162 seconds
[2024-01-23 11:02:34,937][hyperopt.tpe][INFO] - TPE using 47/47 trials with best loss 0.280878
[2024-01-23 11:02:35,050][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002198 seconds
[2024-01-23 11:02:35,050][hyperopt.tpe][INFO] - TPE using 48/48 trials with best loss 0.280878
[2024-01-23 11:02:35,104][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002189 seconds
[2024-01-23 11:02:35,104][hyperopt.tpe][INFO] - TPE using 49/49 trials with best loss 0.280878
[2024-01-23 11:02:35,156][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002232 seconds
[2024-01-23 11:02:35,156][hyperopt.tpe][INFO] - TPE using 50/50 trials with best loss 0.280878
[2024-01-23 11:02:35,306][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002242 seconds
[2024-01-23 11:02:35,306][hyperopt.tpe][INFO] - TPE using 51/51 trials with best loss 0.280878
[2024-01-23 11:02:35,399][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002216 seconds
[2024-01-23 11:02:35,399][hyperopt.tpe][INFO] - TPE using 52/52 trials with best loss 0.280878
[2024-01-23 11:02:35,469][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002196 seconds
[2024-01-23 11:02:35,469][hyperopt.tpe][INFO] - TPE using 53/53 trials with best loss 0.280878
[2024-01-23 11:02:35,587][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002200 seconds
[2024-01-23 11:02:35,588][hyperopt.tpe][INFO] - TPE using 54/54 trials with best loss 0.280878
[2024-01-23 11:02:35,640][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002187 seconds
[2024-01-23 11:02:35,640][hyperopt.tpe][INFO] - TPE using 55/55 trials with best loss 0.280878
[2024-01-23 11:02:35,694][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002245 seconds
[2024-01-23 11:02:35,694][hyperopt.tpe][INFO] - TPE using 56/56 trials with best loss 0.280878
[2024-01-23 11:02:35,743][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002220 seconds
[2024-01-23 11:02:35,743][hyperopt.tpe][INFO] - TPE using 57/57 trials with best loss 0.280878
[2024-01-23 11:02:35,844][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002207 seconds
[2024-01-23 11:02:35,844][hyperopt.tpe][INFO] - TPE using 58/58 trials with best loss 0.280878
[2024-01-23 11:02:35,914][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002202 seconds
[2024-01-23 11:02:35,915][hyperopt.tpe][INFO] - TPE using 59/59 trials with best loss 0.280878
[2024-01-23 11:02:35,992][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002207 seconds
[2024-01-23 11:02:35,992][hyperopt.tpe][INFO] - TPE using 60/60 trials with best loss 0.280878
[2024-01-23 11:02:36,048][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002333 seconds
[2024-01-23 11:02:36,048][hyperopt.tpe][INFO] - TPE using 61/61 trials with best loss 0.280878
[2024-01-23 11:02:36,198][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002237 seconds
[2024-01-23 11:02:36,198][hyperopt.tpe][INFO] - TPE using 62/62 trials with best loss 0.280878
[2024-01-23 11:02:36,310][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002205 seconds
[2024-01-23 11:02:36,311][hyperopt.tpe][INFO] - TPE using 63/63 trials with best loss 0.280878
[2024-01-23 11:02:36,360][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002191 seconds
[2024-01-23 11:02:36,360][hyperopt.tpe][INFO] - TPE using 64/64 trials with best loss 0.280878
[2024-01-23 11:02:36,501][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002198 seconds
[2024-01-23 11:02:36,501][hyperopt.tpe][INFO] - TPE using 65/65 trials with best loss 0.280878
[2024-01-23 11:02:36,676][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002227 seconds
[2024-01-23 11:02:36,676][hyperopt.tpe][INFO] - TPE using 66/66 trials with best loss 0.280878
[2024-01-23 11:02:36,790][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002200 seconds
[2024-01-23 11:02:36,791][hyperopt.tpe][INFO] - TPE using 67/67 trials with best loss 0.280878
[2024-01-23 11:02:36,853][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002257 seconds
[2024-01-23 11:02:36,854][hyperopt.tpe][INFO] - TPE using 68/68 trials with best loss 0.280878
[2024-01-23 11:02:36,998][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002173 seconds
[2024-01-23 11:02:36,998][hyperopt.tpe][INFO] - TPE using 69/69 trials with best loss 0.280878
[2024-01-23 11:02:37,150][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002218 seconds
[2024-01-23 11:02:37,150][hyperopt.tpe][INFO] - TPE using 70/70 trials with best loss 0.280878
[2024-01-23 11:02:37,291][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002207 seconds
[2024-01-23 11:02:37,291][hyperopt.tpe][INFO] - TPE using 71/71 trials with best loss 0.280878
[2024-01-23 11:02:37,451][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002246 seconds
[2024-01-23 11:02:37,451][hyperopt.tpe][INFO] - TPE using 72/72 trials with best loss 0.280878
[2024-01-23 11:02:37,555][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002383 seconds
[2024-01-23 11:02:37,555][hyperopt.tpe][INFO] - TPE using 73/73 trials with best loss 0.280878
[2024-01-23 11:02:37,657][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002291 seconds
[2024-01-23 11:02:37,657][hyperopt.tpe][INFO] - TPE using 74/74 trials with best loss 0.280878
[2024-01-23 11:02:37,750][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002201 seconds
[2024-01-23 11:02:37,750][hyperopt.tpe][INFO] - TPE using 75/75 trials with best loss 0.280878
[2024-01-23 11:02:37,869][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002208 seconds
[2024-01-23 11:02:37,869][hyperopt.tpe][INFO] - TPE using 76/76 trials with best loss 0.280878
[2024-01-23 11:02:37,987][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002188 seconds
[2024-01-23 11:02:37,987][hyperopt.tpe][INFO] - TPE using 77/77 trials with best loss 0.280878
[2024-01-23 11:02:38,106][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002193 seconds
[2024-01-23 11:02:38,106][hyperopt.tpe][INFO] - TPE using 78/78 trials with best loss 0.280878
[2024-01-23 11:02:38,161][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002180 seconds
[2024-01-23 11:02:38,161][hyperopt.tpe][INFO] - TPE using 79/79 trials with best loss 0.280878
[2024-01-23 11:02:38,214][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002254 seconds
[2024-01-23 11:02:38,214][hyperopt.tpe][INFO] - TPE using 80/80 trials with best loss 0.280878
[2024-01-23 11:02:38,314][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002247 seconds
[2024-01-23 11:02:38,315][hyperopt.tpe][INFO] - TPE using 81/81 trials with best loss 0.280878
[2024-01-23 11:02:38,413][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002297 seconds
[2024-01-23 11:02:38,414][hyperopt.tpe][INFO] - TPE using 82/82 trials with best loss 0.280878
[2024-01-23 11:02:38,512][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002145 seconds
[2024-01-23 11:02:38,512][hyperopt.tpe][INFO] - TPE using 83/83 trials with best loss 0.280878
[2024-01-23 11:02:38,587][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002187 seconds
[2024-01-23 11:02:38,587][hyperopt.tpe][INFO] - TPE using 84/84 trials with best loss 0.280878
[2024-01-23 11:02:38,667][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002141 seconds
[2024-01-23 11:02:38,667][hyperopt.tpe][INFO] - TPE using 85/85 trials with best loss 0.280878
[2024-01-23 11:02:38,725][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002159 seconds
[2024-01-23 11:02:38,726][hyperopt.tpe][INFO] - TPE using 86/86 trials with best loss 0.280878
[2024-01-23 11:02:38,941][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.057022 seconds
[2024-01-23 11:02:38,941][hyperopt.tpe][INFO] - TPE using 87/87 trials with best loss 0.280878
[2024-01-23 11:02:39,051][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002173 seconds
[2024-01-23 11:02:39,051][hyperopt.tpe][INFO] - TPE using 88/88 trials with best loss 0.280878
[2024-01-23 11:02:39,161][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002233 seconds
[2024-01-23 11:02:39,162][hyperopt.tpe][INFO] - TPE using 89/89 trials with best loss 0.280878
[2024-01-23 11:02:39,272][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002245 seconds
[2024-01-23 11:02:39,272][hyperopt.tpe][INFO] - TPE using 90/90 trials with best loss 0.280878
[2024-01-23 11:02:39,410][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002155 seconds
[2024-01-23 11:02:39,410][hyperopt.tpe][INFO] - TPE using 91/91 trials with best loss 0.280878
[2024-01-23 11:02:39,572][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002253 seconds
[2024-01-23 11:02:39,572][hyperopt.tpe][INFO] - TPE using 92/92 trials with best loss 0.280878
[2024-01-23 11:02:39,686][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002261 seconds
[2024-01-23 11:02:39,686][hyperopt.tpe][INFO] - TPE using 93/93 trials with best loss 0.280878
[2024-01-23 11:02:39,777][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002243 seconds
[2024-01-23 11:02:39,778][hyperopt.tpe][INFO] - TPE using 94/94 trials with best loss 0.280878
[2024-01-23 11:02:39,850][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002170 seconds
[2024-01-23 11:02:39,851][hyperopt.tpe][INFO] - TPE using 95/95 trials with best loss 0.280878
[2024-01-23 11:02:39,902][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002136 seconds
[2024-01-23 11:02:39,902][hyperopt.tpe][INFO] - TPE using 96/96 trials with best loss 0.280878
[2024-01-23 11:02:40,073][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002279 seconds
[2024-01-23 11:02:40,073][hyperopt.tpe][INFO] - TPE using 97/97 trials with best loss 0.279194
[2024-01-23 11:02:40,246][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002271 seconds
[2024-01-23 11:02:40,246][hyperopt.tpe][INFO] - TPE using 98/98 trials with best loss 0.278473
[2024-01-23 11:02:40,415][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002246 seconds
[2024-01-23 11:02:40,416][hyperopt.tpe][INFO] - TPE using 99/99 trials with best loss 0.278473
[2024-01-23 11:02:40,585][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002373 seconds
[2024-01-23 11:02:40,586][hyperopt.tpe][INFO] - TPE using 100/100 trials with best loss 0.278473
[2024-01-23 11:02:40,759][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002254 seconds
[2024-01-23 11:02:40,760][hyperopt.tpe][INFO] - TPE using 101/101 trials with best loss 0.278473
[2024-01-23 11:02:40,933][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002306 seconds
[2024-01-23 11:02:40,933][hyperopt.tpe][INFO] - TPE using 102/102 trials with best loss 0.278473
[2024-01-23 11:02:41,099][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002251 seconds
[2024-01-23 11:02:41,100][hyperopt.tpe][INFO] - TPE using 103/103 trials with best loss 0.278473
[2024-01-23 11:02:41,262][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002239 seconds
[2024-01-23 11:02:41,262][hyperopt.tpe][INFO] - TPE using 104/104 trials with best loss 0.278473
[2024-01-23 11:02:41,438][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002293 seconds
[2024-01-23 11:02:41,438][hyperopt.tpe][INFO] - TPE using 105/105 trials with best loss 0.278372
[2024-01-23 11:02:41,586][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002267 seconds
[2024-01-23 11:02:41,587][hyperopt.tpe][INFO] - TPE using 106/106 trials with best loss 0.278372
[2024-01-23 11:02:41,752][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002269 seconds
[2024-01-23 11:02:41,752][hyperopt.tpe][INFO] - TPE using 107/107 trials with best loss 0.278372
[2024-01-23 11:02:41,931][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002522 seconds
[2024-01-23 11:02:41,931][hyperopt.tpe][INFO] - TPE using 108/108 trials with best loss 0.278372
[2024-01-23 11:02:42,099][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002255 seconds
[2024-01-23 11:02:42,099][hyperopt.tpe][INFO] - TPE using 109/109 trials with best loss 0.278372
[2024-01-23 11:02:42,273][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002250 seconds
[2024-01-23 11:02:42,274][hyperopt.tpe][INFO] - TPE using 110/110 trials with best loss 0.278372
[2024-01-23 11:02:42,415][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002235 seconds
[2024-01-23 11:02:42,415][hyperopt.tpe][INFO] - TPE using 111/111 trials with best loss 0.278372
[2024-01-23 11:02:42,561][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002126 seconds
[2024-01-23 11:02:42,561][hyperopt.tpe][INFO] - TPE using 112/112 trials with best loss 0.278372
[2024-01-23 11:02:42,701][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002114 seconds
[2024-01-23 11:02:42,701][hyperopt.tpe][INFO] - TPE using 113/113 trials with best loss 0.278372
[2024-01-23 11:02:42,841][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002110 seconds
[2024-01-23 11:02:42,842][hyperopt.tpe][INFO] - TPE using 114/114 trials with best loss 0.278372
[2024-01-23 11:02:43,002][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002278 seconds
[2024-01-23 11:02:43,003][hyperopt.tpe][INFO] - TPE using 115/115 trials with best loss 0.278372
[2024-01-23 11:02:43,151][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002256 seconds
[2024-01-23 11:02:43,152][hyperopt.tpe][INFO] - TPE using 116/116 trials with best loss 0.278372
[2024-01-23 11:02:43,301][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002289 seconds
[2024-01-23 11:02:43,302][hyperopt.tpe][INFO] - TPE using 117/117 trials with best loss 0.278372
[2024-01-23 11:02:43,459][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002337 seconds
[2024-01-23 11:02:43,459][hyperopt.tpe][INFO] - TPE using 118/118 trials with best loss 0.278372
[2024-01-23 11:02:43,619][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002266 seconds
[2024-01-23 11:02:43,619][hyperopt.tpe][INFO] - TPE using 119/119 trials with best loss 0.278372
[2024-01-23 11:02:43,760][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002274 seconds
[2024-01-23 11:02:43,760][hyperopt.tpe][INFO] - TPE using 120/120 trials with best loss 0.278372
[2024-01-23 11:02:43,906][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002255 seconds
[2024-01-23 11:02:43,906][hyperopt.tpe][INFO] - TPE using 121/121 trials with best loss 0.278372
[2024-01-23 11:02:44,049][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002259 seconds
[2024-01-23 11:02:44,049][hyperopt.tpe][INFO] - TPE using 122/122 trials with best loss 0.278372
[2024-01-23 11:02:44,198][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002271 seconds
[2024-01-23 11:02:44,199][hyperopt.tpe][INFO] - TPE using 123/123 trials with best loss 0.278372
[2024-01-23 11:02:44,315][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002246 seconds
[2024-01-23 11:02:44,315][hyperopt.tpe][INFO] - TPE using 124/124 trials with best loss 0.278372
[2024-01-23 11:02:44,518][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002275 seconds
[2024-01-23 11:02:44,518][hyperopt.tpe][INFO] - TPE using 125/125 trials with best loss 0.278372
[2024-01-23 11:02:44,667][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002277 seconds
[2024-01-23 11:02:44,667][hyperopt.tpe][INFO] - TPE using 126/126 trials with best loss 0.278372
[2024-01-23 11:02:44,806][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002284 seconds
[2024-01-23 11:02:44,807][hyperopt.tpe][INFO] - TPE using 127/127 trials with best loss 0.278372
[2024-01-23 11:02:44,954][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002281 seconds
[2024-01-23 11:02:44,955][hyperopt.tpe][INFO] - TPE using 128/128 trials with best loss 0.278372
