[2024-01-01 14:56:59,236][root][INFO] - Experiment name: xgb_regression_da_only_hyperopt_elastic_net
[2024-01-01 14:57:21,141][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000591 seconds
[2024-01-01 14:57:21,142][hyperopt.tpe][INFO] - TPE using 267/267 trials with best loss 0.357696
[2024-01-01 14:57:21,207][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000572 seconds
[2024-01-01 14:57:21,207][hyperopt.tpe][INFO] - TPE using 268/268 trials with best loss 0.357696
[2024-01-01 14:57:21,273][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000561 seconds
[2024-01-01 14:57:21,274][hyperopt.tpe][INFO] - TPE using 269/269 trials with best loss 0.357696
[2024-01-01 14:57:21,339][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000570 seconds
[2024-01-01 14:57:21,340][hyperopt.tpe][INFO] - TPE using 270/270 trials with best loss 0.357696
[2024-01-01 14:57:21,405][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000568 seconds
[2024-01-01 14:57:21,406][hyperopt.tpe][INFO] - TPE using 271/271 trials with best loss 0.357696
[2024-01-01 14:57:21,471][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000581 seconds
[2024-01-01 14:57:21,471][hyperopt.tpe][INFO] - TPE using 272/272 trials with best loss 0.357696
[2024-01-01 14:57:21,537][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000562 seconds
[2024-01-01 14:57:21,537][hyperopt.tpe][INFO] - TPE using 273/273 trials with best loss 0.357696
[2024-01-01 14:57:21,603][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000574 seconds
[2024-01-01 14:57:21,603][hyperopt.tpe][INFO] - TPE using 274/274 trials with best loss 0.357696
[2024-01-01 14:57:21,669][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000566 seconds
[2024-01-01 14:57:21,669][hyperopt.tpe][INFO] - TPE using 275/275 trials with best loss 0.357696
[2024-01-01 14:57:21,735][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000568 seconds
[2024-01-01 14:57:21,735][hyperopt.tpe][INFO] - TPE using 276/276 trials with best loss 0.357696
[2024-01-01 14:57:21,801][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000576 seconds
[2024-01-01 14:57:21,801][hyperopt.tpe][INFO] - TPE using 277/277 trials with best loss 0.357696
[2024-01-01 14:57:21,867][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000609 seconds
[2024-01-01 14:57:21,868][hyperopt.tpe][INFO] - TPE using 278/278 trials with best loss 0.357696
[2024-01-01 14:57:21,933][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000565 seconds
[2024-01-01 14:57:21,934][hyperopt.tpe][INFO] - TPE using 279/279 trials with best loss 0.357696
[2024-01-01 14:57:21,999][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000582 seconds
[2024-01-01 14:57:22,000][hyperopt.tpe][INFO] - TPE using 280/280 trials with best loss 0.357696
[2024-01-01 14:57:22,065][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000575 seconds
[2024-01-01 14:57:22,065][hyperopt.tpe][INFO] - TPE using 281/281 trials with best loss 0.357696
[2024-01-01 14:57:22,131][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000562 seconds
[2024-01-01 14:57:22,131][hyperopt.tpe][INFO] - TPE using 282/282 trials with best loss 0.357696
[2024-01-01 14:57:22,197][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000554 seconds
[2024-01-01 14:57:22,197][hyperopt.tpe][INFO] - TPE using 283/283 trials with best loss 0.357696
[2024-01-01 14:57:22,263][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000564 seconds
[2024-01-01 14:57:22,263][hyperopt.tpe][INFO] - TPE using 284/284 trials with best loss 0.357696
[2024-01-01 14:57:22,329][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000564 seconds
[2024-01-01 14:57:22,329][hyperopt.tpe][INFO] - TPE using 285/285 trials with best loss 0.357696
[2024-01-01 14:57:22,395][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000571 seconds
[2024-01-01 14:57:22,396][hyperopt.tpe][INFO] - TPE using 286/286 trials with best loss 0.357696
[2024-01-01 14:57:22,461][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000582 seconds
[2024-01-01 14:57:22,461][hyperopt.tpe][INFO] - TPE using 287/287 trials with best loss 0.357696
[2024-01-01 14:57:22,527][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000566 seconds
[2024-01-01 14:57:22,528][hyperopt.tpe][INFO] - TPE using 288/288 trials with best loss 0.357696
[2024-01-01 14:57:22,594][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000575 seconds
[2024-01-01 14:57:22,594][hyperopt.tpe][INFO] - TPE using 289/289 trials with best loss 0.357696
[2024-01-01 14:57:22,660][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000558 seconds
[2024-01-01 14:57:22,660][hyperopt.tpe][INFO] - TPE using 290/290 trials with best loss 0.357696
[2024-01-01 14:57:22,726][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000552 seconds
[2024-01-01 14:57:22,726][hyperopt.tpe][INFO] - TPE using 291/291 trials with best loss 0.357696
[2024-01-01 14:57:22,793][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000584 seconds
[2024-01-01 14:57:22,793][hyperopt.tpe][INFO] - TPE using 292/292 trials with best loss 0.357696
[2024-01-01 14:57:22,861][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000554 seconds
[2024-01-01 14:57:22,861][hyperopt.tpe][INFO] - TPE using 293/293 trials with best loss 0.357696
[2024-01-01 14:57:22,928][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000566 seconds
[2024-01-01 14:57:22,929][hyperopt.tpe][INFO] - TPE using 294/294 trials with best loss 0.357696
[2024-01-01 14:57:22,996][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000593 seconds
[2024-01-01 14:57:22,996][hyperopt.tpe][INFO] - TPE using 295/295 trials with best loss 0.357696
[2024-01-01 14:57:23,065][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000572 seconds
[2024-01-01 14:57:23,065][hyperopt.tpe][INFO] - TPE using 296/296 trials with best loss 0.357696
[2024-01-01 14:57:23,132][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000573 seconds
[2024-01-01 14:57:23,132][hyperopt.tpe][INFO] - TPE using 297/297 trials with best loss 0.357696
[2024-01-01 14:57:23,200][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000555 seconds
[2024-01-01 14:57:23,200][hyperopt.tpe][INFO] - TPE using 298/298 trials with best loss 0.357696
[2024-01-01 14:57:23,268][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000564 seconds
[2024-01-01 14:57:23,268][hyperopt.tpe][INFO] - TPE using 299/299 trials with best loss 0.357696
[2024-01-01 14:57:23,336][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000568 seconds
[2024-01-01 14:57:23,336][hyperopt.tpe][INFO] - TPE using 300/300 trials with best loss 0.357696
[2024-01-01 14:57:23,415][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000660 seconds
[2024-01-01 14:57:23,415][hyperopt.tpe][INFO] - TPE using 301/301 trials with best loss 0.357696
[2024-01-01 14:57:23,486][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000574 seconds
[2024-01-01 14:57:23,487][hyperopt.tpe][INFO] - TPE using 302/302 trials with best loss 0.357696
[2024-01-01 14:57:23,556][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000566 seconds
[2024-01-01 14:57:23,556][hyperopt.tpe][INFO] - TPE using 303/303 trials with best loss 0.357696
[2024-01-01 14:57:23,630][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000573 seconds
[2024-01-01 14:57:23,630][hyperopt.tpe][INFO] - TPE using 304/304 trials with best loss 0.357696
[2024-01-01 14:57:23,699][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000565 seconds
[2024-01-01 14:57:23,699][hyperopt.tpe][INFO] - TPE using 305/305 trials with best loss 0.357696
[2024-01-01 14:57:23,770][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000556 seconds
[2024-01-01 14:57:23,770][hyperopt.tpe][INFO] - TPE using 306/306 trials with best loss 0.357696
[2024-01-01 14:57:23,838][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000569 seconds
[2024-01-01 14:57:23,838][hyperopt.tpe][INFO] - TPE using 307/307 trials with best loss 0.357696
[2024-01-01 14:57:23,908][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000565 seconds
[2024-01-01 14:57:23,908][hyperopt.tpe][INFO] - TPE using 308/308 trials with best loss 0.357696
[2024-01-01 14:57:23,984][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000567 seconds
[2024-01-01 14:57:23,984][hyperopt.tpe][INFO] - TPE using 309/309 trials with best loss 0.357696
[2024-01-01 14:57:24,051][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000570 seconds
[2024-01-01 14:57:24,052][hyperopt.tpe][INFO] - TPE using 310/310 trials with best loss 0.357696
[2024-01-01 14:57:24,118][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000569 seconds
[2024-01-01 14:57:24,118][hyperopt.tpe][INFO] - TPE using 311/311 trials with best loss 0.357696
[2024-01-01 14:57:24,186][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000572 seconds
[2024-01-01 14:57:24,186][hyperopt.tpe][INFO] - TPE using 312/312 trials with best loss 0.357696
[2024-01-01 14:57:24,253][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000568 seconds
[2024-01-01 14:57:24,253][hyperopt.tpe][INFO] - TPE using 313/313 trials with best loss 0.357696
[2024-01-01 14:57:24,320][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000570 seconds
[2024-01-01 14:57:24,320][hyperopt.tpe][INFO] - TPE using 314/314 trials with best loss 0.357696
[2024-01-01 14:57:24,387][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000601 seconds
[2024-01-01 14:57:24,388][hyperopt.tpe][INFO] - TPE using 315/315 trials with best loss 0.357696
[2024-01-01 14:57:24,454][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000581 seconds
[2024-01-01 14:57:24,455][hyperopt.tpe][INFO] - TPE using 316/316 trials with best loss 0.357696
[2024-01-01 14:57:24,521][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000571 seconds
[2024-01-01 14:57:24,521][hyperopt.tpe][INFO] - TPE using 317/317 trials with best loss 0.357696
[2024-01-01 14:57:24,588][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000546 seconds
[2024-01-01 14:57:24,588][hyperopt.tpe][INFO] - TPE using 318/318 trials with best loss 0.357696
[2024-01-01 14:57:24,654][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000572 seconds
[2024-01-01 14:57:24,654][hyperopt.tpe][INFO] - TPE using 319/319 trials with best loss 0.357696
[2024-01-01 14:57:24,721][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000568 seconds
[2024-01-01 14:57:24,721][hyperopt.tpe][INFO] - TPE using 320/320 trials with best loss 0.357696
[2024-01-01 14:57:24,788][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000558 seconds
[2024-01-01 14:57:24,788][hyperopt.tpe][INFO] - TPE using 321/321 trials with best loss 0.357696
[2024-01-01 14:57:24,855][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000557 seconds
[2024-01-01 14:57:24,855][hyperopt.tpe][INFO] - TPE using 322/322 trials with best loss 0.357696
[2024-01-01 14:57:24,921][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000561 seconds
[2024-01-01 14:57:24,921][hyperopt.tpe][INFO] - TPE using 323/323 trials with best loss 0.357696
[2024-01-01 14:57:24,987][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000572 seconds
[2024-01-01 14:57:24,987][hyperopt.tpe][INFO] - TPE using 324/324 trials with best loss 0.357696
[2024-01-01 14:57:25,053][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000574 seconds
[2024-01-01 14:57:25,054][hyperopt.tpe][INFO] - TPE using 325/325 trials with best loss 0.357696
[2024-01-01 14:57:25,120][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000567 seconds
[2024-01-01 14:57:25,120][hyperopt.tpe][INFO] - TPE using 326/326 trials with best loss 0.357696
[2024-01-01 14:57:25,187][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000561 seconds
[2024-01-01 14:57:25,187][hyperopt.tpe][INFO] - TPE using 327/327 trials with best loss 0.357696
[2024-01-01 14:57:25,253][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000572 seconds
[2024-01-01 14:57:25,253][hyperopt.tpe][INFO] - TPE using 328/328 trials with best loss 0.357696
[2024-01-01 14:57:25,319][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000577 seconds
[2024-01-01 14:57:25,319][hyperopt.tpe][INFO] - TPE using 329/329 trials with best loss 0.357696
[2024-01-01 14:57:25,385][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000563 seconds
[2024-01-01 14:57:25,386][hyperopt.tpe][INFO] - TPE using 330/330 trials with best loss 0.357696
[2024-01-01 14:57:25,451][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000564 seconds
[2024-01-01 14:57:25,452][hyperopt.tpe][INFO] - TPE using 331/331 trials with best loss 0.357696
[2024-01-01 14:57:25,518][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000571 seconds
[2024-01-01 14:57:25,518][hyperopt.tpe][INFO] - TPE using 332/332 trials with best loss 0.357696
[2024-01-01 14:57:25,584][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000569 seconds
[2024-01-01 14:57:25,585][hyperopt.tpe][INFO] - TPE using 333/333 trials with best loss 0.357696
[2024-01-01 14:57:25,651][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000563 seconds
[2024-01-01 14:57:25,678][hyperopt.tpe][INFO] - TPE using 334/334 trials with best loss 0.357696
[2024-01-01 14:57:25,744][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000563 seconds
[2024-01-01 14:57:25,744][hyperopt.tpe][INFO] - TPE using 335/335 trials with best loss 0.357696
[2024-01-01 14:57:25,811][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000563 seconds
[2024-01-01 14:57:25,811][hyperopt.tpe][INFO] - TPE using 336/336 trials with best loss 0.357696
[2024-01-01 14:57:25,877][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000568 seconds
[2024-01-01 14:57:25,878][hyperopt.tpe][INFO] - TPE using 337/337 trials with best loss 0.357696
[2024-01-01 14:57:25,958][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000551 seconds
[2024-01-01 14:57:25,958][hyperopt.tpe][INFO] - TPE using 338/338 trials with best loss 0.357696
[2024-01-01 14:57:26,035][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000568 seconds
[2024-01-01 14:57:26,035][hyperopt.tpe][INFO] - TPE using 339/339 trials with best loss 0.357696
[2024-01-01 14:57:26,114][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000573 seconds
[2024-01-01 14:57:26,115][hyperopt.tpe][INFO] - TPE using 340/340 trials with best loss 0.357696
[2024-01-01 14:57:26,189][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000556 seconds
[2024-01-01 14:57:26,190][hyperopt.tpe][INFO] - TPE using 341/341 trials with best loss 0.357696
[2024-01-01 14:57:26,264][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000566 seconds
[2024-01-01 14:57:26,265][hyperopt.tpe][INFO] - TPE using 342/342 trials with best loss 0.357696
[2024-01-01 14:57:26,341][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000565 seconds
[2024-01-01 14:57:26,341][hyperopt.tpe][INFO] - TPE using 343/343 trials with best loss 0.357696
[2024-01-01 14:57:26,414][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000575 seconds
[2024-01-01 14:57:26,415][hyperopt.tpe][INFO] - TPE using 344/344 trials with best loss 0.357696
[2024-01-01 14:57:26,493][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000564 seconds
[2024-01-01 14:57:26,494][hyperopt.tpe][INFO] - TPE using 345/345 trials with best loss 0.357696
[2024-01-01 14:57:26,574][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000567 seconds
[2024-01-01 14:57:26,574][hyperopt.tpe][INFO] - TPE using 346/346 trials with best loss 0.357696
[2024-01-01 14:57:26,648][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000556 seconds
[2024-01-01 14:57:26,648][hyperopt.tpe][INFO] - TPE using 347/347 trials with best loss 0.357696
[2024-01-01 14:57:26,726][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000571 seconds
[2024-01-01 14:57:26,727][hyperopt.tpe][INFO] - TPE using 348/348 trials with best loss 0.357696
[2024-01-01 14:57:26,807][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000562 seconds
[2024-01-01 14:57:26,807][hyperopt.tpe][INFO] - TPE using 349/349 trials with best loss 0.357696
[2024-01-01 14:57:26,886][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000561 seconds
[2024-01-01 14:57:26,887][hyperopt.tpe][INFO] - TPE using 350/350 trials with best loss 0.357696
[2024-01-01 14:57:26,962][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000564 seconds
[2024-01-01 14:57:26,963][hyperopt.tpe][INFO] - TPE using 351/351 trials with best loss 0.357696
[2024-01-01 14:57:27,042][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000577 seconds
[2024-01-01 14:57:27,043][hyperopt.tpe][INFO] - TPE using 352/352 trials with best loss 0.357696
[2024-01-01 14:57:27,119][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000573 seconds
[2024-01-01 14:57:27,119][hyperopt.tpe][INFO] - TPE using 353/353 trials with best loss 0.357696
[2024-01-01 14:57:27,191][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000604 seconds
[2024-01-01 14:57:27,191][hyperopt.tpe][INFO] - TPE using 354/354 trials with best loss 0.357696
[2024-01-01 14:57:27,271][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000558 seconds
[2024-01-01 14:57:27,271][hyperopt.tpe][INFO] - TPE using 355/355 trials with best loss 0.357696
[2024-01-01 14:57:27,346][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000582 seconds
[2024-01-01 14:57:27,346][hyperopt.tpe][INFO] - TPE using 356/356 trials with best loss 0.357696
[2024-01-01 14:57:27,421][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000568 seconds
[2024-01-01 14:57:27,421][hyperopt.tpe][INFO] - TPE using 357/357 trials with best loss 0.357696
[2024-01-01 14:57:27,491][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000557 seconds
[2024-01-01 14:57:27,491][hyperopt.tpe][INFO] - TPE using 358/358 trials with best loss 0.357696
[2024-01-01 14:57:27,564][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000563 seconds
[2024-01-01 14:57:27,565][hyperopt.tpe][INFO] - TPE using 359/359 trials with best loss 0.357696
[2024-01-01 14:57:27,642][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000564 seconds
[2024-01-01 14:57:27,642][hyperopt.tpe][INFO] - TPE using 360/360 trials with best loss 0.357696
[2024-01-01 14:57:27,708][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000577 seconds
[2024-01-01 14:57:27,708][hyperopt.tpe][INFO] - TPE using 361/361 trials with best loss 0.357696
[2024-01-01 14:57:27,775][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000567 seconds
[2024-01-01 14:57:27,775][hyperopt.tpe][INFO] - TPE using 362/362 trials with best loss 0.357696
[2024-01-01 14:57:27,842][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000564 seconds
[2024-01-01 14:57:27,842][hyperopt.tpe][INFO] - TPE using 363/363 trials with best loss 0.357696
[2024-01-01 14:57:27,908][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000570 seconds
[2024-01-01 14:57:27,909][hyperopt.tpe][INFO] - TPE using 364/364 trials with best loss 0.357696
[2024-01-01 14:57:27,975][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000573 seconds
[2024-01-01 14:57:27,975][hyperopt.tpe][INFO] - TPE using 365/365 trials with best loss 0.357696
[2024-01-01 14:57:28,041][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000572 seconds
[2024-01-01 14:57:28,042][hyperopt.tpe][INFO] - TPE using 366/366 trials with best loss 0.357696
[2024-01-01 14:57:28,108][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000561 seconds
[2024-01-01 14:57:28,108][hyperopt.tpe][INFO] - TPE using 367/367 trials with best loss 0.357696
[2024-01-01 14:57:28,174][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000566 seconds
[2024-01-01 14:57:28,174][hyperopt.tpe][INFO] - TPE using 368/368 trials with best loss 0.357696
[2024-01-01 14:57:28,241][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000563 seconds
[2024-01-01 14:57:28,241][hyperopt.tpe][INFO] - TPE using 369/369 trials with best loss 0.357696
[2024-01-01 14:57:28,307][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000582 seconds
[2024-01-01 14:57:28,308][hyperopt.tpe][INFO] - TPE using 370/370 trials with best loss 0.357696
[2024-01-01 14:57:28,374][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000575 seconds
[2024-01-01 14:57:28,374][hyperopt.tpe][INFO] - TPE using 371/371 trials with best loss 0.357696
[2024-01-01 14:57:28,440][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000567 seconds
[2024-01-01 14:57:28,441][hyperopt.tpe][INFO] - TPE using 372/372 trials with best loss 0.357696
[2024-01-01 14:57:28,507][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000576 seconds
[2024-01-01 14:57:28,507][hyperopt.tpe][INFO] - TPE using 373/373 trials with best loss 0.357696
[2024-01-01 14:57:28,573][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000572 seconds
[2024-01-01 14:57:28,574][hyperopt.tpe][INFO] - TPE using 374/374 trials with best loss 0.357696
[2024-01-01 14:57:28,640][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000572 seconds
[2024-01-01 14:57:28,640][hyperopt.tpe][INFO] - TPE using 375/375 trials with best loss 0.357696
[2024-01-01 14:57:28,707][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000587 seconds
[2024-01-01 14:57:28,707][hyperopt.tpe][INFO] - TPE using 376/376 trials with best loss 0.357696
[2024-01-01 14:57:28,774][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000567 seconds
[2024-01-01 14:57:28,774][hyperopt.tpe][INFO] - TPE using 377/377 trials with best loss 0.357696
[2024-01-01 14:57:28,840][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000568 seconds
[2024-01-01 14:57:28,840][hyperopt.tpe][INFO] - TPE using 378/378 trials with best loss 0.357696
[2024-01-01 14:57:28,906][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000573 seconds
[2024-01-01 14:57:28,907][hyperopt.tpe][INFO] - TPE using 379/379 trials with best loss 0.357696
[2024-01-01 14:57:28,973][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000566 seconds
[2024-01-01 14:57:28,973][hyperopt.tpe][INFO] - TPE using 380/380 trials with best loss 0.357696
[2024-01-01 14:57:29,039][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000576 seconds
[2024-01-01 14:57:29,040][hyperopt.tpe][INFO] - TPE using 381/381 trials with best loss 0.357696
[2024-01-01 14:57:29,106][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000561 seconds
[2024-01-01 14:57:29,106][hyperopt.tpe][INFO] - TPE using 382/382 trials with best loss 0.357696
[2024-01-01 14:57:29,173][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000566 seconds
[2024-01-01 14:57:29,173][hyperopt.tpe][INFO] - TPE using 383/383 trials with best loss 0.357696
[2024-01-01 14:57:29,239][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000565 seconds
[2024-01-01 14:57:29,240][hyperopt.tpe][INFO] - TPE using 384/384 trials with best loss 0.357696
[2024-01-01 14:57:29,307][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000565 seconds
[2024-01-01 14:57:29,308][hyperopt.tpe][INFO] - TPE using 385/385 trials with best loss 0.357696
[2024-01-01 14:57:29,374][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000567 seconds
[2024-01-01 14:57:29,374][hyperopt.tpe][INFO] - TPE using 386/386 trials with best loss 0.357696
[2024-01-01 14:57:29,441][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000563 seconds
[2024-01-01 14:57:29,441][hyperopt.tpe][INFO] - TPE using 387/387 trials with best loss 0.357696
[2024-01-01 14:57:29,508][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000562 seconds
[2024-01-01 14:57:29,508][hyperopt.tpe][INFO] - TPE using 388/388 trials with best loss 0.357696
[2024-01-01 14:57:29,576][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000578 seconds
[2024-01-01 14:57:29,577][hyperopt.tpe][INFO] - TPE using 389/389 trials with best loss 0.357696
[2024-01-01 14:57:29,649][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000562 seconds
[2024-01-01 14:57:29,649][hyperopt.tpe][INFO] - TPE using 390/390 trials with best loss 0.357696
[2024-01-01 14:57:29,719][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000566 seconds
[2024-01-01 14:57:29,719][hyperopt.tpe][INFO] - TPE using 391/391 trials with best loss 0.357696
[2024-01-01 14:57:29,789][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000581 seconds
[2024-01-01 14:57:29,789][hyperopt.tpe][INFO] - TPE using 392/392 trials with best loss 0.357696
[2024-01-01 14:57:29,859][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000577 seconds
[2024-01-01 14:57:29,859][hyperopt.tpe][INFO] - TPE using 393/393 trials with best loss 0.357696
[2024-01-01 14:57:29,928][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000575 seconds
[2024-01-01 14:57:29,929][hyperopt.tpe][INFO] - TPE using 394/394 trials with best loss 0.357696
[2024-01-01 14:57:29,999][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000565 seconds
[2024-01-01 14:57:29,999][hyperopt.tpe][INFO] - TPE using 395/395 trials with best loss 0.357696
[2024-01-01 14:57:30,070][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000575 seconds
[2024-01-01 14:57:30,071][hyperopt.tpe][INFO] - TPE using 396/396 trials with best loss 0.357696
[2024-01-01 14:57:30,143][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000578 seconds
[2024-01-01 14:57:30,144][hyperopt.tpe][INFO] - TPE using 397/397 trials with best loss 0.357696
[2024-01-01 14:57:30,214][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000556 seconds
[2024-01-01 14:57:30,214][hyperopt.tpe][INFO] - TPE using 398/398 trials with best loss 0.357696
[2024-01-01 14:57:30,283][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000564 seconds
[2024-01-01 14:57:30,283][hyperopt.tpe][INFO] - TPE using 399/399 trials with best loss 0.357696
[2024-01-01 14:57:30,356][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000575 seconds
[2024-01-01 14:57:30,356][hyperopt.tpe][INFO] - TPE using 400/400 trials with best loss 0.357696
