[2024-02-12 11:32:15,997][root][INFO] - Experiment name: norm_elastic_net
[2024-02-12 11:33:38,431][hyperopt.tpe][INFO] - TPE using 267/267 trials with best loss 0.118443
[2024-02-12 11:33:38,540][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000574 seconds
[2024-02-12 11:33:38,541][hyperopt.tpe][INFO] - TPE using 268/268 trials with best loss 0.118443
[2024-02-12 11:33:38,653][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000562 seconds
[2024-02-12 11:33:38,653][hyperopt.tpe][INFO] - TPE using 269/269 trials with best loss 0.118443
[2024-02-12 11:33:38,768][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000559 seconds
[2024-02-12 11:33:38,768][hyperopt.tpe][INFO] - TPE using 270/270 trials with best loss 0.118443
[2024-02-12 11:33:38,878][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000557 seconds
[2024-02-12 11:33:38,878][hyperopt.tpe][INFO] - TPE using 271/271 trials with best loss 0.118443
[2024-02-12 11:33:38,987][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000576 seconds
[2024-02-12 11:33:38,988][hyperopt.tpe][INFO] - TPE using 272/272 trials with best loss 0.118443
[2024-02-12 11:33:39,100][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000555 seconds
[2024-02-12 11:33:39,101][hyperopt.tpe][INFO] - TPE using 273/273 trials with best loss 0.118443
[2024-02-12 11:33:39,212][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000577 seconds
[2024-02-12 11:33:39,212][hyperopt.tpe][INFO] - TPE using 274/274 trials with best loss 0.118443
[2024-02-12 11:33:39,327][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000565 seconds
[2024-02-12 11:33:39,327][hyperopt.tpe][INFO] - TPE using 275/275 trials with best loss 0.118443
[2024-02-12 11:33:39,437][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000568 seconds
[2024-02-12 11:33:39,437][hyperopt.tpe][INFO] - TPE using 276/276 trials with best loss 0.118443
[2024-02-12 11:33:39,554][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000561 seconds
[2024-02-12 11:33:39,555][hyperopt.tpe][INFO] - TPE using 277/277 trials with best loss 0.118443
[2024-02-12 11:33:39,664][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000551 seconds
[2024-02-12 11:33:39,665][hyperopt.tpe][INFO] - TPE using 278/278 trials with best loss 0.118443
[2024-02-12 11:33:39,774][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000577 seconds
[2024-02-12 11:33:39,774][hyperopt.tpe][INFO] - TPE using 279/279 trials with best loss 0.118443
[2024-02-12 11:33:39,885][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000570 seconds
[2024-02-12 11:33:39,886][hyperopt.tpe][INFO] - TPE using 280/280 trials with best loss 0.118443
[2024-02-12 11:33:39,995][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000565 seconds
[2024-02-12 11:33:39,995][hyperopt.tpe][INFO] - TPE using 281/281 trials with best loss 0.118443
[2024-02-12 11:33:40,107][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000568 seconds
[2024-02-12 11:33:40,107][hyperopt.tpe][INFO] - TPE using 282/282 trials with best loss 0.118443
[2024-02-12 11:33:40,214][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000567 seconds
[2024-02-12 11:33:40,214][hyperopt.tpe][INFO] - TPE using 283/283 trials with best loss 0.118443
[2024-02-12 11:33:40,324][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000581 seconds
[2024-02-12 11:33:40,324][hyperopt.tpe][INFO] - TPE using 284/284 trials with best loss 0.118443
[2024-02-12 11:33:40,437][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000561 seconds
[2024-02-12 11:33:40,438][hyperopt.tpe][INFO] - TPE using 285/285 trials with best loss 0.118443
[2024-02-12 11:33:40,546][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000572 seconds
[2024-02-12 11:33:40,546][hyperopt.tpe][INFO] - TPE using 286/286 trials with best loss 0.118443
[2024-02-12 11:33:40,653][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000567 seconds
[2024-02-12 11:33:40,653][hyperopt.tpe][INFO] - TPE using 287/287 trials with best loss 0.118443
[2024-02-12 11:33:40,761][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000571 seconds
[2024-02-12 11:33:40,762][hyperopt.tpe][INFO] - TPE using 288/288 trials with best loss 0.118443
[2024-02-12 11:33:40,872][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000563 seconds
[2024-02-12 11:33:40,872][hyperopt.tpe][INFO] - TPE using 289/289 trials with best loss 0.118443
[2024-02-12 11:33:40,982][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000552 seconds
[2024-02-12 11:33:40,982][hyperopt.tpe][INFO] - TPE using 290/290 trials with best loss 0.118443
[2024-02-12 11:33:41,094][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000553 seconds
[2024-02-12 11:33:41,094][hyperopt.tpe][INFO] - TPE using 291/291 trials with best loss 0.118443
[2024-02-12 11:33:41,208][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000577 seconds
[2024-02-12 11:33:41,208][hyperopt.tpe][INFO] - TPE using 292/292 trials with best loss 0.118443
[2024-02-12 11:33:41,319][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000557 seconds
[2024-02-12 11:33:41,319][hyperopt.tpe][INFO] - TPE using 293/293 trials with best loss 0.118443
[2024-02-12 11:33:41,428][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000572 seconds
[2024-02-12 11:33:41,428][hyperopt.tpe][INFO] - TPE using 294/294 trials with best loss 0.118443
[2024-02-12 11:33:41,547][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000565 seconds
[2024-02-12 11:33:41,547][hyperopt.tpe][INFO] - TPE using 295/295 trials with best loss 0.118443
[2024-02-12 11:33:41,656][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000561 seconds
[2024-02-12 11:33:41,656][hyperopt.tpe][INFO] - TPE using 296/296 trials with best loss 0.118443
[2024-02-12 11:33:41,767][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000558 seconds
[2024-02-12 11:33:41,768][hyperopt.tpe][INFO] - TPE using 297/297 trials with best loss 0.118443
[2024-02-12 11:33:41,876][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000570 seconds
[2024-02-12 11:33:41,876][hyperopt.tpe][INFO] - TPE using 298/298 trials with best loss 0.118443
[2024-02-12 11:33:41,987][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000562 seconds
[2024-02-12 11:33:41,988][hyperopt.tpe][INFO] - TPE using 299/299 trials with best loss 0.118443
[2024-02-12 11:33:42,097][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000568 seconds
[2024-02-12 11:33:42,097][hyperopt.tpe][INFO] - TPE using 300/300 trials with best loss 0.118443
[2024-02-12 11:33:42,204][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000570 seconds
[2024-02-12 11:33:42,205][hyperopt.tpe][INFO] - TPE using 301/301 trials with best loss 0.118443
[2024-02-12 11:33:42,320][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000580 seconds
[2024-02-12 11:33:42,320][hyperopt.tpe][INFO] - TPE using 302/302 trials with best loss 0.118443
[2024-02-12 11:33:42,430][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000562 seconds
[2024-02-12 11:33:42,430][hyperopt.tpe][INFO] - TPE using 303/303 trials with best loss 0.118443
[2024-02-12 11:33:42,541][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000571 seconds
[2024-02-12 11:33:42,542][hyperopt.tpe][INFO] - TPE using 304/304 trials with best loss 0.118443
[2024-02-12 11:33:42,658][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000588 seconds
[2024-02-12 11:33:42,658][hyperopt.tpe][INFO] - TPE using 305/305 trials with best loss 0.118443
[2024-02-12 11:33:42,766][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000575 seconds
[2024-02-12 11:33:42,766][hyperopt.tpe][INFO] - TPE using 306/306 trials with best loss 0.118443
[2024-02-12 11:33:42,875][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000578 seconds
[2024-02-12 11:33:42,875][hyperopt.tpe][INFO] - TPE using 307/307 trials with best loss 0.118443
[2024-02-12 11:33:42,986][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000572 seconds
[2024-02-12 11:33:42,986][hyperopt.tpe][INFO] - TPE using 308/308 trials with best loss 0.118443
[2024-02-12 11:33:43,097][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000566 seconds
[2024-02-12 11:33:43,098][hyperopt.tpe][INFO] - TPE using 309/309 trials with best loss 0.118443
[2024-02-12 11:33:43,205][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000565 seconds
[2024-02-12 11:33:43,206][hyperopt.tpe][INFO] - TPE using 310/310 trials with best loss 0.118443
[2024-02-12 11:33:43,325][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000554 seconds
[2024-02-12 11:33:43,326][hyperopt.tpe][INFO] - TPE using 311/311 trials with best loss 0.118443
[2024-02-12 11:33:43,437][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000566 seconds
[2024-02-12 11:33:43,438][hyperopt.tpe][INFO] - TPE using 312/312 trials with best loss 0.118443
[2024-02-12 11:33:43,550][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000579 seconds
[2024-02-12 11:33:43,550][hyperopt.tpe][INFO] - TPE using 313/313 trials with best loss 0.118443
[2024-02-12 11:33:43,658][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000564 seconds
[2024-02-12 11:33:43,659][hyperopt.tpe][INFO] - TPE using 314/314 trials with best loss 0.118443
[2024-02-12 11:33:43,770][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000568 seconds
[2024-02-12 11:33:43,771][hyperopt.tpe][INFO] - TPE using 315/315 trials with best loss 0.118443
[2024-02-12 11:33:43,880][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000566 seconds
[2024-02-12 11:33:43,880][hyperopt.tpe][INFO] - TPE using 316/316 trials with best loss 0.118443
[2024-02-12 11:33:43,991][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000568 seconds
[2024-02-12 11:33:43,991][hyperopt.tpe][INFO] - TPE using 317/317 trials with best loss 0.118443
[2024-02-12 11:33:44,100][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000556 seconds
[2024-02-12 11:33:44,126][hyperopt.tpe][INFO] - TPE using 318/318 trials with best loss 0.118443
[2024-02-12 11:33:44,236][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000563 seconds
[2024-02-12 11:33:44,237][hyperopt.tpe][INFO] - TPE using 319/319 trials with best loss 0.118443
[2024-02-12 11:33:44,356][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000569 seconds
[2024-02-12 11:33:44,357][hyperopt.tpe][INFO] - TPE using 320/320 trials with best loss 0.118443
[2024-02-12 11:33:44,470][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000563 seconds
[2024-02-12 11:33:44,470][hyperopt.tpe][INFO] - TPE using 321/321 trials with best loss 0.118443
[2024-02-12 11:33:44,581][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000575 seconds
[2024-02-12 11:33:44,581][hyperopt.tpe][INFO] - TPE using 322/322 trials with best loss 0.118443
[2024-02-12 11:33:44,690][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000563 seconds
[2024-02-12 11:33:44,691][hyperopt.tpe][INFO] - TPE using 323/323 trials with best loss 0.118443
[2024-02-12 11:33:44,800][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000574 seconds
[2024-02-12 11:33:44,800][hyperopt.tpe][INFO] - TPE using 324/324 trials with best loss 0.118443
[2024-02-12 11:33:44,908][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000563 seconds
[2024-02-12 11:33:44,908][hyperopt.tpe][INFO] - TPE using 325/325 trials with best loss 0.118443
[2024-02-12 11:33:45,016][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000571 seconds
[2024-02-12 11:33:45,016][hyperopt.tpe][INFO] - TPE using 326/326 trials with best loss 0.118443
[2024-02-12 11:33:45,128][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000571 seconds
[2024-02-12 11:33:45,129][hyperopt.tpe][INFO] - TPE using 327/327 trials with best loss 0.118443
[2024-02-12 11:33:45,238][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000568 seconds
[2024-02-12 11:33:45,239][hyperopt.tpe][INFO] - TPE using 328/328 trials with best loss 0.118443
[2024-02-12 11:33:45,347][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000576 seconds
[2024-02-12 11:33:45,348][hyperopt.tpe][INFO] - TPE using 329/329 trials with best loss 0.118443
[2024-02-12 11:33:45,459][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000567 seconds
[2024-02-12 11:33:45,460][hyperopt.tpe][INFO] - TPE using 330/330 trials with best loss 0.118443
[2024-02-12 11:33:45,567][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000570 seconds
[2024-02-12 11:33:45,567][hyperopt.tpe][INFO] - TPE using 331/331 trials with best loss 0.118443
[2024-02-12 11:33:45,686][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000660 seconds
[2024-02-12 11:33:45,687][hyperopt.tpe][INFO] - TPE using 332/332 trials with best loss 0.118443
[2024-02-12 11:33:45,795][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000566 seconds
[2024-02-12 11:33:45,796][hyperopt.tpe][INFO] - TPE using 333/333 trials with best loss 0.118443
[2024-02-12 11:33:45,907][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000566 seconds
[2024-02-12 11:33:45,907][hyperopt.tpe][INFO] - TPE using 334/334 trials with best loss 0.118443
[2024-02-12 11:33:46,017][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000557 seconds
[2024-02-12 11:33:46,018][hyperopt.tpe][INFO] - TPE using 335/335 trials with best loss 0.118443
[2024-02-12 11:33:46,133][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000574 seconds
[2024-02-12 11:33:46,133][hyperopt.tpe][INFO] - TPE using 336/336 trials with best loss 0.118443
[2024-02-12 11:33:46,241][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000578 seconds
[2024-02-12 11:33:46,241][hyperopt.tpe][INFO] - TPE using 337/337 trials with best loss 0.118443
[2024-02-12 11:33:46,349][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000559 seconds
[2024-02-12 11:33:46,349][hyperopt.tpe][INFO] - TPE using 338/338 trials with best loss 0.118443
[2024-02-12 11:33:46,458][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000578 seconds
[2024-02-12 11:33:46,458][hyperopt.tpe][INFO] - TPE using 339/339 trials with best loss 0.118443
[2024-02-12 11:33:46,568][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000576 seconds
[2024-02-12 11:33:46,568][hyperopt.tpe][INFO] - TPE using 340/340 trials with best loss 0.118443
[2024-02-12 11:33:46,691][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000580 seconds
[2024-02-12 11:33:46,691][hyperopt.tpe][INFO] - TPE using 341/341 trials with best loss 0.118443
[2024-02-12 11:33:46,799][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000574 seconds
[2024-02-12 11:33:46,799][hyperopt.tpe][INFO] - TPE using 342/342 trials with best loss 0.118443
[2024-02-12 11:33:46,907][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000579 seconds
[2024-02-12 11:33:46,907][hyperopt.tpe][INFO] - TPE using 343/343 trials with best loss 0.118443
[2024-02-12 11:33:47,015][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000581 seconds
[2024-02-12 11:33:47,015][hyperopt.tpe][INFO] - TPE using 344/344 trials with best loss 0.118443
[2024-02-12 11:33:47,126][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000555 seconds
[2024-02-12 11:33:47,127][hyperopt.tpe][INFO] - TPE using 345/345 trials with best loss 0.118443
[2024-02-12 11:33:47,236][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000560 seconds
[2024-02-12 11:33:47,236][hyperopt.tpe][INFO] - TPE using 346/346 trials with best loss 0.118443
[2024-02-12 11:33:47,348][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000574 seconds
[2024-02-12 11:33:47,348][hyperopt.tpe][INFO] - TPE using 347/347 trials with best loss 0.118443
[2024-02-12 11:33:47,461][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000567 seconds
[2024-02-12 11:33:47,461][hyperopt.tpe][INFO] - TPE using 348/348 trials with best loss 0.118443
[2024-02-12 11:33:47,570][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000571 seconds
[2024-02-12 11:33:47,571][hyperopt.tpe][INFO] - TPE using 349/349 trials with best loss 0.118443
[2024-02-12 11:33:47,682][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000571 seconds
[2024-02-12 11:33:47,682][hyperopt.tpe][INFO] - TPE using 350/350 trials with best loss 0.118443
[2024-02-12 11:33:47,790][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000569 seconds
[2024-02-12 11:33:47,790][hyperopt.tpe][INFO] - TPE using 351/351 trials with best loss 0.118443
[2024-02-12 11:33:47,898][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000587 seconds
[2024-02-12 11:33:47,898][hyperopt.tpe][INFO] - TPE using 352/352 trials with best loss 0.118443
[2024-02-12 11:33:48,006][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000557 seconds
[2024-02-12 11:33:48,007][hyperopt.tpe][INFO] - TPE using 353/353 trials with best loss 0.118443
[2024-02-12 11:33:48,115][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000562 seconds
[2024-02-12 11:33:48,115][hyperopt.tpe][INFO] - TPE using 354/354 trials with best loss 0.118443
[2024-02-12 11:33:48,226][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000577 seconds
[2024-02-12 11:33:48,226][hyperopt.tpe][INFO] - TPE using 355/355 trials with best loss 0.118443
[2024-02-12 11:33:48,342][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000573 seconds
[2024-02-12 11:33:48,343][hyperopt.tpe][INFO] - TPE using 356/356 trials with best loss 0.118443
[2024-02-12 11:33:48,453][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000581 seconds
[2024-02-12 11:33:48,453][hyperopt.tpe][INFO] - TPE using 357/357 trials with best loss 0.118443
[2024-02-12 11:33:48,567][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000573 seconds
[2024-02-12 11:33:48,567][hyperopt.tpe][INFO] - TPE using 358/358 trials with best loss 0.118443
[2024-02-12 11:33:48,680][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000562 seconds
[2024-02-12 11:33:48,681][hyperopt.tpe][INFO] - TPE using 359/359 trials with best loss 0.118443
[2024-02-12 11:33:48,789][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000569 seconds
[2024-02-12 11:33:48,790][hyperopt.tpe][INFO] - TPE using 360/360 trials with best loss 0.118443
[2024-02-12 11:33:48,901][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000577 seconds
[2024-02-12 11:33:48,901][hyperopt.tpe][INFO] - TPE using 361/361 trials with best loss 0.118443
[2024-02-12 11:33:49,009][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000575 seconds
[2024-02-12 11:33:49,009][hyperopt.tpe][INFO] - TPE using 362/362 trials with best loss 0.118443
[2024-02-12 11:33:49,121][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000561 seconds
[2024-02-12 11:33:49,121][hyperopt.tpe][INFO] - TPE using 363/363 trials with best loss 0.118443
[2024-02-12 11:33:49,234][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000590 seconds
[2024-02-12 11:33:49,234][hyperopt.tpe][INFO] - TPE using 364/364 trials with best loss 0.118443
[2024-02-12 11:33:49,344][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000579 seconds
[2024-02-12 11:33:49,344][hyperopt.tpe][INFO] - TPE using 365/365 trials with best loss 0.118443
[2024-02-12 11:33:49,455][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000574 seconds
[2024-02-12 11:33:49,455][hyperopt.tpe][INFO] - TPE using 366/366 trials with best loss 0.118443
[2024-02-12 11:33:49,565][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000571 seconds
[2024-02-12 11:33:49,565][hyperopt.tpe][INFO] - TPE using 367/367 trials with best loss 0.118443
[2024-02-12 11:33:49,674][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000560 seconds
[2024-02-12 11:33:49,675][hyperopt.tpe][INFO] - TPE using 368/368 trials with best loss 0.118443
[2024-02-12 11:33:49,786][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000569 seconds
[2024-02-12 11:33:49,787][hyperopt.tpe][INFO] - TPE using 369/369 trials with best loss 0.118443
[2024-02-12 11:33:49,897][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000574 seconds
[2024-02-12 11:33:49,897][hyperopt.tpe][INFO] - TPE using 370/370 trials with best loss 0.118443
[2024-02-12 11:33:50,006][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000575 seconds
[2024-02-12 11:33:50,006][hyperopt.tpe][INFO] - TPE using 371/371 trials with best loss 0.118443
[2024-02-12 11:33:50,121][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000581 seconds
[2024-02-12 11:33:50,121][hyperopt.tpe][INFO] - TPE using 372/372 trials with best loss 0.118443
[2024-02-12 11:33:50,238][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000571 seconds
[2024-02-12 11:33:50,238][hyperopt.tpe][INFO] - TPE using 373/373 trials with best loss 0.118443
[2024-02-12 11:33:50,350][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000573 seconds
[2024-02-12 11:33:50,351][hyperopt.tpe][INFO] - TPE using 374/374 trials with best loss 0.118443
[2024-02-12 11:33:50,458][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000563 seconds
[2024-02-12 11:33:50,459][hyperopt.tpe][INFO] - TPE using 375/375 trials with best loss 0.118443
[2024-02-12 11:33:50,575][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000571 seconds
[2024-02-12 11:33:50,576][hyperopt.tpe][INFO] - TPE using 376/376 trials with best loss 0.118443
[2024-02-12 11:33:50,687][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000576 seconds
[2024-02-12 11:33:50,688][hyperopt.tpe][INFO] - TPE using 377/377 trials with best loss 0.118443
[2024-02-12 11:33:50,795][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000560 seconds
[2024-02-12 11:33:50,796][hyperopt.tpe][INFO] - TPE using 378/378 trials with best loss 0.118443
[2024-02-12 11:33:50,905][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000565 seconds
[2024-02-12 11:33:50,906][hyperopt.tpe][INFO] - TPE using 379/379 trials with best loss 0.118443
[2024-02-12 11:33:51,016][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000573 seconds
[2024-02-12 11:33:51,016][hyperopt.tpe][INFO] - TPE using 380/380 trials with best loss 0.118443
[2024-02-12 11:33:51,129][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000581 seconds
[2024-02-12 11:33:51,129][hyperopt.tpe][INFO] - TPE using 381/381 trials with best loss 0.118443
[2024-02-12 11:33:51,240][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000566 seconds
[2024-02-12 11:33:51,241][hyperopt.tpe][INFO] - TPE using 382/382 trials with best loss 0.118443
[2024-02-12 11:33:51,349][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000562 seconds
[2024-02-12 11:33:51,349][hyperopt.tpe][INFO] - TPE using 383/383 trials with best loss 0.118443
[2024-02-12 11:33:51,458][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000576 seconds
[2024-02-12 11:33:51,459][hyperopt.tpe][INFO] - TPE using 384/384 trials with best loss 0.118443
[2024-02-12 11:33:51,568][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000572 seconds
[2024-02-12 11:33:51,569][hyperopt.tpe][INFO] - TPE using 385/385 trials with best loss 0.118443
[2024-02-12 11:33:51,677][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000562 seconds
[2024-02-12 11:33:51,677][hyperopt.tpe][INFO] - TPE using 386/386 trials with best loss 0.118443
[2024-02-12 11:33:51,787][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000576 seconds
[2024-02-12 11:33:51,788][hyperopt.tpe][INFO] - TPE using 387/387 trials with best loss 0.118443
[2024-02-12 11:33:51,897][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000578 seconds
[2024-02-12 11:33:51,897][hyperopt.tpe][INFO] - TPE using 388/388 trials with best loss 0.118443
[2024-02-12 11:33:52,009][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000567 seconds
[2024-02-12 11:33:52,010][hyperopt.tpe][INFO] - TPE using 389/389 trials with best loss 0.118443
[2024-02-12 11:33:52,119][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000575 seconds
[2024-02-12 11:33:52,119][hyperopt.tpe][INFO] - TPE using 390/390 trials with best loss 0.118443
[2024-02-12 11:33:52,234][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000561 seconds
[2024-02-12 11:33:52,234][hyperopt.tpe][INFO] - TPE using 391/391 trials with best loss 0.118443
[2024-02-12 11:33:52,346][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000590 seconds
[2024-02-12 11:33:52,346][hyperopt.tpe][INFO] - TPE using 392/392 trials with best loss 0.118443
[2024-02-12 11:33:52,458][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000569 seconds
[2024-02-12 11:33:52,458][hyperopt.tpe][INFO] - TPE using 393/393 trials with best loss 0.118443
[2024-02-12 11:33:52,578][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000575 seconds
[2024-02-12 11:33:52,578][hyperopt.tpe][INFO] - TPE using 394/394 trials with best loss 0.118443
[2024-02-12 11:33:52,688][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000572 seconds
[2024-02-12 11:33:52,689][hyperopt.tpe][INFO] - TPE using 395/395 trials with best loss 0.118443
[2024-02-12 11:33:52,802][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000576 seconds
[2024-02-12 11:33:52,802][hyperopt.tpe][INFO] - TPE using 396/396 trials with best loss 0.118443
[2024-02-12 11:33:52,912][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000576 seconds
[2024-02-12 11:33:52,913][hyperopt.tpe][INFO] - TPE using 397/397 trials with best loss 0.118443
[2024-02-12 11:33:53,022][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000565 seconds
[2024-02-12 11:33:53,023][hyperopt.tpe][INFO] - TPE using 398/398 trials with best loss 0.118443
[2024-02-12 11:33:53,135][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000578 seconds
[2024-02-12 11:33:53,135][hyperopt.tpe][INFO] - TPE using 399/399 trials with best loss 0.118443
[2024-02-12 11:33:53,243][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000572 seconds
[2024-02-12 11:33:53,244][hyperopt.tpe][INFO] - TPE using 400/400 trials with best loss 0.118443
[2024-02-12 11:33:53,351][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000583 seconds
