[2024-01-01 12:09:08,569][root][INFO] - Experiment name: xgb_regression_da_and_d2_only_hyperopt_tune_no_reg
[2024-01-01 12:09:40,202][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001777 seconds
[2024-01-01 12:09:40,202][hyperopt.tpe][INFO] - TPE using 267/267 trials with best loss 0.254745
[2024-01-01 12:09:40,261][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001757 seconds
[2024-01-01 12:09:40,261][hyperopt.tpe][INFO] - TPE using 268/268 trials with best loss 0.254745
[2024-01-01 12:09:40,325][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001763 seconds
[2024-01-01 12:09:40,325][hyperopt.tpe][INFO] - TPE using 269/269 trials with best loss 0.254745
[2024-01-01 12:09:40,389][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001750 seconds
[2024-01-01 12:09:40,389][hyperopt.tpe][INFO] - TPE using 270/270 trials with best loss 0.254745
[2024-01-01 12:09:40,452][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001764 seconds
[2024-01-01 12:09:40,453][hyperopt.tpe][INFO] - TPE using 271/271 trials with best loss 0.254745
[2024-01-01 12:09:40,507][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001770 seconds
[2024-01-01 12:09:40,507][hyperopt.tpe][INFO] - TPE using 272/272 trials with best loss 0.254745
[2024-01-01 12:09:40,680][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001789 seconds
[2024-01-01 12:09:40,680][hyperopt.tpe][INFO] - TPE using 273/273 trials with best loss 0.254745
[2024-01-01 12:09:40,731][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001770 seconds
[2024-01-01 12:09:40,732][hyperopt.tpe][INFO] - TPE using 274/274 trials with best loss 0.254745
[2024-01-01 12:09:40,785][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001783 seconds
[2024-01-01 12:09:40,786][hyperopt.tpe][INFO] - TPE using 275/275 trials with best loss 0.254745
[2024-01-01 12:09:40,895][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001761 seconds
[2024-01-01 12:09:40,895][hyperopt.tpe][INFO] - TPE using 276/276 trials with best loss 0.254745
[2024-01-01 12:09:40,948][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001776 seconds
[2024-01-01 12:09:40,949][hyperopt.tpe][INFO] - TPE using 277/277 trials with best loss 0.254745
[2024-01-01 12:09:41,001][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001753 seconds
[2024-01-01 12:09:41,001][hyperopt.tpe][INFO] - TPE using 278/278 trials with best loss 0.254745
[2024-01-01 12:09:41,063][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001818 seconds
[2024-01-01 12:09:41,063][hyperopt.tpe][INFO] - TPE using 279/279 trials with best loss 0.254745
[2024-01-01 12:09:41,109][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001771 seconds
[2024-01-01 12:09:41,109][hyperopt.tpe][INFO] - TPE using 280/280 trials with best loss 0.254745
[2024-01-01 12:09:41,283][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001776 seconds
[2024-01-01 12:09:41,284][hyperopt.tpe][INFO] - TPE using 281/281 trials with best loss 0.254745
[2024-01-01 12:09:41,357][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001778 seconds
[2024-01-01 12:09:41,358][hyperopt.tpe][INFO] - TPE using 282/282 trials with best loss 0.254745
[2024-01-01 12:09:41,430][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001768 seconds
[2024-01-01 12:09:41,430][hyperopt.tpe][INFO] - TPE using 283/283 trials with best loss 0.254745
[2024-01-01 12:09:41,492][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001752 seconds
[2024-01-01 12:09:41,492][hyperopt.tpe][INFO] - TPE using 284/284 trials with best loss 0.254745
[2024-01-01 12:09:41,564][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001794 seconds
[2024-01-01 12:09:41,564][hyperopt.tpe][INFO] - TPE using 285/285 trials with best loss 0.254745
[2024-01-01 12:09:41,619][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001764 seconds
[2024-01-01 12:09:41,619][hyperopt.tpe][INFO] - TPE using 286/286 trials with best loss 0.254745
[2024-01-01 12:09:41,671][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001775 seconds
[2024-01-01 12:09:41,671][hyperopt.tpe][INFO] - TPE using 287/287 trials with best loss 0.254745
[2024-01-01 12:09:41,839][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001758 seconds
[2024-01-01 12:09:41,839][hyperopt.tpe][INFO] - TPE using 288/288 trials with best loss 0.254745
[2024-01-01 12:09:41,891][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001784 seconds
[2024-01-01 12:09:41,891][hyperopt.tpe][INFO] - TPE using 289/289 trials with best loss 0.254745
[2024-01-01 12:09:41,938][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001766 seconds
[2024-01-01 12:09:41,938][hyperopt.tpe][INFO] - TPE using 290/290 trials with best loss 0.254745
[2024-01-01 12:09:42,036][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001805 seconds
[2024-01-01 12:09:42,037][hyperopt.tpe][INFO] - TPE using 291/291 trials with best loss 0.254745
[2024-01-01 12:09:42,094][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001751 seconds
[2024-01-01 12:09:42,094][hyperopt.tpe][INFO] - TPE using 292/292 trials with best loss 0.254745
[2024-01-01 12:09:42,156][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001781 seconds
[2024-01-01 12:09:42,156][hyperopt.tpe][INFO] - TPE using 293/293 trials with best loss 0.254745
[2024-01-01 12:09:42,207][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001794 seconds
[2024-01-01 12:09:42,208][hyperopt.tpe][INFO] - TPE using 294/294 trials with best loss 0.254745
[2024-01-01 12:09:42,286][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001797 seconds
[2024-01-01 12:09:42,286][hyperopt.tpe][INFO] - TPE using 295/295 trials with best loss 0.254745
[2024-01-01 12:09:42,350][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001770 seconds
[2024-01-01 12:09:42,350][hyperopt.tpe][INFO] - TPE using 296/296 trials with best loss 0.254745
[2024-01-01 12:09:42,404][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001803 seconds
[2024-01-01 12:09:42,404][hyperopt.tpe][INFO] - TPE using 297/297 trials with best loss 0.254745
[2024-01-01 12:09:42,579][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001775 seconds
[2024-01-01 12:09:42,579][hyperopt.tpe][INFO] - TPE using 298/298 trials with best loss 0.254745
[2024-01-01 12:09:42,646][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001791 seconds
[2024-01-01 12:09:42,646][hyperopt.tpe][INFO] - TPE using 299/299 trials with best loss 0.254745
[2024-01-01 12:09:42,698][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001831 seconds
[2024-01-01 12:09:42,698][hyperopt.tpe][INFO] - TPE using 300/300 trials with best loss 0.254745
[2024-01-01 12:09:42,755][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001784 seconds
[2024-01-01 12:09:42,755][hyperopt.tpe][INFO] - TPE using 301/301 trials with best loss 0.254745
[2024-01-01 12:09:42,828][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001765 seconds
[2024-01-01 12:09:42,829][hyperopt.tpe][INFO] - TPE using 302/302 trials with best loss 0.254745
[2024-01-01 12:09:42,877][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001791 seconds
[2024-01-01 12:09:42,878][hyperopt.tpe][INFO] - TPE using 303/303 trials with best loss 0.254745
[2024-01-01 12:09:43,040][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001788 seconds
[2024-01-01 12:09:43,040][hyperopt.tpe][INFO] - TPE using 304/304 trials with best loss 0.254745
[2024-01-01 12:09:43,112][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001778 seconds
[2024-01-01 12:09:43,113][hyperopt.tpe][INFO] - TPE using 305/305 trials with best loss 0.254745
[2024-01-01 12:09:43,175][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001764 seconds
[2024-01-01 12:09:43,175][hyperopt.tpe][INFO] - TPE using 306/306 trials with best loss 0.254745
[2024-01-01 12:09:43,269][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001773 seconds
[2024-01-01 12:09:43,269][hyperopt.tpe][INFO] - TPE using 307/307 trials with best loss 0.254745
[2024-01-01 12:09:43,332][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001755 seconds
[2024-01-01 12:09:43,332][hyperopt.tpe][INFO] - TPE using 308/308 trials with best loss 0.254745
[2024-01-01 12:09:43,396][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001801 seconds
[2024-01-01 12:09:43,396][hyperopt.tpe][INFO] - TPE using 309/309 trials with best loss 0.254745
[2024-01-01 12:09:43,442][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001776 seconds
[2024-01-01 12:09:43,443][hyperopt.tpe][INFO] - TPE using 310/310 trials with best loss 0.254745
[2024-01-01 12:09:43,507][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001791 seconds
[2024-01-01 12:09:43,508][hyperopt.tpe][INFO] - TPE using 311/311 trials with best loss 0.254745
[2024-01-01 12:09:43,568][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001779 seconds
[2024-01-01 12:09:43,568][hyperopt.tpe][INFO] - TPE using 312/312 trials with best loss 0.254745
[2024-01-01 12:09:43,724][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001797 seconds
[2024-01-01 12:09:43,724][hyperopt.tpe][INFO] - TPE using 313/313 trials with best loss 0.254745
[2024-01-01 12:09:43,774][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001774 seconds
[2024-01-01 12:09:43,775][hyperopt.tpe][INFO] - TPE using 314/314 trials with best loss 0.254745
[2024-01-01 12:09:43,874][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001801 seconds
[2024-01-01 12:09:43,875][hyperopt.tpe][INFO] - TPE using 315/315 trials with best loss 0.254745
[2024-01-01 12:09:43,934][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001797 seconds
[2024-01-01 12:09:43,934][hyperopt.tpe][INFO] - TPE using 316/316 trials with best loss 0.254745
[2024-01-01 12:09:44,085][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001773 seconds
[2024-01-01 12:09:44,085][hyperopt.tpe][INFO] - TPE using 317/317 trials with best loss 0.254745
[2024-01-01 12:09:44,139][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001788 seconds
[2024-01-01 12:09:44,139][hyperopt.tpe][INFO] - TPE using 318/318 trials with best loss 0.254745
[2024-01-01 12:09:44,201][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001775 seconds
[2024-01-01 12:09:44,202][hyperopt.tpe][INFO] - TPE using 319/319 trials with best loss 0.254745
[2024-01-01 12:09:44,264][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001753 seconds
[2024-01-01 12:09:44,264][hyperopt.tpe][INFO] - TPE using 320/320 trials with best loss 0.254745
[2024-01-01 12:09:44,310][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001817 seconds
[2024-01-01 12:09:44,311][hyperopt.tpe][INFO] - TPE using 321/321 trials with best loss 0.254745
[2024-01-01 12:09:44,491][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001753 seconds
[2024-01-01 12:09:44,491][hyperopt.tpe][INFO] - TPE using 322/322 trials with best loss 0.254745
[2024-01-01 12:09:44,546][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001795 seconds
[2024-01-01 12:09:44,546][hyperopt.tpe][INFO] - TPE using 323/323 trials with best loss 0.254745
[2024-01-01 12:09:44,608][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001758 seconds
[2024-01-01 12:09:44,608][hyperopt.tpe][INFO] - TPE using 324/324 trials with best loss 0.254745
[2024-01-01 12:09:44,730][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001788 seconds
[2024-01-01 12:09:44,731][hyperopt.tpe][INFO] - TPE using 325/325 trials with best loss 0.254745
[2024-01-01 12:09:44,788][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001776 seconds
[2024-01-01 12:09:44,788][hyperopt.tpe][INFO] - TPE using 326/326 trials with best loss 0.254745
[2024-01-01 12:09:44,877][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001819 seconds
[2024-01-01 12:09:44,877][hyperopt.tpe][INFO] - TPE using 327/327 trials with best loss 0.254745
[2024-01-01 12:09:44,941][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001750 seconds
[2024-01-01 12:09:44,941][hyperopt.tpe][INFO] - TPE using 328/328 trials with best loss 0.254745
[2024-01-01 12:09:44,993][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001778 seconds
[2024-01-01 12:09:44,994][hyperopt.tpe][INFO] - TPE using 329/329 trials with best loss 0.254745
[2024-01-01 12:09:45,058][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001760 seconds
[2024-01-01 12:09:45,058][hyperopt.tpe][INFO] - TPE using 330/330 trials with best loss 0.254745
[2024-01-01 12:09:45,187][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001775 seconds
[2024-01-01 12:09:45,188][hyperopt.tpe][INFO] - TPE using 331/331 trials with best loss 0.254745
[2024-01-01 12:09:45,258][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001740 seconds
[2024-01-01 12:09:45,258][hyperopt.tpe][INFO] - TPE using 332/332 trials with best loss 0.254745
[2024-01-01 12:09:45,358][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001770 seconds
[2024-01-01 12:09:45,358][hyperopt.tpe][INFO] - TPE using 333/333 trials with best loss 0.254745
[2024-01-01 12:09:45,410][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001758 seconds
[2024-01-01 12:09:45,410][hyperopt.tpe][INFO] - TPE using 334/334 trials with best loss 0.254745
[2024-01-01 12:09:45,561][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001767 seconds
[2024-01-01 12:09:45,561][hyperopt.tpe][INFO] - TPE using 335/335 trials with best loss 0.254745
[2024-01-01 12:09:45,625][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001765 seconds
[2024-01-01 12:09:45,625][hyperopt.tpe][INFO] - TPE using 336/336 trials with best loss 0.254745
[2024-01-01 12:09:45,688][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001762 seconds
[2024-01-01 12:09:45,688][hyperopt.tpe][INFO] - TPE using 337/337 trials with best loss 0.254745
[2024-01-01 12:09:45,744][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001761 seconds
[2024-01-01 12:09:45,744][hyperopt.tpe][INFO] - TPE using 338/338 trials with best loss 0.254745
[2024-01-01 12:09:45,806][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001768 seconds
[2024-01-01 12:09:45,807][hyperopt.tpe][INFO] - TPE using 339/339 trials with best loss 0.254745
[2024-01-01 12:09:45,962][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001754 seconds
[2024-01-01 12:09:45,962][hyperopt.tpe][INFO] - TPE using 340/340 trials with best loss 0.254745
[2024-01-01 12:09:46,009][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001776 seconds
[2024-01-01 12:09:46,010][hyperopt.tpe][INFO] - TPE using 341/341 trials with best loss 0.254745
[2024-01-01 12:09:46,067][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001766 seconds
[2024-01-01 12:09:46,067][hyperopt.tpe][INFO] - TPE using 342/342 trials with best loss 0.254745
[2024-01-01 12:09:46,154][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001767 seconds
[2024-01-01 12:09:46,155][hyperopt.tpe][INFO] - TPE using 343/343 trials with best loss 0.254745
[2024-01-01 12:09:46,289][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001794 seconds
[2024-01-01 12:09:46,290][hyperopt.tpe][INFO] - TPE using 344/344 trials with best loss 0.254745
[2024-01-01 12:09:46,343][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001795 seconds
[2024-01-01 12:09:46,344][hyperopt.tpe][INFO] - TPE using 345/345 trials with best loss 0.254745
[2024-01-01 12:09:46,415][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001763 seconds
[2024-01-01 12:09:46,415][hyperopt.tpe][INFO] - TPE using 346/346 trials with best loss 0.254745
[2024-01-01 12:09:46,474][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001773 seconds
[2024-01-01 12:09:46,475][hyperopt.tpe][INFO] - TPE using 347/347 trials with best loss 0.254745
[2024-01-01 12:09:46,540][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001756 seconds
[2024-01-01 12:09:46,540][hyperopt.tpe][INFO] - TPE using 348/348 trials with best loss 0.254745
[2024-01-01 12:09:46,605][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001765 seconds
[2024-01-01 12:09:46,605][hyperopt.tpe][INFO] - TPE using 349/349 trials with best loss 0.254745
[2024-01-01 12:09:46,772][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001776 seconds
[2024-01-01 12:09:46,772][hyperopt.tpe][INFO] - TPE using 350/350 trials with best loss 0.254745
[2024-01-01 12:09:46,819][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001810 seconds
[2024-01-01 12:09:46,819][hyperopt.tpe][INFO] - TPE using 351/351 trials with best loss 0.254745
[2024-01-01 12:09:46,915][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001773 seconds
[2024-01-01 12:09:46,916][hyperopt.tpe][INFO] - TPE using 352/352 trials with best loss 0.254745
[2024-01-01 12:09:47,046][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001790 seconds
[2024-01-01 12:09:47,046][hyperopt.tpe][INFO] - TPE using 353/353 trials with best loss 0.254745
[2024-01-01 12:09:47,097][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001769 seconds
[2024-01-01 12:09:47,097][hyperopt.tpe][INFO] - TPE using 354/354 trials with best loss 0.254745
[2024-01-01 12:09:47,161][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001771 seconds
[2024-01-01 12:09:47,161][hyperopt.tpe][INFO] - TPE using 355/355 trials with best loss 0.254745
[2024-01-01 12:09:47,214][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001772 seconds
[2024-01-01 12:09:47,214][hyperopt.tpe][INFO] - TPE using 356/356 trials with best loss 0.254745
[2024-01-01 12:09:47,275][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001782 seconds
[2024-01-01 12:09:47,275][hyperopt.tpe][INFO] - TPE using 357/357 trials with best loss 0.254745
[2024-01-01 12:09:47,339][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001757 seconds
[2024-01-01 12:09:47,340][hyperopt.tpe][INFO] - TPE using 358/358 trials with best loss 0.254745
[2024-01-01 12:09:47,514][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001770 seconds
[2024-01-01 12:09:47,514][hyperopt.tpe][INFO] - TPE using 359/359 trials with best loss 0.254745
[2024-01-01 12:09:47,574][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001827 seconds
[2024-01-01 12:09:47,574][hyperopt.tpe][INFO] - TPE using 360/360 trials with best loss 0.254745
[2024-01-01 12:09:47,642][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001761 seconds
[2024-01-01 12:09:47,643][hyperopt.tpe][INFO] - TPE using 361/361 trials with best loss 0.254745
[2024-01-01 12:09:47,791][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001764 seconds
[2024-01-01 12:09:47,792][hyperopt.tpe][INFO] - TPE using 362/362 trials with best loss 0.254745
[2024-01-01 12:09:47,856][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001788 seconds
[2024-01-01 12:09:47,857][hyperopt.tpe][INFO] - TPE using 363/363 trials with best loss 0.254745
[2024-01-01 12:09:47,921][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001753 seconds
[2024-01-01 12:09:47,921][hyperopt.tpe][INFO] - TPE using 364/364 trials with best loss 0.254745
[2024-01-01 12:09:47,971][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001779 seconds
[2024-01-01 12:09:47,972][hyperopt.tpe][INFO] - TPE using 365/365 trials with best loss 0.254745
[2024-01-01 12:09:48,030][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001762 seconds
[2024-01-01 12:09:48,030][hyperopt.tpe][INFO] - TPE using 366/366 trials with best loss 0.254745
[2024-01-01 12:09:48,199][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001780 seconds
[2024-01-01 12:09:48,199][hyperopt.tpe][INFO] - TPE using 367/367 trials with best loss 0.254745
[2024-01-01 12:09:48,262][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001749 seconds
[2024-01-01 12:09:48,262][hyperopt.tpe][INFO] - TPE using 368/368 trials with best loss 0.254745
[2024-01-01 12:09:48,315][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001790 seconds
[2024-01-01 12:09:48,315][hyperopt.tpe][INFO] - TPE using 369/369 trials with best loss 0.254745
[2024-01-01 12:09:48,383][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001760 seconds
[2024-01-01 12:09:48,383][hyperopt.tpe][INFO] - TPE using 370/370 trials with best loss 0.254745
[2024-01-01 12:09:48,555][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001768 seconds
[2024-01-01 12:09:48,555][hyperopt.tpe][INFO] - TPE using 371/371 trials with best loss 0.254745
[2024-01-01 12:09:48,620][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001765 seconds
[2024-01-01 12:09:48,620][hyperopt.tpe][INFO] - TPE using 372/372 trials with best loss 0.254745
[2024-01-01 12:09:48,688][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001770 seconds
[2024-01-01 12:09:48,689][hyperopt.tpe][INFO] - TPE using 373/373 trials with best loss 0.254745
[2024-01-01 12:09:48,742][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001748 seconds
[2024-01-01 12:09:48,743][hyperopt.tpe][INFO] - TPE using 374/374 trials with best loss 0.254745
[2024-01-01 12:09:48,805][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001774 seconds
[2024-01-01 12:09:48,806][hyperopt.tpe][INFO] - TPE using 375/375 trials with best loss 0.254745
[2024-01-01 12:09:48,861][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001852 seconds
[2024-01-01 12:09:48,861][hyperopt.tpe][INFO] - TPE using 376/376 trials with best loss 0.254745
[2024-01-01 12:09:49,083][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001774 seconds
[2024-01-01 12:09:49,084][hyperopt.tpe][INFO] - TPE using 377/377 trials with best loss 0.254745
[2024-01-01 12:09:49,136][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001773 seconds
[2024-01-01 12:09:49,136][hyperopt.tpe][INFO] - TPE using 378/378 trials with best loss 0.254745
[2024-01-01 12:09:49,235][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001765 seconds
[2024-01-01 12:09:49,235][hyperopt.tpe][INFO] - TPE using 379/379 trials with best loss 0.254745
[2024-01-01 12:09:49,292][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001754 seconds
[2024-01-01 12:09:49,293][hyperopt.tpe][INFO] - TPE using 380/380 trials with best loss 0.254745
[2024-01-01 12:09:49,450][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.050547 seconds
[2024-01-01 12:09:49,451][hyperopt.tpe][INFO] - TPE using 381/381 trials with best loss 0.254745
[2024-01-01 12:09:49,507][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001783 seconds
[2024-01-01 12:09:49,508][hyperopt.tpe][INFO] - TPE using 382/382 trials with best loss 0.254745
[2024-01-01 12:09:49,571][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001773 seconds
[2024-01-01 12:09:49,572][hyperopt.tpe][INFO] - TPE using 383/383 trials with best loss 0.254745
[2024-01-01 12:09:49,626][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001776 seconds
[2024-01-01 12:09:49,626][hyperopt.tpe][INFO] - TPE using 384/384 trials with best loss 0.254745
[2024-01-01 12:09:49,703][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001771 seconds
[2024-01-01 12:09:49,703][hyperopt.tpe][INFO] - TPE using 385/385 trials with best loss 0.254745
[2024-01-01 12:09:49,860][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001776 seconds
[2024-01-01 12:09:49,861][hyperopt.tpe][INFO] - TPE using 386/386 trials with best loss 0.254745
[2024-01-01 12:09:49,924][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001793 seconds
[2024-01-01 12:09:49,924][hyperopt.tpe][INFO] - TPE using 387/387 trials with best loss 0.254745
[2024-01-01 12:09:50,024][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001755 seconds
[2024-01-01 12:09:50,024][hyperopt.tpe][INFO] - TPE using 388/388 trials with best loss 0.254745
[2024-01-01 12:09:50,080][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001776 seconds
[2024-01-01 12:09:50,080][hyperopt.tpe][INFO] - TPE using 389/389 trials with best loss 0.254745
[2024-01-01 12:09:50,189][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001792 seconds
[2024-01-01 12:09:50,190][hyperopt.tpe][INFO] - TPE using 390/390 trials with best loss 0.254745
[2024-01-01 12:09:50,252][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001774 seconds
[2024-01-01 12:09:50,252][hyperopt.tpe][INFO] - TPE using 391/391 trials with best loss 0.254745
[2024-01-01 12:09:50,304][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001777 seconds
[2024-01-01 12:09:50,305][hyperopt.tpe][INFO] - TPE using 392/392 trials with best loss 0.254745
[2024-01-01 12:09:50,369][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001792 seconds
[2024-01-01 12:09:50,369][hyperopt.tpe][INFO] - TPE using 393/393 trials with best loss 0.254745
[2024-01-01 12:09:50,432][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001768 seconds
[2024-01-01 12:09:50,432][hyperopt.tpe][INFO] - TPE using 394/394 trials with best loss 0.254745
[2024-01-01 12:09:50,572][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001794 seconds
[2024-01-01 12:09:50,573][hyperopt.tpe][INFO] - TPE using 395/395 trials with best loss 0.254745
[2024-01-01 12:09:50,637][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001795 seconds
[2024-01-01 12:09:50,637][hyperopt.tpe][INFO] - TPE using 396/396 trials with best loss 0.254745
[2024-01-01 12:09:50,758][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001781 seconds
[2024-01-01 12:09:50,759][hyperopt.tpe][INFO] - TPE using 397/397 trials with best loss 0.254745
[2024-01-01 12:09:50,812][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001784 seconds
[2024-01-01 12:09:50,813][hyperopt.tpe][INFO] - TPE using 398/398 trials with best loss 0.254745
[2024-01-01 12:09:50,970][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001796 seconds
[2024-01-01 12:09:50,970][hyperopt.tpe][INFO] - TPE using 399/399 trials with best loss 0.254745
[2024-01-01 12:09:51,058][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001787 seconds
[2024-01-01 12:09:51,059][hyperopt.tpe][INFO] - TPE using 400/400 trials with best loss 0.254745
