[2023-12-01 14:50:26,564][root][INFO] - Experiment name: xgb_regression_da_and_d2_hyperopt_tune_with_day
[2023-12-01 14:51:07,763][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002567 seconds
[2023-12-01 14:51:07,763][hyperopt.tpe][INFO] - TPE using 267/267 trials with best loss 0.189539
[2023-12-01 14:51:07,895][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002504 seconds
[2023-12-01 14:51:07,896][hyperopt.tpe][INFO] - TPE using 268/268 trials with best loss 0.189539
[2023-12-01 14:51:08,028][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002504 seconds
[2023-12-01 14:51:08,028][hyperopt.tpe][INFO] - TPE using 269/269 trials with best loss 0.189539
[2023-12-01 14:51:08,161][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002517 seconds
[2023-12-01 14:51:08,161][hyperopt.tpe][INFO] - TPE using 270/270 trials with best loss 0.189539
[2023-12-01 14:51:08,275][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002551 seconds
[2023-12-01 14:51:08,275][hyperopt.tpe][INFO] - TPE using 271/271 trials with best loss 0.189539
[2023-12-01 14:51:08,408][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002505 seconds
[2023-12-01 14:51:08,408][hyperopt.tpe][INFO] - TPE using 272/272 trials with best loss 0.189539
[2023-12-01 14:51:08,537][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002481 seconds
[2023-12-01 14:51:08,538][hyperopt.tpe][INFO] - TPE using 273/273 trials with best loss 0.189539
[2023-12-01 14:51:08,670][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002509 seconds
[2023-12-01 14:51:08,670][hyperopt.tpe][INFO] - TPE using 274/274 trials with best loss 0.189539
[2023-12-01 14:51:08,778][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002486 seconds
[2023-12-01 14:51:08,778][hyperopt.tpe][INFO] - TPE using 275/275 trials with best loss 0.189539
[2023-12-01 14:51:08,883][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002554 seconds
[2023-12-01 14:51:08,884][hyperopt.tpe][INFO] - TPE using 276/276 trials with best loss 0.189539
[2023-12-01 14:51:08,979][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002467 seconds
[2023-12-01 14:51:08,980][hyperopt.tpe][INFO] - TPE using 277/277 trials with best loss 0.189539
[2023-12-01 14:51:09,109][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002494 seconds
[2023-12-01 14:51:09,110][hyperopt.tpe][INFO] - TPE using 278/278 trials with best loss 0.189539
[2023-12-01 14:51:09,236][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002457 seconds
[2023-12-01 14:51:09,237][hyperopt.tpe][INFO] - TPE using 279/279 trials with best loss 0.189539
[2023-12-01 14:51:09,352][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002501 seconds
[2023-12-01 14:51:09,353][hyperopt.tpe][INFO] - TPE using 280/280 trials with best loss 0.189539
[2023-12-01 14:51:09,442][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002479 seconds
[2023-12-01 14:51:09,442][hyperopt.tpe][INFO] - TPE using 281/281 trials with best loss 0.189539
[2023-12-01 14:51:09,581][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002515 seconds
[2023-12-01 14:51:09,581][hyperopt.tpe][INFO] - TPE using 282/282 trials with best loss 0.189539
[2023-12-01 14:51:09,693][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002470 seconds
[2023-12-01 14:51:09,694][hyperopt.tpe][INFO] - TPE using 283/283 trials with best loss 0.189539
[2023-12-01 14:51:09,812][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002483 seconds
[2023-12-01 14:51:09,812][hyperopt.tpe][INFO] - TPE using 284/284 trials with best loss 0.189539
[2023-12-01 14:51:09,949][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002531 seconds
[2023-12-01 14:51:09,949][hyperopt.tpe][INFO] - TPE using 285/285 trials with best loss 0.189539
[2023-12-01 14:51:10,078][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002492 seconds
[2023-12-01 14:51:10,079][hyperopt.tpe][INFO] - TPE using 286/286 trials with best loss 0.189539
[2023-12-01 14:51:10,189][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002496 seconds
[2023-12-01 14:51:10,189][hyperopt.tpe][INFO] - TPE using 287/287 trials with best loss 0.189539
[2023-12-01 14:51:10,307][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002517 seconds
[2023-12-01 14:51:10,307][hyperopt.tpe][INFO] - TPE using 288/288 trials with best loss 0.189539
[2023-12-01 14:51:10,427][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002505 seconds
[2023-12-01 14:51:10,428][hyperopt.tpe][INFO] - TPE using 289/289 trials with best loss 0.189539
[2023-12-01 14:51:10,535][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002479 seconds
[2023-12-01 14:51:10,535][hyperopt.tpe][INFO] - TPE using 290/290 trials with best loss 0.189539
[2023-12-01 14:51:10,646][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002500 seconds
[2023-12-01 14:51:10,646][hyperopt.tpe][INFO] - TPE using 291/291 trials with best loss 0.189539
[2023-12-01 14:51:10,735][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002554 seconds
[2023-12-01 14:51:10,735][hyperopt.tpe][INFO] - TPE using 292/292 trials with best loss 0.189539
[2023-12-01 14:51:10,853][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002478 seconds
[2023-12-01 14:51:10,853][hyperopt.tpe][INFO] - TPE using 293/293 trials with best loss 0.189539
[2023-12-01 14:51:10,975][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002512 seconds
[2023-12-01 14:51:10,975][hyperopt.tpe][INFO] - TPE using 294/294 trials with best loss 0.189539
[2023-12-01 14:51:11,124][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002515 seconds
[2023-12-01 14:51:11,125][hyperopt.tpe][INFO] - TPE using 295/295 trials with best loss 0.189539
[2023-12-01 14:51:11,233][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002529 seconds
[2023-12-01 14:51:11,233][hyperopt.tpe][INFO] - TPE using 296/296 trials with best loss 0.189539
[2023-12-01 14:51:11,356][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002500 seconds
[2023-12-01 14:51:11,356][hyperopt.tpe][INFO] - TPE using 297/297 trials with best loss 0.189539
[2023-12-01 14:51:11,472][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002501 seconds
[2023-12-01 14:51:11,473][hyperopt.tpe][INFO] - TPE using 298/298 trials with best loss 0.189539
[2023-12-01 14:51:11,605][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002560 seconds
[2023-12-01 14:51:11,605][hyperopt.tpe][INFO] - TPE using 299/299 trials with best loss 0.189539
[2023-12-01 14:51:11,694][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002494 seconds
[2023-12-01 14:51:11,694][hyperopt.tpe][INFO] - TPE using 300/300 trials with best loss 0.189539
[2023-12-01 14:51:11,829][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002530 seconds
[2023-12-01 14:51:11,829][hyperopt.tpe][INFO] - TPE using 301/301 trials with best loss 0.189539
[2023-12-01 14:51:11,935][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002501 seconds
[2023-12-01 14:51:11,935][hyperopt.tpe][INFO] - TPE using 302/302 trials with best loss 0.189539
[2023-12-01 14:51:12,071][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002496 seconds
[2023-12-01 14:51:12,072][hyperopt.tpe][INFO] - TPE using 303/303 trials with best loss 0.189539
[2023-12-01 14:51:12,200][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002485 seconds
[2023-12-01 14:51:12,201][hyperopt.tpe][INFO] - TPE using 304/304 trials with best loss 0.189539
[2023-12-01 14:51:12,335][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002485 seconds
[2023-12-01 14:51:12,335][hyperopt.tpe][INFO] - TPE using 305/305 trials with best loss 0.189539
[2023-12-01 14:51:12,432][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002505 seconds
[2023-12-01 14:51:12,432][hyperopt.tpe][INFO] - TPE using 306/306 trials with best loss 0.189539
[2023-12-01 14:51:12,546][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002481 seconds
[2023-12-01 14:51:12,547][hyperopt.tpe][INFO] - TPE using 307/307 trials with best loss 0.189539
[2023-12-01 14:51:12,677][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002491 seconds
[2023-12-01 14:51:12,677][hyperopt.tpe][INFO] - TPE using 308/308 trials with best loss 0.189539
[2023-12-01 14:51:12,810][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002519 seconds
[2023-12-01 14:51:12,810][hyperopt.tpe][INFO] - TPE using 309/309 trials with best loss 0.189539
[2023-12-01 14:51:12,944][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002500 seconds
[2023-12-01 14:51:12,944][hyperopt.tpe][INFO] - TPE using 310/310 trials with best loss 0.189539
[2023-12-01 14:51:13,013][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002483 seconds
[2023-12-01 14:51:13,013][hyperopt.tpe][INFO] - TPE using 311/311 trials with best loss 0.189539
[2023-12-01 14:51:13,147][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002517 seconds
[2023-12-01 14:51:13,148][hyperopt.tpe][INFO] - TPE using 312/312 trials with best loss 0.189539
[2023-12-01 14:51:13,209][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002469 seconds
[2023-12-01 14:51:13,209][hyperopt.tpe][INFO] - TPE using 313/313 trials with best loss 0.189539
[2023-12-01 14:51:13,332][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002477 seconds
[2023-12-01 14:51:13,332][hyperopt.tpe][INFO] - TPE using 314/314 trials with best loss 0.189539
[2023-12-01 14:51:13,501][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002485 seconds
[2023-12-01 14:51:13,501][hyperopt.tpe][INFO] - TPE using 315/315 trials with best loss 0.189539
[2023-12-01 14:51:13,621][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002639 seconds
[2023-12-01 14:51:13,621][hyperopt.tpe][INFO] - TPE using 316/316 trials with best loss 0.189539
[2023-12-01 14:51:13,715][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002452 seconds
[2023-12-01 14:51:13,715][hyperopt.tpe][INFO] - TPE using 317/317 trials with best loss 0.189539
[2023-12-01 14:51:13,825][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002484 seconds
[2023-12-01 14:51:13,825][hyperopt.tpe][INFO] - TPE using 318/318 trials with best loss 0.189539
[2023-12-01 14:51:13,926][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002483 seconds
[2023-12-01 14:51:13,926][hyperopt.tpe][INFO] - TPE using 319/319 trials with best loss 0.189539
[2023-12-01 14:51:14,034][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002484 seconds
[2023-12-01 14:51:14,034][hyperopt.tpe][INFO] - TPE using 320/320 trials with best loss 0.189539
[2023-12-01 14:51:14,082][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002510 seconds
[2023-12-01 14:51:14,082][hyperopt.tpe][INFO] - TPE using 321/321 trials with best loss 0.189539
[2023-12-01 14:51:14,199][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002501 seconds
[2023-12-01 14:51:14,200][hyperopt.tpe][INFO] - TPE using 322/322 trials with best loss 0.189539
[2023-12-01 14:51:14,356][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002487 seconds
[2023-12-01 14:51:14,357][hyperopt.tpe][INFO] - TPE using 323/323 trials with best loss 0.189539
[2023-12-01 14:51:14,532][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002554 seconds
[2023-12-01 14:51:14,532][hyperopt.tpe][INFO] - TPE using 324/324 trials with best loss 0.189539
[2023-12-01 14:51:14,645][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002472 seconds
[2023-12-01 14:51:14,645][hyperopt.tpe][INFO] - TPE using 325/325 trials with best loss 0.189539
[2023-12-01 14:51:14,776][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002599 seconds
[2023-12-01 14:51:14,777][hyperopt.tpe][INFO] - TPE using 326/326 trials with best loss 0.189539
[2023-12-01 14:51:14,851][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002457 seconds
[2023-12-01 14:51:14,851][hyperopt.tpe][INFO] - TPE using 327/327 trials with best loss 0.189539
[2023-12-01 14:51:14,917][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002463 seconds
[2023-12-01 14:51:14,918][hyperopt.tpe][INFO] - TPE using 328/328 trials with best loss 0.189539
[2023-12-01 14:51:15,053][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002501 seconds
[2023-12-01 14:51:15,054][hyperopt.tpe][INFO] - TPE using 329/329 trials with best loss 0.189539
[2023-12-01 14:51:15,160][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002484 seconds
[2023-12-01 14:51:15,160][hyperopt.tpe][INFO] - TPE using 330/330 trials with best loss 0.189539
[2023-12-01 14:51:15,270][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002493 seconds
[2023-12-01 14:51:15,271][hyperopt.tpe][INFO] - TPE using 331/331 trials with best loss 0.189539
[2023-12-01 14:51:15,378][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002490 seconds
[2023-12-01 14:51:15,379][hyperopt.tpe][INFO] - TPE using 332/332 trials with best loss 0.189539
[2023-12-01 14:51:15,489][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002471 seconds
[2023-12-01 14:51:15,489][hyperopt.tpe][INFO] - TPE using 333/333 trials with best loss 0.189539
[2023-12-01 14:51:15,604][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002493 seconds
[2023-12-01 14:51:15,605][hyperopt.tpe][INFO] - TPE using 334/334 trials with best loss 0.189539
[2023-12-01 14:51:15,698][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002464 seconds
[2023-12-01 14:51:15,699][hyperopt.tpe][INFO] - TPE using 335/335 trials with best loss 0.189539
[2023-12-01 14:51:15,768][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002535 seconds
[2023-12-01 14:51:15,768][hyperopt.tpe][INFO] - TPE using 336/336 trials with best loss 0.189539
[2023-12-01 14:51:15,868][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002470 seconds
[2023-12-01 14:51:15,868][hyperopt.tpe][INFO] - TPE using 337/337 trials with best loss 0.189539
[2023-12-01 14:51:16,002][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002551 seconds
[2023-12-01 14:51:16,002][hyperopt.tpe][INFO] - TPE using 338/338 trials with best loss 0.189539
[2023-12-01 14:51:16,163][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002498 seconds
[2023-12-01 14:51:16,164][hyperopt.tpe][INFO] - TPE using 339/339 trials with best loss 0.189539
[2023-12-01 14:51:16,283][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002474 seconds
[2023-12-01 14:51:16,283][hyperopt.tpe][INFO] - TPE using 340/340 trials with best loss 0.189539
[2023-12-01 14:51:16,372][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002475 seconds
[2023-12-01 14:51:16,373][hyperopt.tpe][INFO] - TPE using 341/341 trials with best loss 0.189539
[2023-12-01 14:51:16,497][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002489 seconds
[2023-12-01 14:51:16,497][hyperopt.tpe][INFO] - TPE using 342/342 trials with best loss 0.189539
[2023-12-01 14:51:16,630][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002497 seconds
[2023-12-01 14:51:16,630][hyperopt.tpe][INFO] - TPE using 343/343 trials with best loss 0.189539
[2023-12-01 14:51:16,721][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002490 seconds
[2023-12-01 14:51:16,721][hyperopt.tpe][INFO] - TPE using 344/344 trials with best loss 0.189539
[2023-12-01 14:51:16,775][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002466 seconds
[2023-12-01 14:51:16,776][hyperopt.tpe][INFO] - TPE using 345/345 trials with best loss 0.189539
[2023-12-01 14:51:16,883][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002489 seconds
[2023-12-01 14:51:16,884][hyperopt.tpe][INFO] - TPE using 346/346 trials with best loss 0.189539
[2023-12-01 14:51:17,003][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002522 seconds
[2023-12-01 14:51:17,003][hyperopt.tpe][INFO] - TPE using 347/347 trials with best loss 0.189539
[2023-12-01 14:51:17,166][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002504 seconds
[2023-12-01 14:51:17,167][hyperopt.tpe][INFO] - TPE using 348/348 trials with best loss 0.189539
[2023-12-01 14:51:17,294][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002473 seconds
[2023-12-01 14:51:17,295][hyperopt.tpe][INFO] - TPE using 349/349 trials with best loss 0.189539
[2023-12-01 14:51:17,466][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002493 seconds
[2023-12-01 14:51:17,466][hyperopt.tpe][INFO] - TPE using 350/350 trials with best loss 0.189539
[2023-12-01 14:51:17,534][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002484 seconds
[2023-12-01 14:51:17,535][hyperopt.tpe][INFO] - TPE using 351/351 trials with best loss 0.189539
[2023-12-01 14:51:17,676][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002523 seconds
[2023-12-01 14:51:17,676][hyperopt.tpe][INFO] - TPE using 352/352 trials with best loss 0.189539
[2023-12-01 14:51:17,735][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002506 seconds
[2023-12-01 14:51:17,735][hyperopt.tpe][INFO] - TPE using 353/353 trials with best loss 0.189539
[2023-12-01 14:51:17,856][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002496 seconds
[2023-12-01 14:51:17,856][hyperopt.tpe][INFO] - TPE using 354/354 trials with best loss 0.189539
[2023-12-01 14:51:17,997][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002475 seconds
[2023-12-01 14:51:17,997][hyperopt.tpe][INFO] - TPE using 355/355 trials with best loss 0.189539
[2023-12-01 14:51:18,133][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002632 seconds
[2023-12-01 14:51:18,134][hyperopt.tpe][INFO] - TPE using 356/356 trials with best loss 0.189539
[2023-12-01 14:51:18,268][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002498 seconds
[2023-12-01 14:51:18,269][hyperopt.tpe][INFO] - TPE using 357/357 trials with best loss 0.189539
[2023-12-01 14:51:18,379][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002472 seconds
[2023-12-01 14:51:18,379][hyperopt.tpe][INFO] - TPE using 358/358 trials with best loss 0.189539
[2023-12-01 14:51:18,459][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002475 seconds
[2023-12-01 14:51:18,460][hyperopt.tpe][INFO] - TPE using 359/359 trials with best loss 0.189539
[2023-12-01 14:51:18,569][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002476 seconds
[2023-12-01 14:51:18,569][hyperopt.tpe][INFO] - TPE using 360/360 trials with best loss 0.189539
[2023-12-01 14:51:18,624][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002486 seconds
[2023-12-01 14:51:18,624][hyperopt.tpe][INFO] - TPE using 361/361 trials with best loss 0.189539
[2023-12-01 14:51:18,713][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002474 seconds
[2023-12-01 14:51:18,714][hyperopt.tpe][INFO] - TPE using 362/362 trials with best loss 0.189539
[2023-12-01 14:51:18,870][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002506 seconds
[2023-12-01 14:51:18,870][hyperopt.tpe][INFO] - TPE using 363/363 trials with best loss 0.189539
[2023-12-01 14:51:18,992][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002483 seconds
[2023-12-01 14:51:18,992][hyperopt.tpe][INFO] - TPE using 364/364 trials with best loss 0.189539
[2023-12-01 14:51:19,138][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002499 seconds
[2023-12-01 14:51:19,139][hyperopt.tpe][INFO] - TPE using 365/365 trials with best loss 0.189539
[2023-12-01 14:51:19,274][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002544 seconds
[2023-12-01 14:51:19,274][hyperopt.tpe][INFO] - TPE using 366/366 trials with best loss 0.189539
[2023-12-01 14:51:19,376][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002485 seconds
[2023-12-01 14:51:19,377][hyperopt.tpe][INFO] - TPE using 367/367 trials with best loss 0.189539
[2023-12-01 14:51:19,492][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002527 seconds
[2023-12-01 14:51:19,492][hyperopt.tpe][INFO] - TPE using 368/368 trials with best loss 0.189539
[2023-12-01 14:51:19,548][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002463 seconds
[2023-12-01 14:51:19,548][hyperopt.tpe][INFO] - TPE using 369/369 trials with best loss 0.189539
[2023-12-01 14:51:19,675][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002479 seconds
[2023-12-01 14:51:19,676][hyperopt.tpe][INFO] - TPE using 370/370 trials with best loss 0.189539
[2023-12-01 14:51:19,786][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002490 seconds
[2023-12-01 14:51:19,786][hyperopt.tpe][INFO] - TPE using 371/371 trials with best loss 0.189539
[2023-12-01 14:51:19,921][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002586 seconds
[2023-12-01 14:51:19,921][hyperopt.tpe][INFO] - TPE using 372/372 trials with best loss 0.189539
[2023-12-01 14:51:20,027][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002470 seconds
[2023-12-01 14:51:20,028][hyperopt.tpe][INFO] - TPE using 373/373 trials with best loss 0.189539
[2023-12-01 14:51:20,198][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002507 seconds
[2023-12-01 14:51:20,198][hyperopt.tpe][INFO] - TPE using 374/374 trials with best loss 0.189539
[2023-12-01 14:51:20,280][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002476 seconds
[2023-12-01 14:51:20,280][hyperopt.tpe][INFO] - TPE using 375/375 trials with best loss 0.189539
[2023-12-01 14:51:20,390][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002500 seconds
[2023-12-01 14:51:20,391][hyperopt.tpe][INFO] - TPE using 376/376 trials with best loss 0.189539
[2023-12-01 14:51:20,445][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002555 seconds
[2023-12-01 14:51:20,445][hyperopt.tpe][INFO] - TPE using 377/377 trials with best loss 0.189539
[2023-12-01 14:51:20,572][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002504 seconds
[2023-12-01 14:51:20,572][hyperopt.tpe][INFO] - TPE using 378/378 trials with best loss 0.189539
[2023-12-01 14:51:20,756][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002502 seconds
[2023-12-01 14:51:20,757][hyperopt.tpe][INFO] - TPE using 379/379 trials with best loss 0.189539
[2023-12-01 14:51:20,885][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002522 seconds
[2023-12-01 14:51:20,885][hyperopt.tpe][INFO] - TPE using 380/380 trials with best loss 0.189539
[2023-12-01 14:51:20,975][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002482 seconds
[2023-12-01 14:51:20,975][hyperopt.tpe][INFO] - TPE using 381/381 trials with best loss 0.189539
[2023-12-01 14:51:21,096][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002542 seconds
[2023-12-01 14:51:21,097][hyperopt.tpe][INFO] - TPE using 382/382 trials with best loss 0.189539
[2023-12-01 14:51:21,192][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002460 seconds
[2023-12-01 14:51:21,192][hyperopt.tpe][INFO] - TPE using 383/383 trials with best loss 0.189539
[2023-12-01 14:51:21,315][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002490 seconds
[2023-12-01 14:51:21,316][hyperopt.tpe][INFO] - TPE using 384/384 trials with best loss 0.189539
[2023-12-01 14:51:21,380][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002491 seconds
[2023-12-01 14:51:21,380][hyperopt.tpe][INFO] - TPE using 385/385 trials with best loss 0.189539
[2023-12-01 14:51:21,514][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002528 seconds
[2023-12-01 14:51:21,515][hyperopt.tpe][INFO] - TPE using 386/386 trials with best loss 0.189539
[2023-12-01 14:51:21,631][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002540 seconds
[2023-12-01 14:51:21,631][hyperopt.tpe][INFO] - TPE using 387/387 trials with best loss 0.189539
[2023-12-01 14:51:21,740][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002494 seconds
[2023-12-01 14:51:21,741][hyperopt.tpe][INFO] - TPE using 388/388 trials with best loss 0.189539
[2023-12-01 14:51:21,872][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002488 seconds
[2023-12-01 14:51:21,873][hyperopt.tpe][INFO] - TPE using 389/389 trials with best loss 0.189539
[2023-12-01 14:51:21,983][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002480 seconds
[2023-12-01 14:51:21,983][hyperopt.tpe][INFO] - TPE using 390/390 trials with best loss 0.189539
[2023-12-01 14:51:22,052][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002480 seconds
[2023-12-01 14:51:22,053][hyperopt.tpe][INFO] - TPE using 391/391 trials with best loss 0.189539
[2023-12-01 14:51:22,190][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002599 seconds
[2023-12-01 14:51:22,190][hyperopt.tpe][INFO] - TPE using 392/392 trials with best loss 0.189539
[2023-12-01 14:51:22,248][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002502 seconds
[2023-12-01 14:51:22,248][hyperopt.tpe][INFO] - TPE using 393/393 trials with best loss 0.189539
[2023-12-01 14:51:22,387][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002494 seconds
[2023-12-01 14:51:22,387][hyperopt.tpe][INFO] - TPE using 394/394 trials with best loss 0.189539
[2023-12-01 14:51:22,526][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002503 seconds
[2023-12-01 14:51:22,526][hyperopt.tpe][INFO] - TPE using 395/395 trials with best loss 0.189539
[2023-12-01 14:51:22,677][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002521 seconds
[2023-12-01 14:51:22,677][hyperopt.tpe][INFO] - TPE using 396/396 trials with best loss 0.189539
[2023-12-01 14:51:22,775][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002545 seconds
[2023-12-01 14:51:22,776][hyperopt.tpe][INFO] - TPE using 397/397 trials with best loss 0.189539
[2023-12-01 14:51:22,898][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002486 seconds
[2023-12-01 14:51:22,898][hyperopt.tpe][INFO] - TPE using 398/398 trials with best loss 0.189539
[2023-12-01 14:51:22,997][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002487 seconds
[2023-12-01 14:51:22,998][hyperopt.tpe][INFO] - TPE using 399/399 trials with best loss 0.189539
[2023-12-01 14:51:23,132][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002510 seconds
[2023-12-01 14:51:23,132][hyperopt.tpe][INFO] - TPE using 400/400 trials with best loss 0.189539
