[2023-12-01 14:51:25,935][root][INFO] - Experiment name: xgb_regression_da_and_d1_hyperopt_tune_with_day
[2023-12-01 14:52:07,020][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002547 seconds
[2023-12-01 14:52:07,020][hyperopt.tpe][INFO] - TPE using 267/267 trials with best loss 0.260384
[2023-12-01 14:52:07,194][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002446 seconds
[2023-12-01 14:52:07,194][hyperopt.tpe][INFO] - TPE using 268/268 trials with best loss 0.260384
[2023-12-01 14:52:07,368][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002457 seconds
[2023-12-01 14:52:07,369][hyperopt.tpe][INFO] - TPE using 269/269 trials with best loss 0.260384
[2023-12-01 14:52:07,504][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002434 seconds
[2023-12-01 14:52:07,505][hyperopt.tpe][INFO] - TPE using 270/270 trials with best loss 0.260384
[2023-12-01 14:52:07,678][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002496 seconds
[2023-12-01 14:52:07,678][hyperopt.tpe][INFO] - TPE using 271/271 trials with best loss 0.260384
[2023-12-01 14:52:07,850][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002427 seconds
[2023-12-01 14:52:07,851][hyperopt.tpe][INFO] - TPE using 272/272 trials with best loss 0.260384
[2023-12-01 14:52:08,024][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002480 seconds
[2023-12-01 14:52:08,025][hyperopt.tpe][INFO] - TPE using 273/273 trials with best loss 0.260384
[2023-12-01 14:52:08,133][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002448 seconds
[2023-12-01 14:52:08,133][hyperopt.tpe][INFO] - TPE using 274/274 trials with best loss 0.260384
[2023-12-01 14:52:08,307][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002484 seconds
[2023-12-01 14:52:08,307][hyperopt.tpe][INFO] - TPE using 275/275 trials with best loss 0.260384
[2023-12-01 14:52:08,411][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002446 seconds
[2023-12-01 14:52:08,412][hyperopt.tpe][INFO] - TPE using 276/276 trials with best loss 0.260384
[2023-12-01 14:52:08,595][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002444 seconds
[2023-12-01 14:52:08,595][hyperopt.tpe][INFO] - TPE using 277/277 trials with best loss 0.260384
[2023-12-01 14:52:08,768][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002450 seconds
[2023-12-01 14:52:08,768][hyperopt.tpe][INFO] - TPE using 278/278 trials with best loss 0.260384
[2023-12-01 14:52:08,823][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002441 seconds
[2023-12-01 14:52:08,824][hyperopt.tpe][INFO] - TPE using 279/279 trials with best loss 0.260384
[2023-12-01 14:52:09,038][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002484 seconds
[2023-12-01 14:52:09,039][hyperopt.tpe][INFO] - TPE using 280/280 trials with best loss 0.260384
[2023-12-01 14:52:09,188][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002415 seconds
[2023-12-01 14:52:09,188][hyperopt.tpe][INFO] - TPE using 281/281 trials with best loss 0.260384
[2023-12-01 14:52:09,319][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002436 seconds
[2023-12-01 14:52:09,319][hyperopt.tpe][INFO] - TPE using 282/282 trials with best loss 0.260384
[2023-12-01 14:52:09,427][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002411 seconds
[2023-12-01 14:52:09,428][hyperopt.tpe][INFO] - TPE using 283/283 trials with best loss 0.260384
[2023-12-01 14:52:09,601][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002444 seconds
[2023-12-01 14:52:09,602][hyperopt.tpe][INFO] - TPE using 284/284 trials with best loss 0.260384
[2023-12-01 14:52:09,768][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002414 seconds
[2023-12-01 14:52:09,768][hyperopt.tpe][INFO] - TPE using 285/285 trials with best loss 0.260384
[2023-12-01 14:52:09,824][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002431 seconds
[2023-12-01 14:52:09,824][hyperopt.tpe][INFO] - TPE using 286/286 trials with best loss 0.260384
[2023-12-01 14:52:09,998][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002449 seconds
[2023-12-01 14:52:09,999][hyperopt.tpe][INFO] - TPE using 287/287 trials with best loss 0.260384
[2023-12-01 14:52:10,150][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002441 seconds
[2023-12-01 14:52:10,151][hyperopt.tpe][INFO] - TPE using 288/288 trials with best loss 0.260384
[2023-12-01 14:52:10,255][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002428 seconds
[2023-12-01 14:52:10,255][hyperopt.tpe][INFO] - TPE using 289/289 trials with best loss 0.260384
[2023-12-01 14:52:10,435][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002412 seconds
[2023-12-01 14:52:10,436][hyperopt.tpe][INFO] - TPE using 290/290 trials with best loss 0.260384
[2023-12-01 14:52:10,609][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002562 seconds
[2023-12-01 14:52:10,610][hyperopt.tpe][INFO] - TPE using 291/291 trials with best loss 0.260384
[2023-12-01 14:52:10,657][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002415 seconds
[2023-12-01 14:52:10,657][hyperopt.tpe][INFO] - TPE using 292/292 trials with best loss 0.260384
[2023-12-01 14:52:10,825][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002425 seconds
[2023-12-01 14:52:10,825][hyperopt.tpe][INFO] - TPE using 293/293 trials with best loss 0.260384
[2023-12-01 14:52:10,974][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002407 seconds
[2023-12-01 14:52:10,974][hyperopt.tpe][INFO] - TPE using 294/294 trials with best loss 0.260384
[2023-12-01 14:52:11,147][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002445 seconds
[2023-12-01 14:52:11,148][hyperopt.tpe][INFO] - TPE using 295/295 trials with best loss 0.260384
[2023-12-01 14:52:11,282][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002511 seconds
[2023-12-01 14:52:11,282][hyperopt.tpe][INFO] - TPE using 296/296 trials with best loss 0.260384
[2023-12-01 14:52:11,444][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002408 seconds
[2023-12-01 14:52:11,444][hyperopt.tpe][INFO] - TPE using 297/297 trials with best loss 0.260384
[2023-12-01 14:52:11,591][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002423 seconds
[2023-12-01 14:52:11,591][hyperopt.tpe][INFO] - TPE using 298/298 trials with best loss 0.260384
[2023-12-01 14:52:11,792][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002404 seconds
[2023-12-01 14:52:11,792][hyperopt.tpe][INFO] - TPE using 299/299 trials with best loss 0.260384
[2023-12-01 14:52:11,854][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002457 seconds
[2023-12-01 14:52:11,855][hyperopt.tpe][INFO] - TPE using 300/300 trials with best loss 0.260384
[2023-12-01 14:52:11,963][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002493 seconds
[2023-12-01 14:52:11,963][hyperopt.tpe][INFO] - TPE using 301/301 trials with best loss 0.260384
[2023-12-01 14:52:12,042][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002422 seconds
[2023-12-01 14:52:12,042][hyperopt.tpe][INFO] - TPE using 302/302 trials with best loss 0.260384
[2023-12-01 14:52:12,223][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002430 seconds
[2023-12-01 14:52:12,223][hyperopt.tpe][INFO] - TPE using 303/303 trials with best loss 0.260384
[2023-12-01 14:52:12,427][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002440 seconds
[2023-12-01 14:52:12,428][hyperopt.tpe][INFO] - TPE using 304/304 trials with best loss 0.260384
[2023-12-01 14:52:12,594][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002450 seconds
[2023-12-01 14:52:12,594][hyperopt.tpe][INFO] - TPE using 305/305 trials with best loss 0.260384
[2023-12-01 14:52:12,729][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002526 seconds
[2023-12-01 14:52:12,729][hyperopt.tpe][INFO] - TPE using 306/306 trials with best loss 0.260384
[2023-12-01 14:52:12,902][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002436 seconds
[2023-12-01 14:52:12,902][hyperopt.tpe][INFO] - TPE using 307/307 trials with best loss 0.260384
[2023-12-01 14:52:13,082][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002429 seconds
[2023-12-01 14:52:13,083][hyperopt.tpe][INFO] - TPE using 308/308 trials with best loss 0.260384
[2023-12-01 14:52:13,220][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002439 seconds
[2023-12-01 14:52:13,220][hyperopt.tpe][INFO] - TPE using 309/309 trials with best loss 0.260384
[2023-12-01 14:52:13,329][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002446 seconds
[2023-12-01 14:52:13,329][hyperopt.tpe][INFO] - TPE using 310/310 trials with best loss 0.260384
[2023-12-01 14:52:13,387][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002425 seconds
[2023-12-01 14:52:13,387][hyperopt.tpe][INFO] - TPE using 311/311 trials with best loss 0.260384
[2023-12-01 14:52:13,501][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002465 seconds
[2023-12-01 14:52:13,501][hyperopt.tpe][INFO] - TPE using 312/312 trials with best loss 0.260384
[2023-12-01 14:52:13,674][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002414 seconds
[2023-12-01 14:52:13,674][hyperopt.tpe][INFO] - TPE using 313/313 trials with best loss 0.260384
[2023-12-01 14:52:13,842][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002433 seconds
[2023-12-01 14:52:13,843][hyperopt.tpe][INFO] - TPE using 314/314 trials with best loss 0.260384
[2023-12-01 14:52:13,998][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002418 seconds
[2023-12-01 14:52:13,998][hyperopt.tpe][INFO] - TPE using 315/315 trials with best loss 0.260384
[2023-12-01 14:52:14,124][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002476 seconds
[2023-12-01 14:52:14,125][hyperopt.tpe][INFO] - TPE using 316/316 trials with best loss 0.260384
[2023-12-01 14:52:14,325][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002452 seconds
[2023-12-01 14:52:14,325][hyperopt.tpe][INFO] - TPE using 317/317 trials with best loss 0.260384
[2023-12-01 14:52:14,495][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002417 seconds
[2023-12-01 14:52:14,495][hyperopt.tpe][INFO] - TPE using 318/318 trials with best loss 0.260384
[2023-12-01 14:52:14,604][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002409 seconds
[2023-12-01 14:52:14,604][hyperopt.tpe][INFO] - TPE using 319/319 trials with best loss 0.260384
[2023-12-01 14:52:14,736][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002424 seconds
[2023-12-01 14:52:14,737][hyperopt.tpe][INFO] - TPE using 320/320 trials with best loss 0.260384
[2023-12-01 14:52:14,847][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002442 seconds
[2023-12-01 14:52:14,847][hyperopt.tpe][INFO] - TPE using 321/321 trials with best loss 0.260384
[2023-12-01 14:52:14,902][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002427 seconds
[2023-12-01 14:52:14,902][hyperopt.tpe][INFO] - TPE using 322/322 trials with best loss 0.260384
[2023-12-01 14:52:15,090][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002429 seconds
[2023-12-01 14:52:15,090][hyperopt.tpe][INFO] - TPE using 323/323 trials with best loss 0.260384
[2023-12-01 14:52:15,240][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002438 seconds
[2023-12-01 14:52:15,240][hyperopt.tpe][INFO] - TPE using 324/324 trials with best loss 0.260384
[2023-12-01 14:52:15,454][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002441 seconds
[2023-12-01 14:52:15,454][hyperopt.tpe][INFO] - TPE using 325/325 trials with best loss 0.260384
[2023-12-01 14:52:15,581][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002416 seconds
[2023-12-01 14:52:15,581][hyperopt.tpe][INFO] - TPE using 326/326 trials with best loss 0.260384
[2023-12-01 14:52:15,759][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002455 seconds
[2023-12-01 14:52:15,759][hyperopt.tpe][INFO] - TPE using 327/327 trials with best loss 0.260384
[2023-12-01 14:52:15,888][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002424 seconds
[2023-12-01 14:52:15,889][hyperopt.tpe][INFO] - TPE using 328/328 trials with best loss 0.260384
[2023-12-01 14:52:16,050][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002405 seconds
[2023-12-01 14:52:16,050][hyperopt.tpe][INFO] - TPE using 329/329 trials with best loss 0.260384
[2023-12-01 14:52:16,196][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002436 seconds
[2023-12-01 14:52:16,197][hyperopt.tpe][INFO] - TPE using 330/330 trials with best loss 0.260384
[2023-12-01 14:52:16,280][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002429 seconds
[2023-12-01 14:52:16,280][hyperopt.tpe][INFO] - TPE using 331/331 trials with best loss 0.260384
[2023-12-01 14:52:16,487][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002454 seconds
[2023-12-01 14:52:16,488][hyperopt.tpe][INFO] - TPE using 332/332 trials with best loss 0.260384
[2023-12-01 14:52:16,541][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002424 seconds
[2023-12-01 14:52:16,541][hyperopt.tpe][INFO] - TPE using 333/333 trials with best loss 0.260384
[2023-12-01 14:52:16,750][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002437 seconds
[2023-12-01 14:52:16,750][hyperopt.tpe][INFO] - TPE using 334/334 trials with best loss 0.260384
[2023-12-01 14:52:16,947][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002439 seconds
[2023-12-01 14:52:16,947][hyperopt.tpe][INFO] - TPE using 335/335 trials with best loss 0.260384
[2023-12-01 14:52:17,099][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002496 seconds
[2023-12-01 14:52:17,100][hyperopt.tpe][INFO] - TPE using 336/336 trials with best loss 0.260384
[2023-12-01 14:52:17,188][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002408 seconds
[2023-12-01 14:52:17,188][hyperopt.tpe][INFO] - TPE using 337/337 trials with best loss 0.260384
[2023-12-01 14:52:17,393][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002431 seconds
[2023-12-01 14:52:17,394][hyperopt.tpe][INFO] - TPE using 338/338 trials with best loss 0.260384
[2023-12-01 14:52:17,560][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002416 seconds
[2023-12-01 14:52:17,560][hyperopt.tpe][INFO] - TPE using 339/339 trials with best loss 0.260384
[2023-12-01 14:52:17,728][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002426 seconds
[2023-12-01 14:52:17,728][hyperopt.tpe][INFO] - TPE using 340/340 trials with best loss 0.260384
[2023-12-01 14:52:17,782][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002500 seconds
[2023-12-01 14:52:17,782][hyperopt.tpe][INFO] - TPE using 341/341 trials with best loss 0.260384
[2023-12-01 14:52:17,874][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002426 seconds
[2023-12-01 14:52:17,874][hyperopt.tpe][INFO] - TPE using 342/342 trials with best loss 0.260384
[2023-12-01 14:52:18,138][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002449 seconds
[2023-12-01 14:52:18,138][hyperopt.tpe][INFO] - TPE using 343/343 trials with best loss 0.260384
[2023-12-01 14:52:18,295][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002424 seconds
[2023-12-01 14:52:18,295][hyperopt.tpe][INFO] - TPE using 344/344 trials with best loss 0.260384
[2023-12-01 14:52:18,469][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002448 seconds
[2023-12-01 14:52:18,470][hyperopt.tpe][INFO] - TPE using 345/345 trials with best loss 0.260384
[2023-12-01 14:52:18,579][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002505 seconds
[2023-12-01 14:52:18,579][hyperopt.tpe][INFO] - TPE using 346/346 trials with best loss 0.260384
[2023-12-01 14:52:18,688][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002434 seconds
[2023-12-01 14:52:18,689][hyperopt.tpe][INFO] - TPE using 347/347 trials with best loss 0.260384
[2023-12-01 14:52:18,868][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002418 seconds
[2023-12-01 14:52:18,868][hyperopt.tpe][INFO] - TPE using 348/348 trials with best loss 0.260384
[2023-12-01 14:52:19,042][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002441 seconds
[2023-12-01 14:52:19,042][hyperopt.tpe][INFO] - TPE using 349/349 trials with best loss 0.260384
[2023-12-01 14:52:19,193][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002419 seconds
[2023-12-01 14:52:19,193][hyperopt.tpe][INFO] - TPE using 350/350 trials with best loss 0.260384
[2023-12-01 14:52:19,292][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002557 seconds
[2023-12-01 14:52:19,292][hyperopt.tpe][INFO] - TPE using 351/351 trials with best loss 0.260384
[2023-12-01 14:52:19,357][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002419 seconds
[2023-12-01 14:52:19,357][hyperopt.tpe][INFO] - TPE using 352/352 trials with best loss 0.260384
[2023-12-01 14:52:19,595][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002455 seconds
[2023-12-01 14:52:19,595][hyperopt.tpe][INFO] - TPE using 353/353 trials with best loss 0.260384
[2023-12-01 14:52:19,750][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002429 seconds
[2023-12-01 14:52:19,750][hyperopt.tpe][INFO] - TPE using 354/354 trials with best loss 0.260384
[2023-12-01 14:52:19,859][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002436 seconds
[2023-12-01 14:52:19,860][hyperopt.tpe][INFO] - TPE using 355/355 trials with best loss 0.260384
[2023-12-01 14:52:20,027][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002574 seconds
[2023-12-01 14:52:20,028][hyperopt.tpe][INFO] - TPE using 356/356 trials with best loss 0.260384
[2023-12-01 14:52:20,161][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002445 seconds
[2023-12-01 14:52:20,162][hyperopt.tpe][INFO] - TPE using 357/357 trials with best loss 0.260384
[2023-12-01 14:52:20,330][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002438 seconds
[2023-12-01 14:52:20,330][hyperopt.tpe][INFO] - TPE using 358/358 trials with best loss 0.260384
[2023-12-01 14:52:20,499][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002456 seconds
[2023-12-01 14:52:20,499][hyperopt.tpe][INFO] - TPE using 359/359 trials with best loss 0.260384
[2023-12-01 14:52:20,632][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002432 seconds
[2023-12-01 14:52:20,632][hyperopt.tpe][INFO] - TPE using 360/360 trials with best loss 0.260384
[2023-12-01 14:52:20,729][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002505 seconds
[2023-12-01 14:52:20,729][hyperopt.tpe][INFO] - TPE using 361/361 trials with best loss 0.260384
[2023-12-01 14:52:20,802][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002454 seconds
[2023-12-01 14:52:20,802][hyperopt.tpe][INFO] - TPE using 362/362 trials with best loss 0.260384
[2023-12-01 14:52:20,980][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002401 seconds
[2023-12-01 14:52:20,980][hyperopt.tpe][INFO] - TPE using 363/363 trials with best loss 0.260384
[2023-12-01 14:52:21,090][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002414 seconds
[2023-12-01 14:52:21,090][hyperopt.tpe][INFO] - TPE using 364/364 trials with best loss 0.260384
[2023-12-01 14:52:21,233][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002407 seconds
[2023-12-01 14:52:21,233][hyperopt.tpe][INFO] - TPE using 365/365 trials with best loss 0.260384
[2023-12-01 14:52:21,409][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002544 seconds
[2023-12-01 14:52:21,409][hyperopt.tpe][INFO] - TPE using 366/366 trials with best loss 0.260384
[2023-12-01 14:52:21,573][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.049537 seconds
[2023-12-01 14:52:21,573][hyperopt.tpe][INFO] - TPE using 367/367 trials with best loss 0.260384
[2023-12-01 14:52:21,766][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002460 seconds
[2023-12-01 14:52:21,766][hyperopt.tpe][INFO] - TPE using 368/368 trials with best loss 0.260384
[2023-12-01 14:52:21,941][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002457 seconds
[2023-12-01 14:52:21,941][hyperopt.tpe][INFO] - TPE using 369/369 trials with best loss 0.260384
[2023-12-01 14:52:22,152][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002567 seconds
[2023-12-01 14:52:22,153][hyperopt.tpe][INFO] - TPE using 370/370 trials with best loss 0.260384
[2023-12-01 14:52:22,212][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002447 seconds
[2023-12-01 14:52:22,213][hyperopt.tpe][INFO] - TPE using 371/371 trials with best loss 0.260384
[2023-12-01 14:52:22,294][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002467 seconds
[2023-12-01 14:52:22,294][hyperopt.tpe][INFO] - TPE using 372/372 trials with best loss 0.260384
[2023-12-01 14:52:22,403][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002467 seconds
[2023-12-01 14:52:22,404][hyperopt.tpe][INFO] - TPE using 373/373 trials with best loss 0.260384
[2023-12-01 14:52:22,568][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002439 seconds
[2023-12-01 14:52:22,568][hyperopt.tpe][INFO] - TPE using 374/374 trials with best loss 0.260384
[2023-12-01 14:52:22,736][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002456 seconds
[2023-12-01 14:52:22,737][hyperopt.tpe][INFO] - TPE using 375/375 trials with best loss 0.260384
[2023-12-01 14:52:22,905][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002468 seconds
[2023-12-01 14:52:22,905][hyperopt.tpe][INFO] - TPE using 376/376 trials with best loss 0.260384
[2023-12-01 14:52:23,038][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002438 seconds
[2023-12-01 14:52:23,039][hyperopt.tpe][INFO] - TPE using 377/377 trials with best loss 0.260384
[2023-12-01 14:52:23,211][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002432 seconds
[2023-12-01 14:52:23,212][hyperopt.tpe][INFO] - TPE using 378/378 trials with best loss 0.260384
[2023-12-01 14:52:23,426][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002455 seconds
[2023-12-01 14:52:23,426][hyperopt.tpe][INFO] - TPE using 379/379 trials with best loss 0.260384
[2023-12-01 14:52:23,572][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002466 seconds
[2023-12-01 14:52:23,572][hyperopt.tpe][INFO] - TPE using 380/380 trials with best loss 0.260384
[2023-12-01 14:52:23,672][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002493 seconds
[2023-12-01 14:52:23,672][hyperopt.tpe][INFO] - TPE using 381/381 trials with best loss 0.260384
[2023-12-01 14:52:23,720][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002455 seconds
[2023-12-01 14:52:23,721][hyperopt.tpe][INFO] - TPE using 382/382 trials with best loss 0.260384
[2023-12-01 14:52:23,890][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002451 seconds
[2023-12-01 14:52:23,890][hyperopt.tpe][INFO] - TPE using 383/383 trials with best loss 0.260384
[2023-12-01 14:52:24,058][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002442 seconds
[2023-12-01 14:52:24,058][hyperopt.tpe][INFO] - TPE using 384/384 trials with best loss 0.260384
[2023-12-01 14:52:24,255][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002550 seconds
[2023-12-01 14:52:24,255][hyperopt.tpe][INFO] - TPE using 385/385 trials with best loss 0.260384
[2023-12-01 14:52:24,388][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002439 seconds
[2023-12-01 14:52:24,388][hyperopt.tpe][INFO] - TPE using 386/386 trials with best loss 0.260384
[2023-12-01 14:52:24,521][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002434 seconds
[2023-12-01 14:52:24,521][hyperopt.tpe][INFO] - TPE using 387/387 trials with best loss 0.260384
[2023-12-01 14:52:24,718][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002419 seconds
[2023-12-01 14:52:24,718][hyperopt.tpe][INFO] - TPE using 388/388 trials with best loss 0.260384
[2023-12-01 14:52:24,914][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002441 seconds
[2023-12-01 14:52:24,914][hyperopt.tpe][INFO] - TPE using 389/389 trials with best loss 0.260384
[2023-12-01 14:52:25,064][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002476 seconds
[2023-12-01 14:52:25,064][hyperopt.tpe][INFO] - TPE using 390/390 trials with best loss 0.260384
[2023-12-01 14:52:25,133][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002446 seconds
[2023-12-01 14:52:25,133][hyperopt.tpe][INFO] - TPE using 391/391 trials with best loss 0.260384
[2023-12-01 14:52:25,191][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002408 seconds
[2023-12-01 14:52:25,191][hyperopt.tpe][INFO] - TPE using 392/392 trials with best loss 0.260384
[2023-12-01 14:52:25,360][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002443 seconds
[2023-12-01 14:52:25,360][hyperopt.tpe][INFO] - TPE using 393/393 trials with best loss 0.260384
[2023-12-01 14:52:25,531][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002413 seconds
[2023-12-01 14:52:25,531][hyperopt.tpe][INFO] - TPE using 394/394 trials with best loss 0.260384
[2023-12-01 14:52:25,691][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002429 seconds
[2023-12-01 14:52:25,691][hyperopt.tpe][INFO] - TPE using 395/395 trials with best loss 0.260384
[2023-12-01 14:52:25,866][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002460 seconds
[2023-12-01 14:52:25,867][hyperopt.tpe][INFO] - TPE using 396/396 trials with best loss 0.260334
[2023-12-01 14:52:26,003][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002427 seconds
[2023-12-01 14:52:26,004][hyperopt.tpe][INFO] - TPE using 397/397 trials with best loss 0.260334
[2023-12-01 14:52:26,239][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002427 seconds
[2023-12-01 14:52:26,239][hyperopt.tpe][INFO] - TPE using 398/398 trials with best loss 0.260334
[2023-12-01 14:52:26,415][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002465 seconds
[2023-12-01 14:52:26,415][hyperopt.tpe][INFO] - TPE using 399/399 trials with best loss 0.260334
[2023-12-01 14:52:26,548][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002476 seconds
[2023-12-01 14:52:26,548][hyperopt.tpe][INFO] - TPE using 400/400 trials with best loss 0.260334
