[2024-01-01 12:07:19,325][root][INFO] - Experiment name: xgb_regression_da_and_d1_only_hyperopt_tune_no_reg
[2024-01-01 12:07:56,813][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001881 seconds
[2024-01-01 12:07:56,813][hyperopt.tpe][INFO] - TPE using 267/267 trials with best loss 0.214586
[2024-01-01 12:07:56,985][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001848 seconds
[2024-01-01 12:07:56,985][hyperopt.tpe][INFO] - TPE using 268/268 trials with best loss 0.214586
[2024-01-01 12:07:57,157][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001862 seconds
[2024-01-01 12:07:57,158][hyperopt.tpe][INFO] - TPE using 269/269 trials with best loss 0.214586
[2024-01-01 12:07:57,330][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001860 seconds
[2024-01-01 12:07:57,330][hyperopt.tpe][INFO] - TPE using 270/270 trials with best loss 0.214586
[2024-01-01 12:07:57,501][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001849 seconds
[2024-01-01 12:07:57,502][hyperopt.tpe][INFO] - TPE using 271/271 trials with best loss 0.214586
[2024-01-01 12:07:57,673][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001848 seconds
[2024-01-01 12:07:57,674][hyperopt.tpe][INFO] - TPE using 272/272 trials with best loss 0.214586
[2024-01-01 12:07:57,845][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001873 seconds
[2024-01-01 12:07:57,846][hyperopt.tpe][INFO] - TPE using 273/273 trials with best loss 0.214586
[2024-01-01 12:07:58,018][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001827 seconds
[2024-01-01 12:07:58,018][hyperopt.tpe][INFO] - TPE using 274/274 trials with best loss 0.214586
[2024-01-01 12:07:58,227][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001858 seconds
[2024-01-01 12:07:58,227][hyperopt.tpe][INFO] - TPE using 275/275 trials with best loss 0.214586
[2024-01-01 12:07:58,437][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001862 seconds
[2024-01-01 12:07:58,438][hyperopt.tpe][INFO] - TPE using 276/276 trials with best loss 0.214586
[2024-01-01 12:07:58,610][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001854 seconds
[2024-01-01 12:07:58,610][hyperopt.tpe][INFO] - TPE using 277/277 trials with best loss 0.214586
[2024-01-01 12:07:58,782][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001834 seconds
[2024-01-01 12:07:58,782][hyperopt.tpe][INFO] - TPE using 278/278 trials with best loss 0.214586
[2024-01-01 12:07:58,954][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001869 seconds
[2024-01-01 12:07:58,955][hyperopt.tpe][INFO] - TPE using 279/279 trials with best loss 0.214586
[2024-01-01 12:07:59,164][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001865 seconds
[2024-01-01 12:07:59,165][hyperopt.tpe][INFO] - TPE using 280/280 trials with best loss 0.214586
[2024-01-01 12:07:59,376][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001858 seconds
[2024-01-01 12:07:59,376][hyperopt.tpe][INFO] - TPE using 281/281 trials with best loss 0.214586
[2024-01-01 12:07:59,591][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002001 seconds
[2024-01-01 12:07:59,591][hyperopt.tpe][INFO] - TPE using 282/282 trials with best loss 0.214586
[2024-01-01 12:07:59,763][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001834 seconds
[2024-01-01 12:07:59,764][hyperopt.tpe][INFO] - TPE using 283/283 trials with best loss 0.214586
[2024-01-01 12:07:59,972][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001845 seconds
[2024-01-01 12:07:59,973][hyperopt.tpe][INFO] - TPE using 284/284 trials with best loss 0.214586
[2024-01-01 12:08:00,145][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001875 seconds
[2024-01-01 12:08:00,145][hyperopt.tpe][INFO] - TPE using 285/285 trials with best loss 0.214586
[2024-01-01 12:08:00,353][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001807 seconds
[2024-01-01 12:08:00,354][hyperopt.tpe][INFO] - TPE using 286/286 trials with best loss 0.214586
[2024-01-01 12:08:00,525][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001840 seconds
[2024-01-01 12:08:00,526][hyperopt.tpe][INFO] - TPE using 287/287 trials with best loss 0.214586
[2024-01-01 12:08:00,737][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001824 seconds
[2024-01-01 12:08:00,737][hyperopt.tpe][INFO] - TPE using 288/288 trials with best loss 0.214586
[2024-01-01 12:08:00,946][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001823 seconds
[2024-01-01 12:08:00,946][hyperopt.tpe][INFO] - TPE using 289/289 trials with best loss 0.214586
[2024-01-01 12:08:01,118][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001835 seconds
[2024-01-01 12:08:01,118][hyperopt.tpe][INFO] - TPE using 290/290 trials with best loss 0.214586
[2024-01-01 12:08:01,292][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001874 seconds
[2024-01-01 12:08:01,293][hyperopt.tpe][INFO] - TPE using 291/291 trials with best loss 0.214586
[2024-01-01 12:08:01,464][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001853 seconds
[2024-01-01 12:08:01,465][hyperopt.tpe][INFO] - TPE using 292/292 trials with best loss 0.214586
[2024-01-01 12:08:01,629][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001850 seconds
[2024-01-01 12:08:01,629][hyperopt.tpe][INFO] - TPE using 293/293 trials with best loss 0.214586
[2024-01-01 12:08:01,808][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001834 seconds
[2024-01-01 12:08:01,808][hyperopt.tpe][INFO] - TPE using 294/294 trials with best loss 0.214586
[2024-01-01 12:08:02,064][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001867 seconds
[2024-01-01 12:08:02,064][hyperopt.tpe][INFO] - TPE using 295/295 trials with best loss 0.214586
[2024-01-01 12:08:02,256][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001835 seconds
[2024-01-01 12:08:02,256][hyperopt.tpe][INFO] - TPE using 296/296 trials with best loss 0.214586
[2024-01-01 12:08:02,428][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001885 seconds
[2024-01-01 12:08:02,428][hyperopt.tpe][INFO] - TPE using 297/297 trials with best loss 0.214586
[2024-01-01 12:08:02,600][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001857 seconds
[2024-01-01 12:08:02,601][hyperopt.tpe][INFO] - TPE using 298/298 trials with best loss 0.214586
[2024-01-01 12:08:02,887][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001858 seconds
[2024-01-01 12:08:02,888][hyperopt.tpe][INFO] - TPE using 299/299 trials with best loss 0.214586
[2024-01-01 12:08:03,057][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001851 seconds
[2024-01-01 12:08:03,058][hyperopt.tpe][INFO] - TPE using 300/300 trials with best loss 0.214586
[2024-01-01 12:08:03,237][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001859 seconds
[2024-01-01 12:08:03,237][hyperopt.tpe][INFO] - TPE using 301/301 trials with best loss 0.214586
[2024-01-01 12:08:03,337][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001820 seconds
[2024-01-01 12:08:03,344][hyperopt.tpe][INFO] - TPE using 302/302 trials with best loss 0.214586
[2024-01-01 12:08:03,513][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001863 seconds
[2024-01-01 12:08:03,513][hyperopt.tpe][INFO] - TPE using 303/303 trials with best loss 0.214586
[2024-01-01 12:08:03,698][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001868 seconds
[2024-01-01 12:08:03,699][hyperopt.tpe][INFO] - TPE using 304/304 trials with best loss 0.214586
[2024-01-01 12:08:03,871][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001855 seconds
[2024-01-01 12:08:03,871][hyperopt.tpe][INFO] - TPE using 305/305 trials with best loss 0.214586
[2024-01-01 12:08:04,050][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001845 seconds
[2024-01-01 12:08:04,051][hyperopt.tpe][INFO] - TPE using 306/306 trials with best loss 0.214586
[2024-01-01 12:08:04,220][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001829 seconds
[2024-01-01 12:08:04,220][hyperopt.tpe][INFO] - TPE using 307/307 trials with best loss 0.214586
[2024-01-01 12:08:04,392][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001830 seconds
[2024-01-01 12:08:04,392][hyperopt.tpe][INFO] - TPE using 308/308 trials with best loss 0.214586
[2024-01-01 12:08:04,645][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001871 seconds
[2024-01-01 12:08:04,645][hyperopt.tpe][INFO] - TPE using 309/309 trials with best loss 0.214586
[2024-01-01 12:08:04,719][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001814 seconds
[2024-01-01 12:08:04,719][hyperopt.tpe][INFO] - TPE using 310/310 trials with best loss 0.214586
[2024-01-01 12:08:04,890][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001835 seconds
[2024-01-01 12:08:04,891][hyperopt.tpe][INFO] - TPE using 311/311 trials with best loss 0.214586
[2024-01-01 12:08:05,019][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001841 seconds
[2024-01-01 12:08:05,019][hyperopt.tpe][INFO] - TPE using 312/312 trials with best loss 0.214586
[2024-01-01 12:08:05,191][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001840 seconds
[2024-01-01 12:08:05,192][hyperopt.tpe][INFO] - TPE using 313/313 trials with best loss 0.214586
[2024-01-01 12:08:05,401][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001826 seconds
[2024-01-01 12:08:05,401][hyperopt.tpe][INFO] - TPE using 314/314 trials with best loss 0.214586
[2024-01-01 12:08:05,500][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001842 seconds
[2024-01-01 12:08:05,519][hyperopt.tpe][INFO] - TPE using 315/315 trials with best loss 0.214586
[2024-01-01 12:08:05,683][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001842 seconds
[2024-01-01 12:08:05,683][hyperopt.tpe][INFO] - TPE using 316/316 trials with best loss 0.214586
[2024-01-01 12:08:05,851][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001871 seconds
[2024-01-01 12:08:05,851][hyperopt.tpe][INFO] - TPE using 317/317 trials with best loss 0.214586
[2024-01-01 12:08:06,023][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001840 seconds
[2024-01-01 12:08:06,024][hyperopt.tpe][INFO] - TPE using 318/318 trials with best loss 0.214586
[2024-01-01 12:08:06,162][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001830 seconds
[2024-01-01 12:08:06,163][hyperopt.tpe][INFO] - TPE using 319/319 trials with best loss 0.214586
[2024-01-01 12:08:06,291][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001867 seconds
[2024-01-01 12:08:06,292][hyperopt.tpe][INFO] - TPE using 320/320 trials with best loss 0.214586
[2024-01-01 12:08:06,463][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001865 seconds
[2024-01-01 12:08:06,464][hyperopt.tpe][INFO] - TPE using 321/321 trials with best loss 0.214586
[2024-01-01 12:08:06,582][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001842 seconds
[2024-01-01 12:08:06,583][hyperopt.tpe][INFO] - TPE using 322/322 trials with best loss 0.214586
[2024-01-01 12:08:06,784][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001859 seconds
[2024-01-01 12:08:06,784][hyperopt.tpe][INFO] - TPE using 323/323 trials with best loss 0.214586
[2024-01-01 12:08:06,994][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001851 seconds
[2024-01-01 12:08:06,994][hyperopt.tpe][INFO] - TPE using 324/324 trials with best loss 0.214586
[2024-01-01 12:08:07,164][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001849 seconds
[2024-01-01 12:08:07,164][hyperopt.tpe][INFO] - TPE using 325/325 trials with best loss 0.214586
[2024-01-01 12:08:07,452][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001845 seconds
[2024-01-01 12:08:07,452][hyperopt.tpe][INFO] - TPE using 326/326 trials with best loss 0.214586
[2024-01-01 12:08:07,625][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001867 seconds
[2024-01-01 12:08:07,625][hyperopt.tpe][INFO] - TPE using 327/327 trials with best loss 0.214586
[2024-01-01 12:08:07,776][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001837 seconds
[2024-01-01 12:08:07,776][hyperopt.tpe][INFO] - TPE using 328/328 trials with best loss 0.214586
[2024-01-01 12:08:07,843][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001816 seconds
[2024-01-01 12:08:07,844][hyperopt.tpe][INFO] - TPE using 329/329 trials with best loss 0.214586
[2024-01-01 12:08:08,028][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001845 seconds
[2024-01-01 12:08:08,029][hyperopt.tpe][INFO] - TPE using 330/330 trials with best loss 0.214586
[2024-01-01 12:08:08,201][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001839 seconds
[2024-01-01 12:08:08,202][hyperopt.tpe][INFO] - TPE using 331/331 trials with best loss 0.214586
[2024-01-01 12:08:08,382][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001820 seconds
[2024-01-01 12:08:08,382][hyperopt.tpe][INFO] - TPE using 332/332 trials with best loss 0.214586
[2024-01-01 12:08:08,553][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001863 seconds
[2024-01-01 12:08:08,553][hyperopt.tpe][INFO] - TPE using 333/333 trials with best loss 0.214586
[2024-01-01 12:08:08,722][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001850 seconds
[2024-01-01 12:08:08,723][hyperopt.tpe][INFO] - TPE using 334/334 trials with best loss 0.214586
[2024-01-01 12:08:08,977][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001846 seconds
[2024-01-01 12:08:08,977][hyperopt.tpe][INFO] - TPE using 335/335 trials with best loss 0.214586
[2024-01-01 12:08:09,073][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001831 seconds
[2024-01-01 12:08:09,074][hyperopt.tpe][INFO] - TPE using 336/336 trials with best loss 0.214586
[2024-01-01 12:08:09,223][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001854 seconds
[2024-01-01 12:08:09,224][hyperopt.tpe][INFO] - TPE using 337/337 trials with best loss 0.214586
[2024-01-01 12:08:09,352][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001821 seconds
[2024-01-01 12:08:09,353][hyperopt.tpe][INFO] - TPE using 338/338 trials with best loss 0.214586
[2024-01-01 12:08:09,530][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001854 seconds
[2024-01-01 12:08:09,531][hyperopt.tpe][INFO] - TPE using 339/339 trials with best loss 0.214586
[2024-01-01 12:08:09,741][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001848 seconds
[2024-01-01 12:08:09,741][hyperopt.tpe][INFO] - TPE using 340/340 trials with best loss 0.214586
[2024-01-01 12:08:09,914][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001855 seconds
[2024-01-01 12:08:09,915][hyperopt.tpe][INFO] - TPE using 341/341 trials with best loss 0.214586
[2024-01-01 12:08:10,090][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001849 seconds
[2024-01-01 12:08:10,090][hyperopt.tpe][INFO] - TPE using 342/342 trials with best loss 0.214586
[2024-01-01 12:08:10,255][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001835 seconds
[2024-01-01 12:08:10,255][hyperopt.tpe][INFO] - TPE using 343/343 trials with best loss 0.214586
[2024-01-01 12:08:10,356][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001816 seconds
[2024-01-01 12:08:10,356][hyperopt.tpe][INFO] - TPE using 344/344 trials with best loss 0.214586
[2024-01-01 12:08:10,536][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001882 seconds
[2024-01-01 12:08:10,537][hyperopt.tpe][INFO] - TPE using 345/345 trials with best loss 0.214586
[2024-01-01 12:08:10,680][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001824 seconds
[2024-01-01 12:08:10,680][hyperopt.tpe][INFO] - TPE using 346/346 trials with best loss 0.214586
[2024-01-01 12:08:10,852][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001832 seconds
[2024-01-01 12:08:10,853][hyperopt.tpe][INFO] - TPE using 347/347 trials with best loss 0.214586
[2024-01-01 12:08:10,981][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001807 seconds
[2024-01-01 12:08:10,982][hyperopt.tpe][INFO] - TPE using 348/348 trials with best loss 0.214586
[2024-01-01 12:08:11,043][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001793 seconds
[2024-01-01 12:08:11,044][hyperopt.tpe][INFO] - TPE using 349/349 trials with best loss 0.214586
[2024-01-01 12:08:11,253][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001860 seconds
[2024-01-01 12:08:11,254][hyperopt.tpe][INFO] - TPE using 350/350 trials with best loss 0.214586
[2024-01-01 12:08:11,465][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001884 seconds
[2024-01-01 12:08:11,465][hyperopt.tpe][INFO] - TPE using 351/351 trials with best loss 0.214586
[2024-01-01 12:08:11,576][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001819 seconds
[2024-01-01 12:08:11,576][hyperopt.tpe][INFO] - TPE using 352/352 trials with best loss 0.214586
[2024-01-01 12:08:11,738][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001824 seconds
[2024-01-01 12:08:11,739][hyperopt.tpe][INFO] - TPE using 353/353 trials with best loss 0.214586
[2024-01-01 12:08:11,902][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001817 seconds
[2024-01-01 12:08:11,902][hyperopt.tpe][INFO] - TPE using 354/354 trials with best loss 0.214586
[2024-01-01 12:08:12,038][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001834 seconds
[2024-01-01 12:08:12,039][hyperopt.tpe][INFO] - TPE using 355/355 trials with best loss 0.214586
[2024-01-01 12:08:12,167][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001824 seconds
[2024-01-01 12:08:12,168][hyperopt.tpe][INFO] - TPE using 356/356 trials with best loss 0.214586
[2024-01-01 12:08:12,352][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001840 seconds
[2024-01-01 12:08:12,354][hyperopt.tpe][INFO] - TPE using 357/357 trials with best loss 0.214586
[2024-01-01 12:08:12,413][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001788 seconds
[2024-01-01 12:08:12,413][hyperopt.tpe][INFO] - TPE using 358/358 trials with best loss 0.214586
[2024-01-01 12:08:12,583][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001861 seconds
[2024-01-01 12:08:12,583][hyperopt.tpe][INFO] - TPE using 359/359 trials with best loss 0.214586
[2024-01-01 12:08:12,671][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001817 seconds
[2024-01-01 12:08:12,671][hyperopt.tpe][INFO] - TPE using 360/360 trials with best loss 0.214586
[2024-01-01 12:08:12,846][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001844 seconds
[2024-01-01 12:08:12,847][hyperopt.tpe][INFO] - TPE using 361/361 trials with best loss 0.214586
[2024-01-01 12:08:13,058][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001819 seconds
[2024-01-01 12:08:13,059][hyperopt.tpe][INFO] - TPE using 362/362 trials with best loss 0.214586
[2024-01-01 12:08:13,229][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001873 seconds
[2024-01-01 12:08:13,230][hyperopt.tpe][INFO] - TPE using 363/363 trials with best loss 0.214586
[2024-01-01 12:08:13,381][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001855 seconds
[2024-01-01 12:08:13,381][hyperopt.tpe][INFO] - TPE using 364/364 trials with best loss 0.214586
[2024-01-01 12:08:13,458][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001820 seconds
[2024-01-01 12:08:13,459][hyperopt.tpe][INFO] - TPE using 365/365 trials with best loss 0.214586
[2024-01-01 12:08:13,587][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001832 seconds
[2024-01-01 12:08:13,588][hyperopt.tpe][INFO] - TPE using 366/366 trials with best loss 0.214586
[2024-01-01 12:08:13,798][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001876 seconds
[2024-01-01 12:08:13,798][hyperopt.tpe][INFO] - TPE using 367/367 trials with best loss 0.214586
[2024-01-01 12:08:13,897][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001813 seconds
[2024-01-01 12:08:13,898][hyperopt.tpe][INFO] - TPE using 368/368 trials with best loss 0.214586
[2024-01-01 12:08:14,062][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001857 seconds
[2024-01-01 12:08:14,063][hyperopt.tpe][INFO] - TPE using 369/369 trials with best loss 0.214586
[2024-01-01 12:08:14,219][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001843 seconds
[2024-01-01 12:08:14,219][hyperopt.tpe][INFO] - TPE using 370/370 trials with best loss 0.214586
[2024-01-01 12:08:14,391][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001844 seconds
[2024-01-01 12:08:14,392][hyperopt.tpe][INFO] - TPE using 371/371 trials with best loss 0.214586
[2024-01-01 12:08:14,562][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001837 seconds
[2024-01-01 12:08:14,562][hyperopt.tpe][INFO] - TPE using 372/372 trials with best loss 0.214586
[2024-01-01 12:08:14,612][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001802 seconds
[2024-01-01 12:08:14,612][hyperopt.tpe][INFO] - TPE using 373/373 trials with best loss 0.214586
[2024-01-01 12:08:14,868][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001835 seconds
[2024-01-01 12:08:14,868][hyperopt.tpe][INFO] - TPE using 374/374 trials with best loss 0.214586
[2024-01-01 12:08:14,997][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001854 seconds
[2024-01-01 12:08:14,998][hyperopt.tpe][INFO] - TPE using 375/375 trials with best loss 0.214586
[2024-01-01 12:08:15,094][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001826 seconds
[2024-01-01 12:08:15,094][hyperopt.tpe][INFO] - TPE using 376/376 trials with best loss 0.214586
[2024-01-01 12:08:15,266][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001845 seconds
[2024-01-01 12:08:15,267][hyperopt.tpe][INFO] - TPE using 377/377 trials with best loss 0.214586
[2024-01-01 12:08:15,555][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001857 seconds
[2024-01-01 12:08:15,555][hyperopt.tpe][INFO] - TPE using 378/378 trials with best loss 0.214586
[2024-01-01 12:08:15,738][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001847 seconds
[2024-01-01 12:08:15,739][hyperopt.tpe][INFO] - TPE using 379/379 trials with best loss 0.214586
[2024-01-01 12:08:15,948][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001853 seconds
[2024-01-01 12:08:15,949][hyperopt.tpe][INFO] - TPE using 380/380 trials with best loss 0.214586
[2024-01-01 12:08:16,056][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.052536 seconds
[2024-01-01 12:08:16,056][hyperopt.tpe][INFO] - TPE using 381/381 trials with best loss 0.214586
[2024-01-01 12:08:16,208][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001880 seconds
[2024-01-01 12:08:16,209][hyperopt.tpe][INFO] - TPE using 382/382 trials with best loss 0.214586
[2024-01-01 12:08:16,374][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001875 seconds
[2024-01-01 12:08:16,374][hyperopt.tpe][INFO] - TPE using 383/383 trials with best loss 0.214586
[2024-01-01 12:08:16,441][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001831 seconds
[2024-01-01 12:08:16,442][hyperopt.tpe][INFO] - TPE using 384/384 trials with best loss 0.214586
[2024-01-01 12:08:16,621][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001879 seconds
[2024-01-01 12:08:16,621][hyperopt.tpe][INFO] - TPE using 385/385 trials with best loss 0.214586
[2024-01-01 12:08:16,833][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001886 seconds
[2024-01-01 12:08:16,833][hyperopt.tpe][INFO] - TPE using 386/386 trials with best loss 0.214586
[2024-01-01 12:08:17,026][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001905 seconds
[2024-01-01 12:08:17,026][hyperopt.tpe][INFO] - TPE using 387/387 trials with best loss 0.214586
[2024-01-01 12:08:17,194][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001891 seconds
[2024-01-01 12:08:17,194][hyperopt.tpe][INFO] - TPE using 388/388 trials with best loss 0.214586
[2024-01-01 12:08:17,365][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001894 seconds
[2024-01-01 12:08:17,366][hyperopt.tpe][INFO] - TPE using 389/389 trials with best loss 0.214586
[2024-01-01 12:08:17,429][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001838 seconds
[2024-01-01 12:08:17,429][hyperopt.tpe][INFO] - TPE using 390/390 trials with best loss 0.214586
[2024-01-01 12:08:17,596][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001862 seconds
[2024-01-01 12:08:17,596][hyperopt.tpe][INFO] - TPE using 391/391 trials with best loss 0.214586
[2024-01-01 12:08:17,697][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001842 seconds
[2024-01-01 12:08:17,697][hyperopt.tpe][INFO] - TPE using 392/392 trials with best loss 0.214586
[2024-01-01 12:08:17,826][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001875 seconds
[2024-01-01 12:08:17,826][hyperopt.tpe][INFO] - TPE using 393/393 trials with best loss 0.214586
[2024-01-01 12:08:18,038][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001879 seconds
[2024-01-01 12:08:18,038][hyperopt.tpe][INFO] - TPE using 394/394 trials with best loss 0.214586
[2024-01-01 12:08:18,212][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001853 seconds
[2024-01-01 12:08:18,213][hyperopt.tpe][INFO] - TPE using 395/395 trials with best loss 0.214586
[2024-01-01 12:08:18,385][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001873 seconds
[2024-01-01 12:08:18,386][hyperopt.tpe][INFO] - TPE using 396/396 trials with best loss 0.214586
[2024-01-01 12:08:18,443][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001842 seconds
[2024-01-01 12:08:18,443][hyperopt.tpe][INFO] - TPE using 397/397 trials with best loss 0.214586
[2024-01-01 12:08:18,607][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001870 seconds
[2024-01-01 12:08:18,608][hyperopt.tpe][INFO] - TPE using 398/398 trials with best loss 0.214586
[2024-01-01 12:08:18,778][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001885 seconds
[2024-01-01 12:08:18,778][hyperopt.tpe][INFO] - TPE using 399/399 trials with best loss 0.214586
[2024-01-01 12:08:18,854][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001812 seconds
[2024-01-01 12:08:18,854][hyperopt.tpe][INFO] - TPE using 400/400 trials with best loss 0.214586
