[2023-11-29 16:10:28,320][root][INFO] - Experiment name: xgb_regression_da_only_hyperopt_tune
[2023-11-29 16:14:12,104][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002331 seconds
[2023-11-29 16:14:12,105][hyperopt.tpe][INFO] - TPE using 493/493 trials with best loss 0.226306
[2023-11-29 16:14:12,843][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002401 seconds
[2023-11-29 16:14:12,844][hyperopt.tpe][INFO] - TPE using 494/494 trials with best loss 0.226306
[2023-11-29 16:14:13,542][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002345 seconds
[2023-11-29 16:14:13,542][hyperopt.tpe][INFO] - TPE using 495/495 trials with best loss 0.226306
[2023-11-29 16:14:13,704][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002339 seconds
[2023-11-29 16:14:13,705][hyperopt.tpe][INFO] - TPE using 496/496 trials with best loss 0.226306
[2023-11-29 16:14:13,857][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002319 seconds
[2023-11-29 16:14:13,858][hyperopt.tpe][INFO] - TPE using 497/497 trials with best loss 0.226306
[2023-11-29 16:14:13,943][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002328 seconds
[2023-11-29 16:14:13,944][hyperopt.tpe][INFO] - TPE using 498/498 trials with best loss 0.226306
[2023-11-29 16:14:14,761][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002326 seconds
[2023-11-29 16:14:14,762][hyperopt.tpe][INFO] - TPE using 499/499 trials with best loss 0.226306
[2023-11-29 16:14:15,571][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002401 seconds
[2023-11-29 16:14:15,571][hyperopt.tpe][INFO] - TPE using 500/500 trials with best loss 0.226306
[2023-11-29 16:14:15,854][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002340 seconds
[2023-11-29 16:14:15,855][hyperopt.tpe][INFO] - TPE using 501/501 trials with best loss 0.226306
[2023-11-29 16:14:16,574][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002338 seconds
[2023-11-29 16:14:16,575][hyperopt.tpe][INFO] - TPE using 502/502 trials with best loss 0.226306
[2023-11-29 16:14:16,643][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002355 seconds
[2023-11-29 16:14:16,644][hyperopt.tpe][INFO] - TPE using 503/503 trials with best loss 0.226306
[2023-11-29 16:14:17,374][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002336 seconds
[2023-11-29 16:14:17,374][hyperopt.tpe][INFO] - TPE using 504/504 trials with best loss 0.226306
[2023-11-29 16:14:18,189][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002320 seconds
[2023-11-29 16:14:18,190][hyperopt.tpe][INFO] - TPE using 505/505 trials with best loss 0.226306
[2023-11-29 16:14:18,305][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002408 seconds
[2023-11-29 16:14:18,305][hyperopt.tpe][INFO] - TPE using 506/506 trials with best loss 0.226306
[2023-11-29 16:14:18,470][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002328 seconds
[2023-11-29 16:14:18,471][hyperopt.tpe][INFO] - TPE using 507/507 trials with best loss 0.226306
[2023-11-29 16:14:19,208][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002321 seconds
[2023-11-29 16:14:19,208][hyperopt.tpe][INFO] - TPE using 508/508 trials with best loss 0.226306
[2023-11-29 16:14:19,287][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002322 seconds
[2023-11-29 16:14:19,288][hyperopt.tpe][INFO] - TPE using 509/509 trials with best loss 0.226306
[2023-11-29 16:14:20,075][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002342 seconds
[2023-11-29 16:14:20,075][hyperopt.tpe][INFO] - TPE using 510/510 trials with best loss 0.226306
[2023-11-29 16:14:20,890][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002333 seconds
[2023-11-29 16:14:20,890][hyperopt.tpe][INFO] - TPE using 511/511 trials with best loss 0.226306
[2023-11-29 16:14:20,959][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002429 seconds
[2023-11-29 16:14:20,959][hyperopt.tpe][INFO] - TPE using 512/512 trials with best loss 0.226306
[2023-11-29 16:14:21,266][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002340 seconds
[2023-11-29 16:14:21,267][hyperopt.tpe][INFO] - TPE using 513/513 trials with best loss 0.226306
[2023-11-29 16:14:21,977][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002324 seconds
[2023-11-29 16:14:21,977][hyperopt.tpe][INFO] - TPE using 514/514 trials with best loss 0.226306
[2023-11-29 16:14:22,131][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002341 seconds
[2023-11-29 16:14:22,131][hyperopt.tpe][INFO] - TPE using 515/515 trials with best loss 0.226306
[2023-11-29 16:14:22,928][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002329 seconds
[2023-11-29 16:14:22,928][hyperopt.tpe][INFO] - TPE using 516/516 trials with best loss 0.226306
[2023-11-29 16:14:23,739][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002331 seconds
[2023-11-29 16:14:23,740][hyperopt.tpe][INFO] - TPE using 517/517 trials with best loss 0.226306
[2023-11-29 16:14:23,901][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002401 seconds
[2023-11-29 16:14:23,901][hyperopt.tpe][INFO] - TPE using 518/518 trials with best loss 0.226306
[2023-11-29 16:14:24,712][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002334 seconds
[2023-11-29 16:14:24,712][hyperopt.tpe][INFO] - TPE using 519/519 trials with best loss 0.226306
[2023-11-29 16:14:24,793][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002306 seconds
[2023-11-29 16:14:24,793][hyperopt.tpe][INFO] - TPE using 520/520 trials with best loss 0.226306
[2023-11-29 16:14:24,862][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002336 seconds
[2023-11-29 16:14:24,862][hyperopt.tpe][INFO] - TPE using 521/521 trials with best loss 0.226306
[2023-11-29 16:14:25,639][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002334 seconds
[2023-11-29 16:14:25,639][hyperopt.tpe][INFO] - TPE using 522/522 trials with best loss 0.226306
[2023-11-29 16:14:26,307][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002327 seconds
[2023-11-29 16:14:26,307][hyperopt.tpe][INFO] - TPE using 523/523 trials with best loss 0.226306
[2023-11-29 16:14:26,444][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002413 seconds
[2023-11-29 16:14:26,444][hyperopt.tpe][INFO] - TPE using 524/524 trials with best loss 0.226306
[2023-11-29 16:14:27,269][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002321 seconds
[2023-11-29 16:14:27,269][hyperopt.tpe][INFO] - TPE using 525/525 trials with best loss 0.226306
[2023-11-29 16:14:27,967][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002330 seconds
[2023-11-29 16:14:27,967][hyperopt.tpe][INFO] - TPE using 526/526 trials with best loss 0.226306
[2023-11-29 16:14:28,525][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002342 seconds
[2023-11-29 16:14:28,525][hyperopt.tpe][INFO] - TPE using 527/527 trials with best loss 0.226306
[2023-11-29 16:14:29,211][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002343 seconds
[2023-11-29 16:14:29,212][hyperopt.tpe][INFO] - TPE using 528/528 trials with best loss 0.226306
[2023-11-29 16:14:29,969][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002357 seconds
[2023-11-29 16:14:29,970][hyperopt.tpe][INFO] - TPE using 529/529 trials with best loss 0.226306
[2023-11-29 16:14:30,013][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002404 seconds
[2023-11-29 16:14:30,014][hyperopt.tpe][INFO] - TPE using 530/530 trials with best loss 0.226306
[2023-11-29 16:14:30,095][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002354 seconds
[2023-11-29 16:14:30,096][hyperopt.tpe][INFO] - TPE using 531/531 trials with best loss 0.226306
[2023-11-29 16:14:30,882][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002331 seconds
[2023-11-29 16:14:30,883][hyperopt.tpe][INFO] - TPE using 532/532 trials with best loss 0.226306
[2023-11-29 16:14:31,063][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002332 seconds
[2023-11-29 16:14:31,063][hyperopt.tpe][INFO] - TPE using 533/533 trials with best loss 0.226306
[2023-11-29 16:14:31,729][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002330 seconds
[2023-11-29 16:14:31,729][hyperopt.tpe][INFO] - TPE using 534/534 trials with best loss 0.226306
[2023-11-29 16:14:32,038][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002334 seconds
[2023-11-29 16:14:32,039][hyperopt.tpe][INFO] - TPE using 535/535 trials with best loss 0.226306
[2023-11-29 16:14:32,802][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002397 seconds
[2023-11-29 16:14:32,802][hyperopt.tpe][INFO] - TPE using 536/536 trials with best loss 0.226306
[2023-11-29 16:14:33,313][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002340 seconds
[2023-11-29 16:14:33,313][hyperopt.tpe][INFO] - TPE using 537/537 trials with best loss 0.226306
[2023-11-29 16:14:34,026][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002322 seconds
[2023-11-29 16:14:34,026][hyperopt.tpe][INFO] - TPE using 538/538 trials with best loss 0.226306
[2023-11-29 16:14:34,095][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002325 seconds
[2023-11-29 16:14:34,096][hyperopt.tpe][INFO] - TPE using 539/539 trials with best loss 0.226306
[2023-11-29 16:14:34,256][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002328 seconds
[2023-11-29 16:14:34,257][hyperopt.tpe][INFO] - TPE using 540/540 trials with best loss 0.226306
[2023-11-29 16:14:35,002][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002340 seconds
[2023-11-29 16:14:35,002][hyperopt.tpe][INFO] - TPE using 541/541 trials with best loss 0.226306
[2023-11-29 16:14:35,695][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002396 seconds
[2023-11-29 16:14:35,695][hyperopt.tpe][INFO] - TPE using 542/542 trials with best loss 0.226306
[2023-11-29 16:14:35,750][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002361 seconds
[2023-11-29 16:14:35,750][hyperopt.tpe][INFO] - TPE using 543/543 trials with best loss 0.226306
[2023-11-29 16:14:36,508][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002299 seconds
[2023-11-29 16:14:36,509][hyperopt.tpe][INFO] - TPE using 544/544 trials with best loss 0.226306
[2023-11-29 16:14:37,250][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002348 seconds
[2023-11-29 16:14:37,250][hyperopt.tpe][INFO] - TPE using 545/545 trials with best loss 0.226306
[2023-11-29 16:14:37,536][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002329 seconds
[2023-11-29 16:14:37,536][hyperopt.tpe][INFO] - TPE using 546/546 trials with best loss 0.226306
[2023-11-29 16:14:38,356][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002323 seconds
[2023-11-29 16:14:38,356][hyperopt.tpe][INFO] - TPE using 547/547 trials with best loss 0.226306
[2023-11-29 16:14:38,417][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002389 seconds
[2023-11-29 16:14:38,417][hyperopt.tpe][INFO] - TPE using 548/548 trials with best loss 0.226306
[2023-11-29 16:14:39,211][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002342 seconds
[2023-11-29 16:14:39,211][hyperopt.tpe][INFO] - TPE using 549/549 trials with best loss 0.226306
[2023-11-29 16:14:40,022][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002348 seconds
[2023-11-29 16:14:40,022][hyperopt.tpe][INFO] - TPE using 550/550 trials with best loss 0.226306
[2023-11-29 16:14:40,160][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002327 seconds
[2023-11-29 16:14:40,160][hyperopt.tpe][INFO] - TPE using 551/551 trials with best loss 0.226306
[2023-11-29 16:14:40,355][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002330 seconds
[2023-11-29 16:14:40,356][hyperopt.tpe][INFO] - TPE using 552/552 trials with best loss 0.226306
[2023-11-29 16:14:40,435][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002335 seconds
[2023-11-29 16:14:40,435][hyperopt.tpe][INFO] - TPE using 553/553 trials with best loss 0.226306
[2023-11-29 16:14:41,164][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002390 seconds
[2023-11-29 16:14:41,164][hyperopt.tpe][INFO] - TPE using 554/554 trials with best loss 0.226306
[2023-11-29 16:14:42,020][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002336 seconds
[2023-11-29 16:14:42,021][hyperopt.tpe][INFO] - TPE using 555/555 trials with best loss 0.226306
[2023-11-29 16:14:42,699][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002332 seconds
[2023-11-29 16:14:42,699][hyperopt.tpe][INFO] - TPE using 556/556 trials with best loss 0.226306
[2023-11-29 16:14:42,768][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002340 seconds
[2023-11-29 16:14:42,769][hyperopt.tpe][INFO] - TPE using 557/557 trials with best loss 0.226306
[2023-11-29 16:14:43,591][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002337 seconds
[2023-11-29 16:14:43,591][hyperopt.tpe][INFO] - TPE using 558/558 trials with best loss 0.226306
[2023-11-29 16:14:43,950][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002338 seconds
[2023-11-29 16:14:43,950][hyperopt.tpe][INFO] - TPE using 559/559 trials with best loss 0.226306
[2023-11-29 16:14:44,101][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002398 seconds
[2023-11-29 16:14:44,102][hyperopt.tpe][INFO] - TPE using 560/560 trials with best loss 0.226306
[2023-11-29 16:14:44,933][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002330 seconds
[2023-11-29 16:14:44,933][hyperopt.tpe][INFO] - TPE using 561/561 trials with best loss 0.226306
[2023-11-29 16:14:45,621][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002341 seconds
[2023-11-29 16:14:45,621][hyperopt.tpe][INFO] - TPE using 562/562 trials with best loss 0.226306
[2023-11-29 16:14:45,697][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002348 seconds
[2023-11-29 16:14:45,698][hyperopt.tpe][INFO] - TPE using 563/563 trials with best loss 0.226306
[2023-11-29 16:14:45,869][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002337 seconds
[2023-11-29 16:14:45,870][hyperopt.tpe][INFO] - TPE using 564/564 trials with best loss 0.226306
[2023-11-29 16:14:46,564][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002319 seconds
[2023-11-29 16:14:46,564][hyperopt.tpe][INFO] - TPE using 565/565 trials with best loss 0.226306
[2023-11-29 16:14:46,634][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002388 seconds
[2023-11-29 16:14:46,634][hyperopt.tpe][INFO] - TPE using 566/566 trials with best loss 0.226306
[2023-11-29 16:14:47,311][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002321 seconds
[2023-11-29 16:14:47,312][hyperopt.tpe][INFO] - TPE using 567/567 trials with best loss 0.226306
[2023-11-29 16:14:47,644][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002349 seconds
[2023-11-29 16:14:47,644][hyperopt.tpe][INFO] - TPE using 568/568 trials with best loss 0.226306
[2023-11-29 16:14:47,809][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002335 seconds
[2023-11-29 16:14:47,810][hyperopt.tpe][INFO] - TPE using 569/569 trials with best loss 0.226306
[2023-11-29 16:14:48,294][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002339 seconds
[2023-11-29 16:14:48,295][hyperopt.tpe][INFO] - TPE using 570/570 trials with best loss 0.226306
[2023-11-29 16:14:49,076][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002330 seconds
[2023-11-29 16:14:49,077][hyperopt.tpe][INFO] - TPE using 571/571 trials with best loss 0.226306
[2023-11-29 16:14:49,791][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002411 seconds
[2023-11-29 16:14:49,792][hyperopt.tpe][INFO] - TPE using 572/572 trials with best loss 0.226306
[2023-11-29 16:14:50,469][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002328 seconds
[2023-11-29 16:14:50,470][hyperopt.tpe][INFO] - TPE using 573/573 trials with best loss 0.226306
[2023-11-29 16:14:50,660][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002330 seconds
[2023-11-29 16:14:50,661][hyperopt.tpe][INFO] - TPE using 574/574 trials with best loss 0.226306
[2023-11-29 16:14:50,741][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002332 seconds
[2023-11-29 16:14:50,741][hyperopt.tpe][INFO] - TPE using 575/575 trials with best loss 0.226306
[2023-11-29 16:14:50,811][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002321 seconds
[2023-11-29 16:14:50,811][hyperopt.tpe][INFO] - TPE using 576/576 trials with best loss 0.226306
[2023-11-29 16:14:51,612][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002317 seconds
[2023-11-29 16:14:51,613][hyperopt.tpe][INFO] - TPE using 577/577 trials with best loss 0.226306
[2023-11-29 16:14:52,354][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002400 seconds
[2023-11-29 16:14:52,355][hyperopt.tpe][INFO] - TPE using 578/578 trials with best loss 0.226306
[2023-11-29 16:14:53,094][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002333 seconds
[2023-11-29 16:14:53,094][hyperopt.tpe][INFO] - TPE using 579/579 trials with best loss 0.226306
[2023-11-29 16:14:53,918][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002332 seconds
[2023-11-29 16:14:53,919][hyperopt.tpe][INFO] - TPE using 580/580 trials with best loss 0.226306
[2023-11-29 16:14:54,745][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002325 seconds
[2023-11-29 16:14:54,745][hyperopt.tpe][INFO] - TPE using 581/581 trials with best loss 0.226306
[2023-11-29 16:14:55,565][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002330 seconds
[2023-11-29 16:14:55,565][hyperopt.tpe][INFO] - TPE using 582/582 trials with best loss 0.226306
[2023-11-29 16:14:56,390][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002326 seconds
[2023-11-29 16:14:56,390][hyperopt.tpe][INFO] - TPE using 583/583 trials with best loss 0.226306
[2023-11-29 16:14:57,136][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002581 seconds
[2023-11-29 16:14:57,137][hyperopt.tpe][INFO] - TPE using 584/584 trials with best loss 0.226306
[2023-11-29 16:14:57,875][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002332 seconds
[2023-11-29 16:14:57,876][hyperopt.tpe][INFO] - TPE using 585/585 trials with best loss 0.226306
[2023-11-29 16:14:58,693][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002335 seconds
[2023-11-29 16:14:58,693][hyperopt.tpe][INFO] - TPE using 586/586 trials with best loss 0.226306
[2023-11-29 16:14:59,512][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002314 seconds
[2023-11-29 16:14:59,513][hyperopt.tpe][INFO] - TPE using 587/587 trials with best loss 0.226306
[2023-11-29 16:15:00,249][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002349 seconds
[2023-11-29 16:15:00,249][hyperopt.tpe][INFO] - TPE using 588/588 trials with best loss 0.226306
[2023-11-29 16:15:00,988][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002314 seconds
[2023-11-29 16:15:00,988][hyperopt.tpe][INFO] - TPE using 589/589 trials with best loss 0.226306
[2023-11-29 16:15:01,731][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002398 seconds
[2023-11-29 16:15:01,732][hyperopt.tpe][INFO] - TPE using 590/590 trials with best loss 0.226306
[2023-11-29 16:15:02,473][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002313 seconds
[2023-11-29 16:15:02,474][hyperopt.tpe][INFO] - TPE using 591/591 trials with best loss 0.226306
[2023-11-29 16:15:03,209][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002303 seconds
[2023-11-29 16:15:03,209][hyperopt.tpe][INFO] - TPE using 592/592 trials with best loss 0.226306
[2023-11-29 16:15:04,024][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002309 seconds
[2023-11-29 16:15:04,025][hyperopt.tpe][INFO] - TPE using 593/593 trials with best loss 0.226306
[2023-11-29 16:15:04,849][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002324 seconds
[2023-11-29 16:15:04,850][hyperopt.tpe][INFO] - TPE using 594/594 trials with best loss 0.226306
[2023-11-29 16:15:05,676][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002324 seconds
[2023-11-29 16:15:05,676][hyperopt.tpe][INFO] - TPE using 595/595 trials with best loss 0.226306
[2023-11-29 16:15:06,414][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002389 seconds
[2023-11-29 16:15:06,415][hyperopt.tpe][INFO] - TPE using 596/596 trials with best loss 0.226306
[2023-11-29 16:15:07,159][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002320 seconds
[2023-11-29 16:15:07,160][hyperopt.tpe][INFO] - TPE using 597/597 trials with best loss 0.226306
[2023-11-29 16:15:07,903][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002320 seconds
[2023-11-29 16:15:07,904][hyperopt.tpe][INFO] - TPE using 598/598 trials with best loss 0.226306
[2023-11-29 16:15:08,626][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002326 seconds
[2023-11-29 16:15:08,627][hyperopt.tpe][INFO] - TPE using 599/599 trials with best loss 0.226306
[2023-11-29 16:15:09,444][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002347 seconds
[2023-11-29 16:15:09,445][hyperopt.tpe][INFO] - TPE using 600/600 trials with best loss 0.226306
[2023-11-29 16:15:10,267][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002331 seconds
[2023-11-29 16:15:10,267][hyperopt.tpe][INFO] - TPE using 601/601 trials with best loss 0.226306
[2023-11-29 16:15:10,986][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002448 seconds
[2023-11-29 16:15:10,986][hyperopt.tpe][INFO] - TPE using 602/602 trials with best loss 0.226306
[2023-11-29 16:15:11,717][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002332 seconds
[2023-11-29 16:15:11,717][hyperopt.tpe][INFO] - TPE using 603/603 trials with best loss 0.226306
[2023-11-29 16:15:12,443][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002336 seconds
[2023-11-29 16:15:12,443][hyperopt.tpe][INFO] - TPE using 604/604 trials with best loss 0.226306
[2023-11-29 16:15:13,182][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002331 seconds
[2023-11-29 16:15:13,182][hyperopt.tpe][INFO] - TPE using 605/605 trials with best loss 0.226306
[2023-11-29 16:15:13,852][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002341 seconds
[2023-11-29 16:15:13,853][hyperopt.tpe][INFO] - TPE using 606/606 trials with best loss 0.226306
[2023-11-29 16:15:14,175][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002329 seconds
[2023-11-29 16:15:14,176][hyperopt.tpe][INFO] - TPE using 607/607 trials with best loss 0.226306
[2023-11-29 16:15:15,001][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002394 seconds
[2023-11-29 16:15:15,001][hyperopt.tpe][INFO] - TPE using 608/608 trials with best loss 0.226306
[2023-11-29 16:15:15,504][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002320 seconds
[2023-11-29 16:15:15,505][hyperopt.tpe][INFO] - TPE using 609/609 trials with best loss 0.226306
[2023-11-29 16:15:16,220][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002321 seconds
[2023-11-29 16:15:16,221][hyperopt.tpe][INFO] - TPE using 610/610 trials with best loss 0.226306
[2023-11-29 16:15:16,410][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002329 seconds
[2023-11-29 16:15:16,411][hyperopt.tpe][INFO] - TPE using 611/611 trials with best loss 0.226306
[2023-11-29 16:15:17,230][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002332 seconds
[2023-11-29 16:15:17,230][hyperopt.tpe][INFO] - TPE using 612/612 trials with best loss 0.226306
[2023-11-29 16:15:17,389][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002328 seconds
[2023-11-29 16:15:17,390][hyperopt.tpe][INFO] - TPE using 613/613 trials with best loss 0.226306
[2023-11-29 16:15:17,469][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002390 seconds
[2023-11-29 16:15:17,469][hyperopt.tpe][INFO] - TPE using 614/614 trials with best loss 0.226306
[2023-11-29 16:15:18,190][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002328 seconds
[2023-11-29 16:15:18,191][hyperopt.tpe][INFO] - TPE using 615/615 trials with best loss 0.226306
[2023-11-29 16:15:19,021][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002347 seconds
[2023-11-29 16:15:19,021][hyperopt.tpe][INFO] - TPE using 616/616 trials with best loss 0.226306
[2023-11-29 16:15:19,091][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002305 seconds
[2023-11-29 16:15:19,092][hyperopt.tpe][INFO] - TPE using 617/617 trials with best loss 0.226306
[2023-11-29 16:15:19,857][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002334 seconds
[2023-11-29 16:15:19,857][hyperopt.tpe][INFO] - TPE using 618/618 trials with best loss 0.226306
[2023-11-29 16:15:20,686][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002343 seconds
[2023-11-29 16:15:20,686][hyperopt.tpe][INFO] - TPE using 619/619 trials with best loss 0.226306
[2023-11-29 16:15:20,993][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002415 seconds
[2023-11-29 16:15:20,994][hyperopt.tpe][INFO] - TPE using 620/620 trials with best loss 0.226306
[2023-11-29 16:15:21,738][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002335 seconds
[2023-11-29 16:15:21,739][hyperopt.tpe][INFO] - TPE using 621/621 trials with best loss 0.226306
[2023-11-29 16:15:21,899][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002322 seconds
[2023-11-29 16:15:21,899][hyperopt.tpe][INFO] - TPE using 622/622 trials with best loss 0.226306
[2023-11-29 16:15:22,065][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002340 seconds
[2023-11-29 16:15:22,065][hyperopt.tpe][INFO] - TPE using 623/623 trials with best loss 0.226306
[2023-11-29 16:15:22,782][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002333 seconds
[2023-11-29 16:15:22,782][hyperopt.tpe][INFO] - TPE using 624/624 trials with best loss 0.226306
[2023-11-29 16:15:23,526][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002329 seconds
[2023-11-29 16:15:23,527][hyperopt.tpe][INFO] - TPE using 625/625 trials with best loss 0.226306
[2023-11-29 16:15:23,563][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002385 seconds
[2023-11-29 16:15:23,563][hyperopt.tpe][INFO] - TPE using 626/626 trials with best loss 0.226306
