[2023-11-29 09:32:33,576][root][INFO] - Experiment name: xgb_regression_da_only_hyperopt_tune``
[2023-11-29 09:34:58,411][hyperopt.tpe][INFO] - TPE using 503/503 trials with best loss -0.170108
[2023-11-29 09:34:58,461][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001652 seconds
[2023-11-29 09:34:58,461][hyperopt.tpe][INFO] - TPE using 504/504 trials with best loss -0.170108
[2023-11-29 09:34:58,907][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001775 seconds
[2023-11-29 09:34:58,908][hyperopt.tpe][INFO] - TPE using 505/505 trials with best loss -0.170108
[2023-11-29 09:34:59,049][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001810 seconds
[2023-11-29 09:34:59,050][hyperopt.tpe][INFO] - TPE using 506/506 trials with best loss -0.170108
[2023-11-29 09:34:59,436][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001647 seconds
[2023-11-29 09:34:59,437][hyperopt.tpe][INFO] - TPE using 507/507 trials with best loss -0.170108
[2023-11-29 09:34:59,794][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001652 seconds
[2023-11-29 09:34:59,794][hyperopt.tpe][INFO] - TPE using 508/508 trials with best loss -0.170108
[2023-11-29 09:34:59,928][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001771 seconds
[2023-11-29 09:34:59,928][hyperopt.tpe][INFO] - TPE using 509/509 trials with best loss -0.170108
[2023-11-29 09:35:00,338][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001671 seconds
[2023-11-29 09:35:00,338][hyperopt.tpe][INFO] - TPE using 510/510 trials with best loss -0.170108
[2023-11-29 09:35:00,621][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001646 seconds
[2023-11-29 09:35:00,621][hyperopt.tpe][INFO] - TPE using 511/511 trials with best loss -0.170108
[2023-11-29 09:35:01,078][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001824 seconds
[2023-11-29 09:35:01,079][hyperopt.tpe][INFO] - TPE using 512/512 trials with best loss -0.170108
[2023-11-29 09:35:01,127][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001687 seconds
[2023-11-29 09:35:01,127][hyperopt.tpe][INFO] - TPE using 513/513 trials with best loss -0.170108
[2023-11-29 09:35:01,525][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001740 seconds
[2023-11-29 09:35:01,526][hyperopt.tpe][INFO] - TPE using 514/514 trials with best loss -0.170108
[2023-11-29 09:35:01,584][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001754 seconds
[2023-11-29 09:35:01,585][hyperopt.tpe][INFO] - TPE using 515/515 trials with best loss -0.170108
[2023-11-29 09:35:01,976][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001654 seconds
[2023-11-29 09:35:01,976][hyperopt.tpe][INFO] - TPE using 516/516 trials with best loss -0.170108
[2023-11-29 09:35:02,425][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001734 seconds
[2023-11-29 09:35:02,426][hyperopt.tpe][INFO] - TPE using 517/517 trials with best loss -0.170108
[2023-11-29 09:35:02,566][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001736 seconds
[2023-11-29 09:35:02,566][hyperopt.tpe][INFO] - TPE using 518/518 trials with best loss -0.170108
[2023-11-29 09:35:02,672][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001746 seconds
[2023-11-29 09:35:02,672][hyperopt.tpe][INFO] - TPE using 519/519 trials with best loss -0.170108
[2023-11-29 09:35:03,060][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001687 seconds
[2023-11-29 09:35:03,060][hyperopt.tpe][INFO] - TPE using 520/520 trials with best loss -0.170108
[2023-11-29 09:35:03,458][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001656 seconds
[2023-11-29 09:35:03,458][hyperopt.tpe][INFO] - TPE using 521/521 trials with best loss -0.170108
[2023-11-29 09:35:03,500][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001813 seconds
[2023-11-29 09:35:03,500][hyperopt.tpe][INFO] - TPE using 522/522 trials with best loss -0.170108
[2023-11-29 09:35:03,877][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001640 seconds
[2023-11-29 09:35:03,877][hyperopt.tpe][INFO] - TPE using 523/523 trials with best loss -0.170108
[2023-11-29 09:35:03,940][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001756 seconds
[2023-11-29 09:35:03,940][hyperopt.tpe][INFO] - TPE using 524/524 trials with best loss -0.170108
[2023-11-29 09:35:04,322][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001676 seconds
[2023-11-29 09:35:04,322][hyperopt.tpe][INFO] - TPE using 525/525 trials with best loss -0.170108
[2023-11-29 09:35:04,733][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001690 seconds
[2023-11-29 09:35:04,733][hyperopt.tpe][INFO] - TPE using 526/526 trials with best loss -0.170108
[2023-11-29 09:35:05,193][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001770 seconds
[2023-11-29 09:35:05,193][hyperopt.tpe][INFO] - TPE using 527/527 trials with best loss -0.170108
[2023-11-29 09:35:05,266][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001652 seconds
[2023-11-29 09:35:05,266][hyperopt.tpe][INFO] - TPE using 528/528 trials with best loss -0.170108
[2023-11-29 09:35:05,727][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001653 seconds
[2023-11-29 09:35:05,727][hyperopt.tpe][INFO] - TPE using 529/529 trials with best loss -0.170108
[2023-11-29 09:35:06,251][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001700 seconds
[2023-11-29 09:35:06,251][hyperopt.tpe][INFO] - TPE using 530/530 trials with best loss -0.170108
[2023-11-29 09:35:06,300][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001649 seconds
[2023-11-29 09:35:06,300][hyperopt.tpe][INFO] - TPE using 531/531 trials with best loss -0.170108
[2023-11-29 09:35:06,701][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001669 seconds
[2023-11-29 09:35:06,701][hyperopt.tpe][INFO] - TPE using 532/532 trials with best loss -0.170108
[2023-11-29 09:35:07,139][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001652 seconds
[2023-11-29 09:35:07,139][hyperopt.tpe][INFO] - TPE using 533/533 trials with best loss -0.170108
[2023-11-29 09:35:07,386][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001731 seconds
[2023-11-29 09:35:07,386][hyperopt.tpe][INFO] - TPE using 534/534 trials with best loss -0.170108
[2023-11-29 09:35:07,448][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001772 seconds
[2023-11-29 09:35:07,449][hyperopt.tpe][INFO] - TPE using 535/535 trials with best loss -0.170108
[2023-11-29 09:35:07,547][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001738 seconds
[2023-11-29 09:35:07,548][hyperopt.tpe][INFO] - TPE using 536/536 trials with best loss -0.170108
[2023-11-29 09:35:08,001][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001755 seconds
[2023-11-29 09:35:08,001][hyperopt.tpe][INFO] - TPE using 537/537 trials with best loss -0.170108
[2023-11-29 09:35:08,398][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001794 seconds
[2023-11-29 09:35:08,398][hyperopt.tpe][INFO] - TPE using 538/538 trials with best loss -0.170108
[2023-11-29 09:35:08,544][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001802 seconds
[2023-11-29 09:35:08,544][hyperopt.tpe][INFO] - TPE using 539/539 trials with best loss -0.170108
[2023-11-29 09:35:08,997][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001655 seconds
[2023-11-29 09:35:08,998][hyperopt.tpe][INFO] - TPE using 540/540 trials with best loss -0.170108
[2023-11-29 09:35:09,048][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001795 seconds
[2023-11-29 09:35:09,048][hyperopt.tpe][INFO] - TPE using 541/541 trials with best loss -0.170108
[2023-11-29 09:35:09,580][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001828 seconds
[2023-11-29 09:35:09,581][hyperopt.tpe][INFO] - TPE using 542/542 trials with best loss -0.170108
[2023-11-29 09:35:09,983][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001769 seconds
[2023-11-29 09:35:09,984][hyperopt.tpe][INFO] - TPE using 543/543 trials with best loss -0.170108
[2023-11-29 09:35:10,417][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001635 seconds
[2023-11-29 09:35:10,418][hyperopt.tpe][INFO] - TPE using 544/544 trials with best loss -0.170108
[2023-11-29 09:35:10,667][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001647 seconds
[2023-11-29 09:35:10,667][hyperopt.tpe][INFO] - TPE using 545/545 trials with best loss -0.170108
[2023-11-29 09:35:10,711][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001776 seconds
[2023-11-29 09:35:10,712][hyperopt.tpe][INFO] - TPE using 546/546 trials with best loss -0.170108
[2023-11-29 09:35:11,163][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001641 seconds
[2023-11-29 09:35:11,163][hyperopt.tpe][INFO] - TPE using 547/547 trials with best loss -0.170108
[2023-11-29 09:35:11,543][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001708 seconds
[2023-11-29 09:35:11,543][hyperopt.tpe][INFO] - TPE using 548/548 trials with best loss -0.170108
[2023-11-29 09:35:11,952][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001644 seconds
[2023-11-29 09:35:11,953][hyperopt.tpe][INFO] - TPE using 549/549 trials with best loss -0.170108
[2023-11-29 09:35:12,001][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001648 seconds
[2023-11-29 09:35:12,002][hyperopt.tpe][INFO] - TPE using 550/550 trials with best loss -0.170108
[2023-11-29 09:35:12,167][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001648 seconds
[2023-11-29 09:35:12,167][hyperopt.tpe][INFO] - TPE using 551/551 trials with best loss -0.170108
[2023-11-29 09:35:12,529][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001767 seconds
[2023-11-29 09:35:12,530][hyperopt.tpe][INFO] - TPE using 552/552 trials with best loss -0.170108
[2023-11-29 09:35:13,186][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001726 seconds
[2023-11-29 09:35:13,187][hyperopt.tpe][INFO] - TPE using 553/553 trials with best loss -0.170108
[2023-11-29 09:35:13,565][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001821 seconds
[2023-11-29 09:35:13,565][hyperopt.tpe][INFO] - TPE using 554/554 trials with best loss -0.170108
[2023-11-29 09:35:13,699][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001737 seconds
[2023-11-29 09:35:13,699][hyperopt.tpe][INFO] - TPE using 555/555 trials with best loss -0.170108
[2023-11-29 09:35:13,976][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001717 seconds
[2023-11-29 09:35:13,976][hyperopt.tpe][INFO] - TPE using 556/556 trials with best loss -0.170108
[2023-11-29 09:35:14,041][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001783 seconds
[2023-11-29 09:35:14,042][hyperopt.tpe][INFO] - TPE using 557/557 trials with best loss -0.170108
[2023-11-29 09:35:14,450][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001643 seconds
[2023-11-29 09:35:14,451][hyperopt.tpe][INFO] - TPE using 558/558 trials with best loss -0.170108
[2023-11-29 09:35:14,500][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001651 seconds
[2023-11-29 09:35:14,500][hyperopt.tpe][INFO] - TPE using 559/559 trials with best loss -0.170108
[2023-11-29 09:35:14,890][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001702 seconds
[2023-11-29 09:35:14,891][hyperopt.tpe][INFO] - TPE using 560/560 trials with best loss -0.170108
[2023-11-29 09:35:15,057][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001806 seconds
[2023-11-29 09:35:15,057][hyperopt.tpe][INFO] - TPE using 561/561 trials with best loss -0.170108
[2023-11-29 09:35:15,460][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001771 seconds
[2023-11-29 09:35:15,460][hyperopt.tpe][INFO] - TPE using 562/562 trials with best loss -0.170108
[2023-11-29 09:35:15,987][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001760 seconds
[2023-11-29 09:35:15,988][hyperopt.tpe][INFO] - TPE using 563/563 trials with best loss -0.170108
[2023-11-29 09:35:16,120][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001651 seconds
[2023-11-29 09:35:16,121][hyperopt.tpe][INFO] - TPE using 564/564 trials with best loss -0.170108
[2023-11-29 09:35:16,528][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001733 seconds
[2023-11-29 09:35:16,528][hyperopt.tpe][INFO] - TPE using 565/565 trials with best loss -0.170108
[2023-11-29 09:35:16,921][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001748 seconds
[2023-11-29 09:35:16,921][hyperopt.tpe][INFO] - TPE using 566/566 trials with best loss -0.170108
[2023-11-29 09:35:17,179][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001648 seconds
[2023-11-29 09:35:17,179][hyperopt.tpe][INFO] - TPE using 567/567 trials with best loss -0.170108
[2023-11-29 09:35:17,208][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001704 seconds
[2023-11-29 09:35:17,208][hyperopt.tpe][INFO] - TPE using 568/568 trials with best loss -0.170108
[2023-11-29 09:35:17,660][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001647 seconds
[2023-11-29 09:35:17,661][hyperopt.tpe][INFO] - TPE using 569/569 trials with best loss -0.170108
[2023-11-29 09:35:18,042][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001775 seconds
[2023-11-29 09:35:18,043][hyperopt.tpe][INFO] - TPE using 570/570 trials with best loss -0.170108
[2023-11-29 09:35:18,431][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001652 seconds
[2023-11-29 09:35:18,431][hyperopt.tpe][INFO] - TPE using 571/571 trials with best loss -0.170108
[2023-11-29 09:35:18,580][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001761 seconds
[2023-11-29 09:35:18,580][hyperopt.tpe][INFO] - TPE using 572/572 trials with best loss -0.170108
[2023-11-29 09:35:18,698][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001652 seconds
[2023-11-29 09:35:18,698][hyperopt.tpe][INFO] - TPE using 573/573 trials with best loss -0.170108
[2023-11-29 09:35:19,083][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001638 seconds
[2023-11-29 09:35:19,084][hyperopt.tpe][INFO] - TPE using 574/574 trials with best loss -0.170108
[2023-11-29 09:35:19,447][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001652 seconds
[2023-11-29 09:35:19,448][hyperopt.tpe][INFO] - TPE using 575/575 trials with best loss -0.170108
[2023-11-29 09:35:19,504][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001758 seconds
[2023-11-29 09:35:19,504][hyperopt.tpe][INFO] - TPE using 576/576 trials with best loss -0.170108
[2023-11-29 09:35:19,911][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001745 seconds
[2023-11-29 09:35:19,911][hyperopt.tpe][INFO] - TPE using 577/577 trials with best loss -0.170108
[2023-11-29 09:35:20,361][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001769 seconds
[2023-11-29 09:35:20,361][hyperopt.tpe][INFO] - TPE using 578/578 trials with best loss -0.170108
[2023-11-29 09:35:20,761][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001651 seconds
[2023-11-29 09:35:20,762][hyperopt.tpe][INFO] - TPE using 579/579 trials with best loss -0.170108
[2023-11-29 09:35:21,213][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001747 seconds
[2023-11-29 09:35:21,213][hyperopt.tpe][INFO] - TPE using 580/580 trials with best loss -0.170108
[2023-11-29 09:35:21,653][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001762 seconds
[2023-11-29 09:35:21,653][hyperopt.tpe][INFO] - TPE using 581/581 trials with best loss -0.170108
[2023-11-29 09:35:22,091][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001762 seconds
[2023-11-29 09:35:22,091][hyperopt.tpe][INFO] - TPE using 582/582 trials with best loss -0.170108
[2023-11-29 09:35:22,526][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001643 seconds
[2023-11-29 09:35:22,527][hyperopt.tpe][INFO] - TPE using 583/583 trials with best loss -0.170108
[2023-11-29 09:35:22,928][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001729 seconds
[2023-11-29 09:35:22,929][hyperopt.tpe][INFO] - TPE using 584/584 trials with best loss -0.170108
[2023-11-29 09:35:23,334][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001709 seconds
[2023-11-29 09:35:23,334][hyperopt.tpe][INFO] - TPE using 585/585 trials with best loss -0.170108
[2023-11-29 09:35:23,734][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001658 seconds
[2023-11-29 09:35:23,735][hyperopt.tpe][INFO] - TPE using 586/586 trials with best loss -0.170108
[2023-11-29 09:35:24,138][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001739 seconds
[2023-11-29 09:35:24,139][hyperopt.tpe][INFO] - TPE using 587/587 trials with best loss -0.170108
[2023-11-29 09:35:24,593][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001657 seconds
[2023-11-29 09:35:24,593][hyperopt.tpe][INFO] - TPE using 588/588 trials with best loss -0.170108
[2023-11-29 09:35:25,046][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001657 seconds
[2023-11-29 09:35:25,046][hyperopt.tpe][INFO] - TPE using 589/589 trials with best loss -0.170108
[2023-11-29 09:35:25,482][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001774 seconds
[2023-11-29 09:35:25,482][hyperopt.tpe][INFO] - TPE using 590/590 trials with best loss -0.170108
[2023-11-29 09:35:25,921][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001693 seconds
[2023-11-29 09:35:25,922][hyperopt.tpe][INFO] - TPE using 591/591 trials with best loss -0.170108
[2023-11-29 09:35:26,377][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001664 seconds
[2023-11-29 09:35:26,377][hyperopt.tpe][INFO] - TPE using 592/592 trials with best loss -0.170108
[2023-11-29 09:35:26,830][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001773 seconds
[2023-11-29 09:35:26,831][hyperopt.tpe][INFO] - TPE using 593/593 trials with best loss -0.170108
[2023-11-29 09:35:27,285][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001768 seconds
[2023-11-29 09:35:27,286][hyperopt.tpe][INFO] - TPE using 594/594 trials with best loss -0.170108
[2023-11-29 09:35:27,744][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001657 seconds
[2023-11-29 09:35:27,744][hyperopt.tpe][INFO] - TPE using 595/595 trials with best loss -0.170108
[2023-11-29 09:35:28,182][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001860 seconds
[2023-11-29 09:35:28,182][hyperopt.tpe][INFO] - TPE using 596/596 trials with best loss -0.170108
[2023-11-29 09:35:28,624][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001727 seconds
[2023-11-29 09:35:28,625][hyperopt.tpe][INFO] - TPE using 597/597 trials with best loss -0.170108
[2023-11-29 09:35:29,021][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001721 seconds
[2023-11-29 09:35:29,021][hyperopt.tpe][INFO] - TPE using 598/598 trials with best loss -0.170108
[2023-11-29 09:35:29,426][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001646 seconds
[2023-11-29 09:35:29,426][hyperopt.tpe][INFO] - TPE using 599/599 trials with best loss -0.170108
[2023-11-29 09:35:29,864][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001692 seconds
[2023-11-29 09:35:29,864][hyperopt.tpe][INFO] - TPE using 600/600 trials with best loss -0.170108
[2023-11-29 09:35:30,272][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001648 seconds
[2023-11-29 09:35:30,273][hyperopt.tpe][INFO] - TPE using 601/601 trials with best loss -0.170108
[2023-11-29 09:35:30,723][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001804 seconds
[2023-11-29 09:35:30,723][hyperopt.tpe][INFO] - TPE using 602/602 trials with best loss -0.170108
[2023-11-29 09:35:31,116][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001818 seconds
[2023-11-29 09:35:31,117][hyperopt.tpe][INFO] - TPE using 603/603 trials with best loss -0.170108
[2023-11-29 09:35:31,565][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001779 seconds
[2023-11-29 09:35:31,566][hyperopt.tpe][INFO] - TPE using 604/604 trials with best loss -0.170108
[2023-11-29 09:35:31,967][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001682 seconds
[2023-11-29 09:35:31,967][hyperopt.tpe][INFO] - TPE using 605/605 trials with best loss -0.170108
[2023-11-29 09:35:32,204][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001674 seconds
[2023-11-29 09:35:32,204][hyperopt.tpe][INFO] - TPE using 606/606 trials with best loss -0.170108
[2023-11-29 09:35:32,275][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001667 seconds
[2023-11-29 09:35:32,276][hyperopt.tpe][INFO] - TPE using 607/607 trials with best loss -0.170108
[2023-11-29 09:35:32,693][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001714 seconds
[2023-11-29 09:35:32,694][hyperopt.tpe][INFO] - TPE using 608/608 trials with best loss -0.170108
[2023-11-29 09:35:33,133][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001662 seconds
[2023-11-29 09:35:33,134][hyperopt.tpe][INFO] - TPE using 609/609 trials with best loss -0.170108
[2023-11-29 09:35:33,517][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001655 seconds
[2023-11-29 09:35:33,517][hyperopt.tpe][INFO] - TPE using 610/610 trials with best loss -0.170108
[2023-11-29 09:35:33,669][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001661 seconds
[2023-11-29 09:35:33,669][hyperopt.tpe][INFO] - TPE using 611/611 trials with best loss -0.170108
[2023-11-29 09:35:34,076][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001659 seconds
[2023-11-29 09:35:34,077][hyperopt.tpe][INFO] - TPE using 612/612 trials with best loss -0.170108
[2023-11-29 09:35:34,609][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001752 seconds
[2023-11-29 09:35:34,610][hyperopt.tpe][INFO] - TPE using 613/613 trials with best loss -0.170108
[2023-11-29 09:35:35,044][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001700 seconds
[2023-11-29 09:35:35,045][hyperopt.tpe][INFO] - TPE using 614/614 trials with best loss -0.170108
[2023-11-29 09:35:35,168][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001654 seconds
[2023-11-29 09:35:35,169][hyperopt.tpe][INFO] - TPE using 615/615 trials with best loss -0.170108
[2023-11-29 09:35:35,606][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001742 seconds
[2023-11-29 09:35:35,606][hyperopt.tpe][INFO] - TPE using 616/616 trials with best loss -0.170108
[2023-11-29 09:35:36,057][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001657 seconds
[2023-11-29 09:35:36,057][hyperopt.tpe][INFO] - TPE using 617/617 trials with best loss -0.170108
[2023-11-29 09:35:36,330][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001686 seconds
[2023-11-29 09:35:36,330][hyperopt.tpe][INFO] - TPE using 618/618 trials with best loss -0.170108
[2023-11-29 09:35:36,379][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001661 seconds
[2023-11-29 09:35:36,380][hyperopt.tpe][INFO] - TPE using 619/619 trials with best loss -0.170108
[2023-11-29 09:35:36,445][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001729 seconds
[2023-11-29 09:35:36,445][hyperopt.tpe][INFO] - TPE using 620/620 trials with best loss -0.170108
[2023-11-29 09:35:36,825][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001814 seconds
[2023-11-29 09:35:36,825][hyperopt.tpe][INFO] - TPE using 621/621 trials with best loss -0.170108
[2023-11-29 09:35:37,200][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001650 seconds
[2023-11-29 09:35:37,200][hyperopt.tpe][INFO] - TPE using 622/622 trials with best loss -0.170108
[2023-11-29 09:35:37,365][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001664 seconds
[2023-11-29 09:35:37,365][hyperopt.tpe][INFO] - TPE using 623/623 trials with best loss -0.170108
[2023-11-29 09:35:37,500][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001836 seconds
[2023-11-29 09:35:37,500][hyperopt.tpe][INFO] - TPE using 624/624 trials with best loss -0.170108
[2023-11-29 09:35:37,937][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001761 seconds
[2023-11-29 09:35:37,937][hyperopt.tpe][INFO] - TPE using 625/625 trials with best loss -0.170108
[2023-11-29 09:35:38,527][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001758 seconds
[2023-11-29 09:35:38,528][hyperopt.tpe][INFO] - TPE using 626/626 trials with best loss -0.170108
[2023-11-29 09:35:38,889][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001737 seconds
[2023-11-29 09:35:38,889][hyperopt.tpe][INFO] - TPE using 627/627 trials with best loss -0.170108
[2023-11-29 09:35:39,289][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001790 seconds
[2023-11-29 09:35:39,289][hyperopt.tpe][INFO] - TPE using 628/628 trials with best loss -0.170108
[2023-11-29 09:35:39,332][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001769 seconds
[2023-11-29 09:35:39,332][hyperopt.tpe][INFO] - TPE using 629/629 trials with best loss -0.170108
[2023-11-29 09:35:39,729][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001661 seconds
[2023-11-29 09:35:39,729][hyperopt.tpe][INFO] - TPE using 630/630 trials with best loss -0.170108
[2023-11-29 09:35:40,181][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001645 seconds
[2023-11-29 09:35:40,182][hyperopt.tpe][INFO] - TPE using 631/631 trials with best loss -0.170108
[2023-11-29 09:35:40,243][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001742 seconds
[2023-11-29 09:35:40,243][hyperopt.tpe][INFO] - TPE using 632/632 trials with best loss -0.170108
[2023-11-29 09:35:40,642][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001802 seconds
[2023-11-29 09:35:40,643][hyperopt.tpe][INFO] - TPE using 633/633 trials with best loss -0.170108
[2023-11-29 09:35:41,081][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001808 seconds
[2023-11-29 09:35:41,081][hyperopt.tpe][INFO] - TPE using 634/634 trials with best loss -0.170108
[2023-11-29 09:35:41,146][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001753 seconds
[2023-11-29 09:35:41,147][hyperopt.tpe][INFO] - TPE using 635/635 trials with best loss -0.170108
[2023-11-29 09:35:41,621][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001667 seconds
[2023-11-29 09:35:41,621][hyperopt.tpe][INFO] - TPE using 636/636 trials with best loss -0.170108
[2023-11-29 09:35:41,996][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001654 seconds
