[2023-12-01 14:46:44,176][root][INFO] - Experiment name: xgb_regression_da_and_d1_hyperopt_tune
[2023-12-01 14:47:24,777][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002436 seconds
[2023-12-01 14:47:24,777][hyperopt.tpe][INFO] - TPE using 267/267 trials with best loss 0.193455
[2023-12-01 14:47:24,933][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002473 seconds
[2023-12-01 14:47:24,934][hyperopt.tpe][INFO] - TPE using 268/268 trials with best loss 0.193455
[2023-12-01 14:47:25,090][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002465 seconds
[2023-12-01 14:47:25,091][hyperopt.tpe][INFO] - TPE using 269/269 trials with best loss 0.193455
[2023-12-01 14:47:25,228][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002467 seconds
[2023-12-01 14:47:25,229][hyperopt.tpe][INFO] - TPE using 270/270 trials with best loss 0.193455
[2023-12-01 14:47:25,373][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002523 seconds
[2023-12-01 14:47:25,373][hyperopt.tpe][INFO] - TPE using 271/271 trials with best loss 0.193455
[2023-12-01 14:47:25,530][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002474 seconds
[2023-12-01 14:47:25,530][hyperopt.tpe][INFO] - TPE using 272/272 trials with best loss 0.193455
[2023-12-01 14:47:25,687][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002480 seconds
[2023-12-01 14:47:25,687][hyperopt.tpe][INFO] - TPE using 273/273 trials with best loss 0.193455
[2023-12-01 14:47:25,837][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002462 seconds
[2023-12-01 14:47:25,838][hyperopt.tpe][INFO] - TPE using 274/274 trials with best loss 0.193455
[2023-12-01 14:47:25,916][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002452 seconds
[2023-12-01 14:47:25,917][hyperopt.tpe][INFO] - TPE using 275/275 trials with best loss 0.193455
[2023-12-01 14:47:26,074][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002527 seconds
[2023-12-01 14:47:26,074][hyperopt.tpe][INFO] - TPE using 276/276 trials with best loss 0.193455
[2023-12-01 14:47:26,216][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002431 seconds
[2023-12-01 14:47:26,217][hyperopt.tpe][INFO] - TPE using 277/277 trials with best loss 0.193455
[2023-12-01 14:47:26,306][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002414 seconds
[2023-12-01 14:47:26,306][hyperopt.tpe][INFO] - TPE using 278/278 trials with best loss 0.193455
[2023-12-01 14:47:26,373][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002456 seconds
[2023-12-01 14:47:26,373][hyperopt.tpe][INFO] - TPE using 279/279 trials with best loss 0.193455
[2023-12-01 14:47:26,514][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002426 seconds
[2023-12-01 14:47:26,514][hyperopt.tpe][INFO] - TPE using 280/280 trials with best loss 0.193455
[2023-12-01 14:47:26,699][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002575 seconds
[2023-12-01 14:47:26,700][hyperopt.tpe][INFO] - TPE using 281/281 trials with best loss 0.193455
[2023-12-01 14:47:26,857][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002497 seconds
[2023-12-01 14:47:26,857][hyperopt.tpe][INFO] - TPE using 282/282 trials with best loss 0.193455
[2023-12-01 14:47:26,944][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002457 seconds
[2023-12-01 14:47:26,945][hyperopt.tpe][INFO] - TPE using 283/283 trials with best loss 0.193455
[2023-12-01 14:47:27,107][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002447 seconds
[2023-12-01 14:47:27,107][hyperopt.tpe][INFO] - TPE using 284/284 trials with best loss 0.193455
[2023-12-01 14:47:27,246][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002439 seconds
[2023-12-01 14:47:27,246][hyperopt.tpe][INFO] - TPE using 285/285 trials with best loss 0.193455
[2023-12-01 14:47:27,350][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002513 seconds
[2023-12-01 14:47:27,351][hyperopt.tpe][INFO] - TPE using 286/286 trials with best loss 0.193455
[2023-12-01 14:47:27,398][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002479 seconds
[2023-12-01 14:47:27,399][hyperopt.tpe][INFO] - TPE using 287/287 trials with best loss 0.193455
[2023-12-01 14:47:27,561][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002462 seconds
[2023-12-01 14:47:27,561][hyperopt.tpe][INFO] - TPE using 288/288 trials with best loss 0.193455
[2023-12-01 14:47:27,717][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002493 seconds
[2023-12-01 14:47:27,718][hyperopt.tpe][INFO] - TPE using 289/289 trials with best loss 0.193455
[2023-12-01 14:47:27,887][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002470 seconds
[2023-12-01 14:47:27,887][hyperopt.tpe][INFO] - TPE using 290/290 trials with best loss 0.193455
[2023-12-01 14:47:28,030][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002473 seconds
[2023-12-01 14:47:28,030][hyperopt.tpe][INFO] - TPE using 291/291 trials with best loss 0.193455
[2023-12-01 14:47:28,114][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002432 seconds
[2023-12-01 14:47:28,115][hyperopt.tpe][INFO] - TPE using 292/292 trials with best loss 0.193455
[2023-12-01 14:47:28,288][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002462 seconds
[2023-12-01 14:47:28,288][hyperopt.tpe][INFO] - TPE using 293/293 trials with best loss 0.193455
[2023-12-01 14:47:28,392][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002449 seconds
[2023-12-01 14:47:28,393][hyperopt.tpe][INFO] - TPE using 294/294 trials with best loss 0.193455
[2023-12-01 14:47:28,540][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002465 seconds
[2023-12-01 14:47:28,541][hyperopt.tpe][INFO] - TPE using 295/295 trials with best loss 0.193455
[2023-12-01 14:47:28,589][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002481 seconds
[2023-12-01 14:47:28,589][hyperopt.tpe][INFO] - TPE using 296/296 trials with best loss 0.193455
[2023-12-01 14:47:28,746][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002430 seconds
[2023-12-01 14:47:28,746][hyperopt.tpe][INFO] - TPE using 297/297 trials with best loss 0.193455
[2023-12-01 14:47:28,877][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002440 seconds
[2023-12-01 14:47:28,877][hyperopt.tpe][INFO] - TPE using 298/298 trials with best loss 0.193455
[2023-12-01 14:47:29,022][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002457 seconds
[2023-12-01 14:47:29,022][hyperopt.tpe][INFO] - TPE using 299/299 trials with best loss 0.193455
[2023-12-01 14:47:29,208][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002493 seconds
[2023-12-01 14:47:29,209][hyperopt.tpe][INFO] - TPE using 300/300 trials with best loss 0.193455
[2023-12-01 14:47:29,365][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002493 seconds
[2023-12-01 14:47:29,366][hyperopt.tpe][INFO] - TPE using 301/301 trials with best loss 0.193455
[2023-12-01 14:47:29,442][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002469 seconds
[2023-12-01 14:47:29,442][hyperopt.tpe][INFO] - TPE using 302/302 trials with best loss 0.193455
[2023-12-01 14:47:29,642][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002511 seconds
[2023-12-01 14:47:29,642][hyperopt.tpe][INFO] - TPE using 303/303 trials with best loss 0.193455
[2023-12-01 14:47:29,799][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002457 seconds
[2023-12-01 14:47:29,799][hyperopt.tpe][INFO] - TPE using 304/304 trials with best loss 0.193455
[2023-12-01 14:47:29,894][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002456 seconds
[2023-12-01 14:47:29,894][hyperopt.tpe][INFO] - TPE using 305/305 trials with best loss 0.193455
[2023-12-01 14:47:29,942][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002473 seconds
[2023-12-01 14:47:29,943][hyperopt.tpe][INFO] - TPE using 306/306 trials with best loss 0.193455
[2023-12-01 14:47:30,100][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002461 seconds
[2023-12-01 14:47:30,100][hyperopt.tpe][INFO] - TPE using 307/307 trials with best loss 0.193455
[2023-12-01 14:47:30,283][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002547 seconds
[2023-12-01 14:47:30,284][hyperopt.tpe][INFO] - TPE using 308/308 trials with best loss 0.193455
[2023-12-01 14:47:30,438][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002454 seconds
[2023-12-01 14:47:30,438][hyperopt.tpe][INFO] - TPE using 309/309 trials with best loss 0.193455
[2023-12-01 14:47:30,585][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002455 seconds
[2023-12-01 14:47:30,586][hyperopt.tpe][INFO] - TPE using 310/310 trials with best loss 0.193455
[2023-12-01 14:47:30,742][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002459 seconds
[2023-12-01 14:47:30,743][hyperopt.tpe][INFO] - TPE using 311/311 trials with best loss 0.193455
[2023-12-01 14:47:30,845][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002471 seconds
[2023-12-01 14:47:30,845][hyperopt.tpe][INFO] - TPE using 312/312 trials with best loss 0.193455
[2023-12-01 14:47:31,016][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002430 seconds
[2023-12-01 14:47:31,016][hyperopt.tpe][INFO] - TPE using 313/313 trials with best loss 0.193455
[2023-12-01 14:47:31,113][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002434 seconds
[2023-12-01 14:47:31,113][hyperopt.tpe][INFO] - TPE using 314/314 trials with best loss 0.193455
[2023-12-01 14:47:31,162][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002431 seconds
[2023-12-01 14:47:31,162][hyperopt.tpe][INFO] - TPE using 315/315 trials with best loss 0.193455
[2023-12-01 14:47:31,320][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002441 seconds
[2023-12-01 14:47:31,320][hyperopt.tpe][INFO] - TPE using 316/316 trials with best loss 0.193455
[2023-12-01 14:47:31,472][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002421 seconds
[2023-12-01 14:47:31,472][hyperopt.tpe][INFO] - TPE using 317/317 trials with best loss 0.193455
[2023-12-01 14:47:31,633][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002445 seconds
[2023-12-01 14:47:31,634][hyperopt.tpe][INFO] - TPE using 318/318 trials with best loss 0.193455
[2023-12-01 14:47:31,765][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002455 seconds
[2023-12-01 14:47:31,765][hyperopt.tpe][INFO] - TPE using 319/319 trials with best loss 0.193455
[2023-12-01 14:47:32,040][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002481 seconds
[2023-12-01 14:47:32,040][hyperopt.tpe][INFO] - TPE using 320/320 trials with best loss 0.193455
[2023-12-01 14:47:32,181][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002455 seconds
[2023-12-01 14:47:32,181][hyperopt.tpe][INFO] - TPE using 321/321 trials with best loss 0.193455
[2023-12-01 14:47:32,338][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002460 seconds
[2023-12-01 14:47:32,338][hyperopt.tpe][INFO] - TPE using 322/322 trials with best loss 0.193455
[2023-12-01 14:47:32,434][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002489 seconds
[2023-12-01 14:47:32,434][hyperopt.tpe][INFO] - TPE using 323/323 trials with best loss 0.193455
[2023-12-01 14:47:32,591][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002462 seconds
[2023-12-01 14:47:32,591][hyperopt.tpe][INFO] - TPE using 324/324 trials with best loss 0.193455
[2023-12-01 14:47:32,690][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002449 seconds
[2023-12-01 14:47:32,691][hyperopt.tpe][INFO] - TPE using 325/325 trials with best loss 0.193455
[2023-12-01 14:47:32,854][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002462 seconds
[2023-12-01 14:47:32,855][hyperopt.tpe][INFO] - TPE using 326/326 trials with best loss 0.193455
[2023-12-01 14:47:32,903][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002442 seconds
[2023-12-01 14:47:32,903][hyperopt.tpe][INFO] - TPE using 327/327 trials with best loss 0.193455
[2023-12-01 14:47:33,035][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002442 seconds
[2023-12-01 14:47:33,035][hyperopt.tpe][INFO] - TPE using 328/328 trials with best loss 0.193455
[2023-12-01 14:47:33,185][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002424 seconds
[2023-12-01 14:47:33,186][hyperopt.tpe][INFO] - TPE using 329/329 trials with best loss 0.193455
[2023-12-01 14:47:33,343][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002453 seconds
[2023-12-01 14:47:33,344][hyperopt.tpe][INFO] - TPE using 330/330 trials with best loss 0.193455
[2023-12-01 14:47:33,505][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002627 seconds
[2023-12-01 14:47:33,506][hyperopt.tpe][INFO] - TPE using 331/331 trials with best loss 0.193455
[2023-12-01 14:47:33,679][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002471 seconds
[2023-12-01 14:47:33,680][hyperopt.tpe][INFO] - TPE using 332/332 trials with best loss 0.193455
[2023-12-01 14:47:33,766][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002420 seconds
[2023-12-01 14:47:33,767][hyperopt.tpe][INFO] - TPE using 333/333 trials with best loss 0.193455
[2023-12-01 14:47:33,869][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002420 seconds
[2023-12-01 14:47:33,870][hyperopt.tpe][INFO] - TPE using 334/334 trials with best loss 0.193455
[2023-12-01 14:47:34,048][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002516 seconds
[2023-12-01 14:47:34,049][hyperopt.tpe][INFO] - TPE using 335/335 trials with best loss 0.193455
[2023-12-01 14:47:34,097][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002459 seconds
[2023-12-01 14:47:34,097][hyperopt.tpe][INFO] - TPE using 336/336 trials with best loss 0.193455
[2023-12-01 14:47:34,254][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002429 seconds
[2023-12-01 14:47:34,255][hyperopt.tpe][INFO] - TPE using 337/337 trials with best loss 0.193455
[2023-12-01 14:47:34,428][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002439 seconds
[2023-12-01 14:47:34,428][hyperopt.tpe][INFO] - TPE using 338/338 trials with best loss 0.193455
[2023-12-01 14:47:34,560][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002433 seconds
[2023-12-01 14:47:34,560][hyperopt.tpe][INFO] - TPE using 339/339 trials with best loss 0.193455
[2023-12-01 14:47:34,699][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002432 seconds
[2023-12-01 14:47:34,699][hyperopt.tpe][INFO] - TPE using 340/340 trials with best loss 0.193455
[2023-12-01 14:47:34,873][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002476 seconds
[2023-12-01 14:47:34,873][hyperopt.tpe][INFO] - TPE using 341/341 trials with best loss 0.193455
[2023-12-01 14:47:35,030][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002439 seconds
[2023-12-01 14:47:35,031][hyperopt.tpe][INFO] - TPE using 342/342 trials with best loss 0.193455
[2023-12-01 14:47:35,120][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002430 seconds
[2023-12-01 14:47:35,121][hyperopt.tpe][INFO] - TPE using 343/343 trials with best loss 0.193455
[2023-12-01 14:47:35,265][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002440 seconds
[2023-12-01 14:47:35,266][hyperopt.tpe][INFO] - TPE using 344/344 trials with best loss 0.193455
[2023-12-01 14:47:35,371][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002445 seconds
[2023-12-01 14:47:35,371][hyperopt.tpe][INFO] - TPE using 345/345 trials with best loss 0.193455
[2023-12-01 14:47:35,422][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002670 seconds
[2023-12-01 14:47:35,422][hyperopt.tpe][INFO] - TPE using 346/346 trials with best loss 0.193455
[2023-12-01 14:47:35,553][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002440 seconds
[2023-12-01 14:47:35,553][hyperopt.tpe][INFO] - TPE using 347/347 trials with best loss 0.193455
[2023-12-01 14:47:35,712][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002486 seconds
[2023-12-01 14:47:35,713][hyperopt.tpe][INFO] - TPE using 348/348 trials with best loss 0.193455
[2023-12-01 14:47:35,894][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002481 seconds
[2023-12-01 14:47:35,894][hyperopt.tpe][INFO] - TPE using 349/349 trials with best loss 0.193455
[2023-12-01 14:47:36,035][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002473 seconds
[2023-12-01 14:47:36,035][hyperopt.tpe][INFO] - TPE using 350/350 trials with best loss 0.193455
[2023-12-01 14:47:36,208][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002571 seconds
[2023-12-01 14:47:36,209][hyperopt.tpe][INFO] - TPE using 351/351 trials with best loss 0.193455
[2023-12-01 14:47:36,366][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002442 seconds
[2023-12-01 14:47:36,367][hyperopt.tpe][INFO] - TPE using 352/352 trials with best loss 0.193455
[2023-12-01 14:47:36,470][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002465 seconds
[2023-12-01 14:47:36,470][hyperopt.tpe][INFO] - TPE using 353/353 trials with best loss 0.193455
[2023-12-01 14:47:36,627][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002441 seconds
[2023-12-01 14:47:36,628][hyperopt.tpe][INFO] - TPE using 354/354 trials with best loss 0.193455
[2023-12-01 14:47:36,721][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002437 seconds
[2023-12-01 14:47:36,722][hyperopt.tpe][INFO] - TPE using 355/355 trials with best loss 0.193455
[2023-12-01 14:47:36,879][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002466 seconds
[2023-12-01 14:47:36,880][hyperopt.tpe][INFO] - TPE using 356/356 trials with best loss 0.193455
[2023-12-01 14:47:37,001][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002488 seconds
[2023-12-01 14:47:37,001][hyperopt.tpe][INFO] - TPE using 357/357 trials with best loss 0.193455
[2023-12-01 14:47:37,050][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002463 seconds
[2023-12-01 14:47:37,050][hyperopt.tpe][INFO] - TPE using 358/358 trials with best loss 0.193455
[2023-12-01 14:47:37,201][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002442 seconds
[2023-12-01 14:47:37,202][hyperopt.tpe][INFO] - TPE using 359/359 trials with best loss 0.193455
[2023-12-01 14:47:37,360][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002450 seconds
[2023-12-01 14:47:37,360][hyperopt.tpe][INFO] - TPE using 360/360 trials with best loss 0.193455
[2023-12-01 14:47:37,523][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002473 seconds
[2023-12-01 14:47:37,524][hyperopt.tpe][INFO] - TPE using 361/361 trials with best loss 0.193455
[2023-12-01 14:47:37,699][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002572 seconds
[2023-12-01 14:47:37,700][hyperopt.tpe][INFO] - TPE using 362/362 trials with best loss 0.193455
[2023-12-01 14:47:37,803][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002482 seconds
[2023-12-01 14:47:37,804][hyperopt.tpe][INFO] - TPE using 363/363 trials with best loss 0.193455
[2023-12-01 14:47:37,967][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002463 seconds
[2023-12-01 14:47:37,968][hyperopt.tpe][INFO] - TPE using 364/364 trials with best loss 0.193455
[2023-12-01 14:47:38,063][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002492 seconds
[2023-12-01 14:47:38,063][hyperopt.tpe][INFO] - TPE using 365/365 trials with best loss 0.193455
[2023-12-01 14:47:38,117][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002474 seconds
[2023-12-01 14:47:38,117][hyperopt.tpe][INFO] - TPE using 366/366 trials with best loss 0.193455
[2023-12-01 14:47:38,249][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002512 seconds
[2023-12-01 14:47:38,249][hyperopt.tpe][INFO] - TPE using 367/367 trials with best loss 0.193455
[2023-12-01 14:47:38,380][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002451 seconds
[2023-12-01 14:47:38,381][hyperopt.tpe][INFO] - TPE using 368/368 trials with best loss 0.193455
[2023-12-01 14:47:38,563][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002476 seconds
[2023-12-01 14:47:38,563][hyperopt.tpe][INFO] - TPE using 369/369 trials with best loss 0.193455
[2023-12-01 14:47:38,702][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002459 seconds
[2023-12-01 14:47:38,702][hyperopt.tpe][INFO] - TPE using 370/370 trials with best loss 0.193455
[2023-12-01 14:47:38,847][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002450 seconds
[2023-12-01 14:47:38,848][hyperopt.tpe][INFO] - TPE using 371/371 trials with best loss 0.193455
[2023-12-01 14:47:38,935][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002466 seconds
[2023-12-01 14:47:38,936][hyperopt.tpe][INFO] - TPE using 372/372 trials with best loss 0.193455
[2023-12-01 14:47:39,109][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002432 seconds
[2023-12-01 14:47:39,109][hyperopt.tpe][INFO] - TPE using 373/373 trials with best loss 0.193455
[2023-12-01 14:47:39,307][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002462 seconds
[2023-12-01 14:47:39,307][hyperopt.tpe][INFO] - TPE using 374/374 trials with best loss 0.193455
[2023-12-01 14:47:39,464][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002444 seconds
[2023-12-01 14:47:39,465][hyperopt.tpe][INFO] - TPE using 375/375 trials with best loss 0.193455
[2023-12-01 14:47:39,576][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002464 seconds
[2023-12-01 14:47:39,576][hyperopt.tpe][INFO] - TPE using 376/376 trials with best loss 0.193455
[2023-12-01 14:47:39,632][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002450 seconds
[2023-12-01 14:47:39,632][hyperopt.tpe][INFO] - TPE using 377/377 trials with best loss 0.193455
[2023-12-01 14:47:39,742][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002437 seconds
[2023-12-01 14:47:39,743][hyperopt.tpe][INFO] - TPE using 378/378 trials with best loss 0.193455
[2023-12-01 14:47:39,915][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002421 seconds
[2023-12-01 14:47:39,915][hyperopt.tpe][INFO] - TPE using 379/379 trials with best loss 0.193455
[2023-12-01 14:47:40,056][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002420 seconds
[2023-12-01 14:47:40,057][hyperopt.tpe][INFO] - TPE using 380/380 trials with best loss 0.193455
[2023-12-01 14:47:40,229][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002449 seconds
[2023-12-01 14:47:40,230][hyperopt.tpe][INFO] - TPE using 381/381 trials with best loss 0.193455
[2023-12-01 14:47:40,387][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002444 seconds
[2023-12-01 14:47:40,388][hyperopt.tpe][INFO] - TPE using 382/382 trials with best loss 0.193455
[2023-12-01 14:47:40,475][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002417 seconds
[2023-12-01 14:47:40,476][hyperopt.tpe][INFO] - TPE using 383/383 trials with best loss 0.193455
[2023-12-01 14:47:40,614][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002444 seconds
[2023-12-01 14:47:40,615][hyperopt.tpe][INFO] - TPE using 384/384 trials with best loss 0.193455
[2023-12-01 14:47:40,772][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002453 seconds
[2023-12-01 14:47:40,773][hyperopt.tpe][INFO] - TPE using 385/385 trials with best loss 0.193455
[2023-12-01 14:47:40,878][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002473 seconds
[2023-12-01 14:47:40,878][hyperopt.tpe][INFO] - TPE using 386/386 trials with best loss 0.193455
[2023-12-01 14:47:40,931][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002461 seconds
[2023-12-01 14:47:40,931][hyperopt.tpe][INFO] - TPE using 387/387 trials with best loss 0.193455
[2023-12-01 14:47:41,042][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002438 seconds
[2023-12-01 14:47:41,042][hyperopt.tpe][INFO] - TPE using 388/388 trials with best loss 0.193455
[2023-12-01 14:47:41,204][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002516 seconds
[2023-12-01 14:47:41,205][hyperopt.tpe][INFO] - TPE using 389/389 trials with best loss 0.193455
[2023-12-01 14:47:41,369][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002501 seconds
[2023-12-01 14:47:41,369][hyperopt.tpe][INFO] - TPE using 390/390 trials with best loss 0.193455
[2023-12-01 14:47:41,548][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002522 seconds
[2023-12-01 14:47:41,548][hyperopt.tpe][INFO] - TPE using 391/391 trials with best loss 0.193455
[2023-12-01 14:47:41,690][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002454 seconds
[2023-12-01 14:47:41,690][hyperopt.tpe][INFO] - TPE using 392/392 trials with best loss 0.193455
[2023-12-01 14:47:41,847][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002439 seconds
[2023-12-01 14:47:41,848][hyperopt.tpe][INFO] - TPE using 393/393 trials with best loss 0.193455
[2023-12-01 14:47:41,962][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002508 seconds
[2023-12-01 14:47:41,962][hyperopt.tpe][INFO] - TPE using 394/394 trials with best loss 0.193455
[2023-12-01 14:47:42,110][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002452 seconds
[2023-12-01 14:47:42,111][hyperopt.tpe][INFO] - TPE using 395/395 trials with best loss 0.193455
[2023-12-01 14:47:42,220][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002446 seconds
[2023-12-01 14:47:42,221][hyperopt.tpe][INFO] - TPE using 396/396 trials with best loss 0.193455
[2023-12-01 14:47:42,271][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002424 seconds
[2023-12-01 14:47:42,271][hyperopt.tpe][INFO] - TPE using 397/397 trials with best loss 0.193455
[2023-12-01 14:47:42,382][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002450 seconds
[2023-12-01 14:47:42,382][hyperopt.tpe][INFO] - TPE using 398/398 trials with best loss 0.193455
[2023-12-01 14:47:42,564][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002481 seconds
[2023-12-01 14:47:42,564][hyperopt.tpe][INFO] - TPE using 399/399 trials with best loss 0.193455
[2023-12-01 14:47:42,736][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002456 seconds
[2023-12-01 14:47:42,736][hyperopt.tpe][INFO] - TPE using 400/400 trials with best loss 0.193455
