[2024-01-23 11:06:29,796][root][INFO] - Experiment name: xgb_regression_da_and_d2_hyperopt_tune_with_elastic_net
[2024-01-23 11:07:05,533][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002293 seconds
[2024-01-23 11:07:05,533][hyperopt.tpe][INFO] - TPE using 267/267 trials with best loss 0.235106
[2024-01-23 11:07:05,718][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002239 seconds
[2024-01-23 11:07:05,718][hyperopt.tpe][INFO] - TPE using 268/268 trials with best loss 0.235106
[2024-01-23 11:07:05,897][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002244 seconds
[2024-01-23 11:07:05,897][hyperopt.tpe][INFO] - TPE using 269/269 trials with best loss 0.235106
[2024-01-23 11:07:06,079][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002235 seconds
[2024-01-23 11:07:06,079][hyperopt.tpe][INFO] - TPE using 270/270 trials with best loss 0.235106
[2024-01-23 11:07:06,273][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002260 seconds
[2024-01-23 11:07:06,273][hyperopt.tpe][INFO] - TPE using 271/271 trials with best loss 0.235106
[2024-01-23 11:07:06,459][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002246 seconds
[2024-01-23 11:07:06,459][hyperopt.tpe][INFO] - TPE using 272/272 trials with best loss 0.235106
[2024-01-23 11:07:06,660][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002304 seconds
[2024-01-23 11:07:06,660][hyperopt.tpe][INFO] - TPE using 273/273 trials with best loss 0.234862
[2024-01-23 11:07:06,841][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002266 seconds
[2024-01-23 11:07:06,842][hyperopt.tpe][INFO] - TPE using 274/274 trials with best loss 0.234862
[2024-01-23 11:07:07,033][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002237 seconds
[2024-01-23 11:07:07,034][hyperopt.tpe][INFO] - TPE using 275/275 trials with best loss 0.234862
[2024-01-23 11:07:07,232][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002229 seconds
[2024-01-23 11:07:07,233][hyperopt.tpe][INFO] - TPE using 276/276 trials with best loss 0.234862
[2024-01-23 11:07:07,407][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002201 seconds
[2024-01-23 11:07:07,408][hyperopt.tpe][INFO] - TPE using 277/277 trials with best loss 0.234862
[2024-01-23 11:07:07,579][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002243 seconds
[2024-01-23 11:07:07,580][hyperopt.tpe][INFO] - TPE using 278/278 trials with best loss 0.234862
[2024-01-23 11:07:07,776][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002242 seconds
[2024-01-23 11:07:07,776][hyperopt.tpe][INFO] - TPE using 279/279 trials with best loss 0.234862
[2024-01-23 11:07:07,979][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002270 seconds
[2024-01-23 11:07:07,980][hyperopt.tpe][INFO] - TPE using 280/280 trials with best loss 0.234862
[2024-01-23 11:07:08,122][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002228 seconds
[2024-01-23 11:07:08,122][hyperopt.tpe][INFO] - TPE using 281/281 trials with best loss 0.234862
[2024-01-23 11:07:08,284][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002227 seconds
[2024-01-23 11:07:08,284][hyperopt.tpe][INFO] - TPE using 282/282 trials with best loss 0.234862
[2024-01-23 11:07:08,455][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002215 seconds
[2024-01-23 11:07:08,455][hyperopt.tpe][INFO] - TPE using 283/283 trials with best loss 0.234862
[2024-01-23 11:07:08,631][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002261 seconds
[2024-01-23 11:07:08,632][hyperopt.tpe][INFO] - TPE using 284/284 trials with best loss 0.234862
[2024-01-23 11:07:08,781][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002256 seconds
[2024-01-23 11:07:08,781][hyperopt.tpe][INFO] - TPE using 285/285 trials with best loss 0.234862
[2024-01-23 11:07:08,968][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002327 seconds
[2024-01-23 11:07:08,968][hyperopt.tpe][INFO] - TPE using 286/286 trials with best loss 0.234862
[2024-01-23 11:07:09,160][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002225 seconds
[2024-01-23 11:07:09,160][hyperopt.tpe][INFO] - TPE using 287/287 trials with best loss 0.234862
[2024-01-23 11:07:09,296][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002240 seconds
[2024-01-23 11:07:09,296][hyperopt.tpe][INFO] - TPE using 288/288 trials with best loss 0.234862
[2024-01-23 11:07:09,499][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002261 seconds
[2024-01-23 11:07:09,500][hyperopt.tpe][INFO] - TPE using 289/289 trials with best loss 0.234862
[2024-01-23 11:07:09,700][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002357 seconds
[2024-01-23 11:07:09,701][hyperopt.tpe][INFO] - TPE using 290/290 trials with best loss 0.234862
[2024-01-23 11:07:09,828][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002244 seconds
[2024-01-23 11:07:09,828][hyperopt.tpe][INFO] - TPE using 291/291 trials with best loss 0.234862
[2024-01-23 11:07:09,968][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002244 seconds
[2024-01-23 11:07:09,968][hyperopt.tpe][INFO] - TPE using 292/292 trials with best loss 0.234862
[2024-01-23 11:07:10,083][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002264 seconds
[2024-01-23 11:07:10,084][hyperopt.tpe][INFO] - TPE using 293/293 trials with best loss 0.234862
[2024-01-23 11:07:10,268][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002244 seconds
[2024-01-23 11:07:10,269][hyperopt.tpe][INFO] - TPE using 294/294 trials with best loss 0.233247
[2024-01-23 11:07:10,421][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002251 seconds
[2024-01-23 11:07:10,421][hyperopt.tpe][INFO] - TPE using 295/295 trials with best loss 0.226785
[2024-01-23 11:07:10,578][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002298 seconds
[2024-01-23 11:07:10,579][hyperopt.tpe][INFO] - TPE using 296/296 trials with best loss 0.208743
[2024-01-23 11:07:10,720][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002273 seconds
[2024-01-23 11:07:10,721][hyperopt.tpe][INFO] - TPE using 297/297 trials with best loss 0.208743
[2024-01-23 11:07:10,881][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002273 seconds
[2024-01-23 11:07:10,882][hyperopt.tpe][INFO] - TPE using 298/298 trials with best loss 0.208743
[2024-01-23 11:07:11,040][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002258 seconds
[2024-01-23 11:07:11,041][hyperopt.tpe][INFO] - TPE using 299/299 trials with best loss 0.208743
[2024-01-23 11:07:11,107][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002247 seconds
[2024-01-23 11:07:11,108][hyperopt.tpe][INFO] - TPE using 300/300 trials with best loss 0.208743
[2024-01-23 11:07:11,251][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002265 seconds
[2024-01-23 11:07:11,252][hyperopt.tpe][INFO] - TPE using 301/301 trials with best loss 0.208743
[2024-01-23 11:07:11,412][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002270 seconds
[2024-01-23 11:07:11,412][hyperopt.tpe][INFO] - TPE using 302/302 trials with best loss 0.208743
[2024-01-23 11:07:11,575][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002266 seconds
[2024-01-23 11:07:11,575][hyperopt.tpe][INFO] - TPE using 303/303 trials with best loss 0.208743
[2024-01-23 11:07:11,720][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002263 seconds
[2024-01-23 11:07:11,720][hyperopt.tpe][INFO] - TPE using 304/304 trials with best loss 0.208743
[2024-01-23 11:07:11,851][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002256 seconds
[2024-01-23 11:07:11,851][hyperopt.tpe][INFO] - TPE using 305/305 trials with best loss 0.208743
[2024-01-23 11:07:11,968][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002268 seconds
[2024-01-23 11:07:11,969][hyperopt.tpe][INFO] - TPE using 306/306 trials with best loss 0.208743
[2024-01-23 11:07:12,103][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002268 seconds
[2024-01-23 11:07:12,103][hyperopt.tpe][INFO] - TPE using 307/307 trials with best loss 0.208743
[2024-01-23 11:07:12,177][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002216 seconds
[2024-01-23 11:07:12,177][hyperopt.tpe][INFO] - TPE using 308/308 trials with best loss 0.208743
[2024-01-23 11:07:12,247][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002248 seconds
[2024-01-23 11:07:12,247][hyperopt.tpe][INFO] - TPE using 309/309 trials with best loss 0.208743
[2024-01-23 11:07:12,321][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002225 seconds
[2024-01-23 11:07:12,321][hyperopt.tpe][INFO] - TPE using 310/310 trials with best loss 0.208743
[2024-01-23 11:07:12,381][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002226 seconds
[2024-01-23 11:07:12,381][hyperopt.tpe][INFO] - TPE using 311/311 trials with best loss 0.208743
[2024-01-23 11:07:12,447][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002228 seconds
[2024-01-23 11:07:12,447][hyperopt.tpe][INFO] - TPE using 312/312 trials with best loss 0.208743
[2024-01-23 11:07:12,511][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002281 seconds
[2024-01-23 11:07:12,512][hyperopt.tpe][INFO] - TPE using 313/313 trials with best loss 0.208743
[2024-01-23 11:07:12,572][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002290 seconds
[2024-01-23 11:07:12,572][hyperopt.tpe][INFO] - TPE using 314/314 trials with best loss 0.208743
[2024-01-23 11:07:12,629][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002257 seconds
[2024-01-23 11:07:12,630][hyperopt.tpe][INFO] - TPE using 315/315 trials with best loss 0.208743
[2024-01-23 11:07:12,704][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002223 seconds
[2024-01-23 11:07:12,705][hyperopt.tpe][INFO] - TPE using 316/316 trials with best loss 0.208743
[2024-01-23 11:07:12,762][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002234 seconds
[2024-01-23 11:07:12,762][hyperopt.tpe][INFO] - TPE using 317/317 trials with best loss 0.208743
[2024-01-23 11:07:12,829][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002240 seconds
[2024-01-23 11:07:12,830][hyperopt.tpe][INFO] - TPE using 318/318 trials with best loss 0.208743
[2024-01-23 11:07:12,884][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002230 seconds
[2024-01-23 11:07:12,885][hyperopt.tpe][INFO] - TPE using 319/319 trials with best loss 0.208743
[2024-01-23 11:07:12,939][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002278 seconds
[2024-01-23 11:07:12,940][hyperopt.tpe][INFO] - TPE using 320/320 trials with best loss 0.208743
[2024-01-23 11:07:13,002][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002264 seconds
[2024-01-23 11:07:13,003][hyperopt.tpe][INFO] - TPE using 321/321 trials with best loss 0.208743
[2024-01-23 11:07:13,075][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002251 seconds
[2024-01-23 11:07:13,076][hyperopt.tpe][INFO] - TPE using 322/322 trials with best loss 0.208743
[2024-01-23 11:07:13,133][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002264 seconds
[2024-01-23 11:07:13,134][hyperopt.tpe][INFO] - TPE using 323/323 trials with best loss 0.208743
[2024-01-23 11:07:13,294][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002243 seconds
[2024-01-23 11:07:13,294][hyperopt.tpe][INFO] - TPE using 324/324 trials with best loss 0.208743
[2024-01-23 11:07:13,416][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002268 seconds
[2024-01-23 11:07:13,417][hyperopt.tpe][INFO] - TPE using 325/325 trials with best loss 0.208743
[2024-01-23 11:07:13,478][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002248 seconds
[2024-01-23 11:07:13,478][hyperopt.tpe][INFO] - TPE using 326/326 trials with best loss 0.208743
[2024-01-23 11:07:13,552][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002260 seconds
[2024-01-23 11:07:13,552][hyperopt.tpe][INFO] - TPE using 327/327 trials with best loss 0.208743
[2024-01-23 11:07:13,717][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002315 seconds
[2024-01-23 11:07:13,718][hyperopt.tpe][INFO] - TPE using 328/328 trials with best loss 0.208743
[2024-01-23 11:07:13,876][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002255 seconds
[2024-01-23 11:07:13,877][hyperopt.tpe][INFO] - TPE using 329/329 trials with best loss 0.208743
[2024-01-23 11:07:13,935][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002250 seconds
[2024-01-23 11:07:13,936][hyperopt.tpe][INFO] - TPE using 330/330 trials with best loss 0.208743
[2024-01-23 11:07:14,096][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002244 seconds
[2024-01-23 11:07:14,096][hyperopt.tpe][INFO] - TPE using 331/331 trials with best loss 0.208743
[2024-01-23 11:07:14,171][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002246 seconds
[2024-01-23 11:07:14,172][hyperopt.tpe][INFO] - TPE using 332/332 trials with best loss 0.208743
[2024-01-23 11:07:14,286][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002343 seconds
[2024-01-23 11:07:14,286][hyperopt.tpe][INFO] - TPE using 333/333 trials with best loss 0.208743
[2024-01-23 11:07:14,415][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002229 seconds
[2024-01-23 11:07:14,416][hyperopt.tpe][INFO] - TPE using 334/334 trials with best loss 0.208743
[2024-01-23 11:07:14,484][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002240 seconds
[2024-01-23 11:07:14,484][hyperopt.tpe][INFO] - TPE using 335/335 trials with best loss 0.208743
[2024-01-23 11:07:14,661][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002242 seconds
[2024-01-23 11:07:14,662][hyperopt.tpe][INFO] - TPE using 336/336 trials with best loss 0.208743
[2024-01-23 11:07:14,790][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002246 seconds
[2024-01-23 11:07:14,790][hyperopt.tpe][INFO] - TPE using 337/337 trials with best loss 0.208743
[2024-01-23 11:07:14,954][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002239 seconds
[2024-01-23 11:07:14,954][hyperopt.tpe][INFO] - TPE using 338/338 trials with best loss 0.208743
[2024-01-23 11:07:15,080][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002242 seconds
[2024-01-23 11:07:15,081][hyperopt.tpe][INFO] - TPE using 339/339 trials with best loss 0.208743
[2024-01-23 11:07:15,237][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002222 seconds
[2024-01-23 11:07:15,237][hyperopt.tpe][INFO] - TPE using 340/340 trials with best loss 0.208743
[2024-01-23 11:07:15,364][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002237 seconds
[2024-01-23 11:07:15,365][hyperopt.tpe][INFO] - TPE using 341/341 trials with best loss 0.208743
[2024-01-23 11:07:15,423][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002178 seconds
[2024-01-23 11:07:15,424][hyperopt.tpe][INFO] - TPE using 342/342 trials with best loss 0.208743
[2024-01-23 11:07:15,554][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002229 seconds
[2024-01-23 11:07:15,555][hyperopt.tpe][INFO] - TPE using 343/343 trials with best loss 0.208743
[2024-01-23 11:07:15,762][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002218 seconds
[2024-01-23 11:07:15,762][hyperopt.tpe][INFO] - TPE using 344/344 trials with best loss 0.208743
[2024-01-23 11:07:15,822][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002161 seconds
[2024-01-23 11:07:15,822][hyperopt.tpe][INFO] - TPE using 345/345 trials with best loss 0.208743
[2024-01-23 11:07:15,958][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002249 seconds
[2024-01-23 11:07:15,959][hyperopt.tpe][INFO] - TPE using 346/346 trials with best loss 0.208743
[2024-01-23 11:07:16,126][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002238 seconds
[2024-01-23 11:07:16,126][hyperopt.tpe][INFO] - TPE using 347/347 trials with best loss 0.208743
[2024-01-23 11:07:16,277][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002249 seconds
[2024-01-23 11:07:16,278][hyperopt.tpe][INFO] - TPE using 348/348 trials with best loss 0.208743
[2024-01-23 11:07:16,421][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002224 seconds
[2024-01-23 11:07:16,422][hyperopt.tpe][INFO] - TPE using 349/349 trials with best loss 0.208743
[2024-01-23 11:07:16,489][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002256 seconds
[2024-01-23 11:07:16,489][hyperopt.tpe][INFO] - TPE using 350/350 trials with best loss 0.208743
[2024-01-23 11:07:16,607][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002261 seconds
[2024-01-23 11:07:16,608][hyperopt.tpe][INFO] - TPE using 351/351 trials with best loss 0.208743
[2024-01-23 11:07:16,733][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002246 seconds
[2024-01-23 11:07:16,734][hyperopt.tpe][INFO] - TPE using 352/352 trials with best loss 0.208743
[2024-01-23 11:07:16,879][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002270 seconds
[2024-01-23 11:07:16,880][hyperopt.tpe][INFO] - TPE using 353/353 trials with best loss 0.208743
[2024-01-23 11:07:17,016][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002244 seconds
[2024-01-23 11:07:17,017][hyperopt.tpe][INFO] - TPE using 354/354 trials with best loss 0.208743
[2024-01-23 11:07:17,072][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002221 seconds
[2024-01-23 11:07:17,072][hyperopt.tpe][INFO] - TPE using 355/355 trials with best loss 0.208743
[2024-01-23 11:07:17,218][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002280 seconds
[2024-01-23 11:07:17,218][hyperopt.tpe][INFO] - TPE using 356/356 trials with best loss 0.208743
[2024-01-23 11:07:17,376][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002260 seconds
[2024-01-23 11:07:17,376][hyperopt.tpe][INFO] - TPE using 357/357 trials with best loss 0.208743
[2024-01-23 11:07:17,518][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002267 seconds
[2024-01-23 11:07:17,518][hyperopt.tpe][INFO] - TPE using 358/358 trials with best loss 0.208743
[2024-01-23 11:07:17,626][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002295 seconds
[2024-01-23 11:07:17,626][hyperopt.tpe][INFO] - TPE using 359/359 trials with best loss 0.208743
[2024-01-23 11:07:17,682][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002244 seconds
[2024-01-23 11:07:17,683][hyperopt.tpe][INFO] - TPE using 360/360 trials with best loss 0.208743
[2024-01-23 11:07:17,820][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002227 seconds
[2024-01-23 11:07:17,820][hyperopt.tpe][INFO] - TPE using 361/361 trials with best loss 0.208743
[2024-01-23 11:07:17,978][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002235 seconds
[2024-01-23 11:07:17,979][hyperopt.tpe][INFO] - TPE using 362/362 trials with best loss 0.208743
[2024-01-23 11:07:18,116][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002243 seconds
[2024-01-23 11:07:18,117][hyperopt.tpe][INFO] - TPE using 363/363 trials with best loss 0.208743
[2024-01-23 11:07:18,172][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002246 seconds
[2024-01-23 11:07:18,172][hyperopt.tpe][INFO] - TPE using 364/364 trials with best loss 0.208743
[2024-01-23 11:07:18,312][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002243 seconds
[2024-01-23 11:07:18,312][hyperopt.tpe][INFO] - TPE using 365/365 trials with best loss 0.208743
[2024-01-23 11:07:18,464][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002254 seconds
[2024-01-23 11:07:18,465][hyperopt.tpe][INFO] - TPE using 366/366 trials with best loss 0.208743
[2024-01-23 11:07:18,605][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002231 seconds
[2024-01-23 11:07:18,605][hyperopt.tpe][INFO] - TPE using 367/367 trials with best loss 0.208743
[2024-01-23 11:07:18,696][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002155 seconds
[2024-01-23 11:07:18,697][hyperopt.tpe][INFO] - TPE using 368/368 trials with best loss 0.208743
[2024-01-23 11:07:18,750][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002171 seconds
[2024-01-23 11:07:18,751][hyperopt.tpe][INFO] - TPE using 369/369 trials with best loss 0.208743
[2024-01-23 11:07:18,907][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002186 seconds
[2024-01-23 11:07:18,908][hyperopt.tpe][INFO] - TPE using 370/370 trials with best loss 0.208329
[2024-01-23 11:07:19,083][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002178 seconds
[2024-01-23 11:07:19,083][hyperopt.tpe][INFO] - TPE using 371/371 trials with best loss 0.208329
[2024-01-23 11:07:19,218][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002290 seconds
[2024-01-23 11:07:19,219][hyperopt.tpe][INFO] - TPE using 372/372 trials with best loss 0.208329
[2024-01-23 11:07:19,358][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002238 seconds
[2024-01-23 11:07:19,359][hyperopt.tpe][INFO] - TPE using 373/373 trials with best loss 0.208329
[2024-01-23 11:07:19,517][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002249 seconds
[2024-01-23 11:07:19,518][hyperopt.tpe][INFO] - TPE using 374/374 trials with best loss 0.208329
[2024-01-23 11:07:19,728][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.063265 seconds
[2024-01-23 11:07:19,729][hyperopt.tpe][INFO] - TPE using 375/375 trials with best loss 0.208329
[2024-01-23 11:07:19,846][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002277 seconds
[2024-01-23 11:07:19,846][hyperopt.tpe][INFO] - TPE using 376/376 trials with best loss 0.208329
[2024-01-23 11:07:20,044][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002273 seconds
[2024-01-23 11:07:20,044][hyperopt.tpe][INFO] - TPE using 377/377 trials with best loss 0.208329
[2024-01-23 11:07:20,179][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002270 seconds
[2024-01-23 11:07:20,179][hyperopt.tpe][INFO] - TPE using 378/378 trials with best loss 0.208329
[2024-01-23 11:07:20,379][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002285 seconds
[2024-01-23 11:07:20,379][hyperopt.tpe][INFO] - TPE using 379/379 trials with best loss 0.208329
[2024-01-23 11:07:20,526][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002282 seconds
[2024-01-23 11:07:20,527][hyperopt.tpe][INFO] - TPE using 380/380 trials with best loss 0.208329
[2024-01-23 11:07:20,663][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002294 seconds
[2024-01-23 11:07:20,663][hyperopt.tpe][INFO] - TPE using 381/381 trials with best loss 0.208329
[2024-01-23 11:07:20,798][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002271 seconds
[2024-01-23 11:07:20,799][hyperopt.tpe][INFO] - TPE using 382/382 trials with best loss 0.208329
[2024-01-23 11:07:20,914][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002260 seconds
[2024-01-23 11:07:20,915][hyperopt.tpe][INFO] - TPE using 383/383 trials with best loss 0.208329
[2024-01-23 11:07:21,073][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002343 seconds
[2024-01-23 11:07:21,074][hyperopt.tpe][INFO] - TPE using 384/384 trials with best loss 0.205974
[2024-01-23 11:07:21,228][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002290 seconds
[2024-01-23 11:07:21,229][hyperopt.tpe][INFO] - TPE using 385/385 trials with best loss 0.205974
[2024-01-23 11:07:21,390][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002266 seconds
[2024-01-23 11:07:21,390][hyperopt.tpe][INFO] - TPE using 386/386 trials with best loss 0.205974
[2024-01-23 11:07:21,543][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002291 seconds
[2024-01-23 11:07:21,543][hyperopt.tpe][INFO] - TPE using 387/387 trials with best loss 0.205974
[2024-01-23 11:07:21,702][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002261 seconds
[2024-01-23 11:07:21,703][hyperopt.tpe][INFO] - TPE using 388/388 trials with best loss 0.205974
[2024-01-23 11:07:21,843][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002272 seconds
[2024-01-23 11:07:21,844][hyperopt.tpe][INFO] - TPE using 389/389 trials with best loss 0.205974
[2024-01-23 11:07:22,002][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002435 seconds
[2024-01-23 11:07:22,002][hyperopt.tpe][INFO] - TPE using 390/390 trials with best loss 0.205974
[2024-01-23 11:07:22,132][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002259 seconds
[2024-01-23 11:07:22,132][hyperopt.tpe][INFO] - TPE using 391/391 trials with best loss 0.205974
[2024-01-23 11:07:22,248][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002362 seconds
[2024-01-23 11:07:22,249][hyperopt.tpe][INFO] - TPE using 392/392 trials with best loss 0.205974
[2024-01-23 11:07:22,449][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002313 seconds
[2024-01-23 11:07:22,449][hyperopt.tpe][INFO] - TPE using 393/393 trials with best loss 0.205974
[2024-01-23 11:07:22,624][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002286 seconds
[2024-01-23 11:07:22,624][hyperopt.tpe][INFO] - TPE using 394/394 trials with best loss 0.205974
[2024-01-23 11:07:22,761][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002316 seconds
[2024-01-23 11:07:22,762][hyperopt.tpe][INFO] - TPE using 395/395 trials with best loss 0.205974
[2024-01-23 11:07:22,913][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002284 seconds
[2024-01-23 11:07:22,914][hyperopt.tpe][INFO] - TPE using 396/396 trials with best loss 0.205974
[2024-01-23 11:07:23,042][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002271 seconds
[2024-01-23 11:07:23,043][hyperopt.tpe][INFO] - TPE using 397/397 trials with best loss 0.205974
[2024-01-23 11:07:23,184][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002317 seconds
[2024-01-23 11:07:23,184][hyperopt.tpe][INFO] - TPE using 398/398 trials with best loss 0.205974
[2024-01-23 11:07:23,317][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002262 seconds
[2024-01-23 11:07:23,318][hyperopt.tpe][INFO] - TPE using 399/399 trials with best loss 0.205974
[2024-01-23 11:07:23,433][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002348 seconds
[2024-01-23 11:07:23,434][hyperopt.tpe][INFO] - TPE using 400/400 trials with best loss 0.205974
